Напряжение[B], Время[c]
1.4938,2.5391
1.4943,2.5439
1.4948,2.5391
1.4954,2.5391
1.4959,2.5342
1.4964,2.5391
1.4969,2.5488
1.4975,2.5439
1.4980,2.5391
1.4985,2.5391
1.4990,2.5342
1.4996,2.5391
1.5001,2.5391
1.5006,2.5391
1.5012,2.5342
1.5017,2.5342
1.5022,2.5391
1.5028,2.5439
1.5033,2.5342
1.5038,2.5439
1.5043,2.5439
1.5049,2.5439
1.5054,2.5439
1.5059,2.5439
1.5064,2.5439
1.5070,2.5391
1.5075,2.5439
1.5080,2.5439
1.5086,2.5342
1.5091,2.5439
1.5097,2.5391
1.5102,2.5342
1.5107,2.5439
1.5113,2.5391
1.5118,2.5391
1.5124,2.5439
1.5129,2.5439
1.5134,2.5391
1.5139,2.5391
1.5145,2.5439
1.5150,2.5439
1.5155,2.5439
1.5160,2.5391
1.5166,2.5391
1.5171,2.5342
1.5176,2.5391
1.5181,2.5439
1.5187,2.5439
1.5192,2.5439
1.5197,2.5342
1.5202,2.5439
1.5208,2.5439
1.5213,2.5391
1.5218,2.5391
1.5223,2.5293
1.5229,2.5342
1.5234,2.5439
1.5239,2.5439
1.5244,2.5439
1.5250,2.5293
1.5255,2.5391
1.5260,2.5439
1.5270,2.5439
1.5275,2.5342
1.5280,2.5391
1.5285,2.5391
1.5291,2.5439
1.5296,2.5439
1.5301,2.5439
1.5306,2.5391
1.5312,2.5391
1.5317,2.5439
1.5322,2.5439
1.5327,2.5439
1.5333,2.5391
1.5338,2.5439
1.5343,2.5342
1.5348,2.5439
1.5354,2.5439
1.5359,2.5439
1.5364,2.5439
1.5369,2.5439
1.5375,2.5391
1.5380,2.5439
1.5385,2.5439
1.5390,2.5439
1.5396,2.5439
1.5401,2.5439
1.5406,2.5439
1.5411,2.5439
1.5417,2.5391
1.5422,2.5391
1.5427,2.5391
1.5432,2.5439
1.5438,2.5391
1.5443,2.5391
1.5448,2.5391
1.5453,2.5391
1.5459,2.5439
1.5464,2.5391
1.5469,2.5439
1.5475,2.5439
1.5480,2.5293
1.5485,2.5439
1.5491,2.5439
1.5496,2.5439
1.5501,2.5439
1.5507,2.5439
1.5512,2.5439
1.5517,2.5439
1.5523,2.5439
1.5528,2.5391
1.5533,2.5439
1.5539,2.5439
1.5544,2.5293
1.5549,2.5342
1.5554,2.5293
1.5560,2.5391
1.5565,2.5391
1.5573,2.5391
1.5579,2.5391
1.5584,2.5391
1.5589,2.5293
1.5595,2.5439
1.5600,2.5488
1.5605,2.5439
1.5611,2.5439
1.5624,2.5439
1.5629,2.5342
1.5635,2.5391
1.5640,2.5391
1.5646,2.5488
1.5651,2.5342
1.5656,2.5439
1.5662,2.5439
1.5667,2.5439
1.5673,2.5439
1.5678,2.5391
1.5684,2.5391
1.5689,2.5439
1.5694,2.5342
1.5699,2.5439
1.5704,2.5439
1.5710,2.5439
1.5715,2.5293
1.5721,2.5391
1.5726,2.5439
1.5732,2.5293
1.5737,2.5439
1.5743,2.5391
1.5748,2.5342
1.5753,2.5391
1.5759,2.5439
1.5764,2.5342
1.5770,2.5439
1.5775,2.5342
1.5780,2.5342
1.5786,2.5439
1.5791,2.5439
1.5796,2.5439
1.5802,2.5439
1.5807,2.5439
1.5812,2.5391
1.5818,2.5342
1.5823,2.5439
1.5828,2.5439
1.5834,2.5439
1.5840,2.5439
1.5846,2.5439
1.5852,2.5439
1.5857,2.5342
1.5895,2.5439
1.5900,2.5391
1.5905,2.5439
1.5911,2.5439
1.5916,2.5439
1.5921,2.5342
1.5926,2.5391
1.5932,2.5439
1.5937,2.5342
1.5942,2.5293
1.5948,2.5439
1.5953,2.5439
1.5958,2.5439
1.5964,2.5391
1.5969,2.5439
1.5974,2.5342
1.5979,2.5391
1.5985,2.5439
1.5990,2.5439
1.6013,2.5439
1.6019,2.5439
1.6025,2.5439
1.6030,2.5342
1.6036,2.5439
1.6041,2.5439
1.6046,2.5439
1.6051,2.5293
1.6057,2.5391
1.6062,2.5391
1.6067,2.5439
1.6072,2.5439
1.6077,2.5342
1.6083,2.5439
1.6088,2.5439
1.6093,2.5439
1.6098,2.5391
1.6104,2.5439
1.6109,2.5439
1.6114,2.5439
1.6120,2.5439
1.6125,2.5439
1.6130,2.5439
1.6135,2.5439
1.6141,2.5439
1.6146,2.5439
1.6151,2.5391
1.6156,2.5439
1.6162,2.5391
1.6167,2.5342
1.6172,2.5342
1.6177,2.5391
1.6183,2.5391
1.6188,2.5488
1.6193,2.5391
1.6198,2.5342
1.6203,2.5439
1.6209,2.5391
1.6214,2.5391
1.6219,2.5391
1.6224,2.5439
1.6230,2.5439
1.6235,2.5439
1.6240,2.5439
1.6245,2.5342
1.6250,2.5391
1.6256,2.5342
1.6261,2.5342
1.6266,2.5391
1.6271,2.5439
1.6277,2.5439
1.6282,2.5293
1.6287,2.5439
1.6293,2.5342
1.6298,2.5391
1.6303,2.5439
1.6308,2.5439
1.6314,2.5439
1.6319,2.5439
1.6324,2.5391
1.6329,2.5391
1.6335,2.5439
1.6340,2.5439
1.6345,2.5391
1.6350,2.5293
1.6355,2.5439
1.6361,2.5439
1.6366,2.5439
1.6371,2.5439
1.6376,2.5391
1.6382,2.5439
1.6387,2.5439
1.6392,2.5439
1.6397,2.5342
1.6402,2.5391
1.6408,2.5439
1.6413,2.5439
1.6418,2.5293
1.6423,2.5439
1.6429,2.5439
1.6434,2.5439
1.6439,2.5439
1.6444,2.5439
1.6449,2.5391
1.6455,2.5439
1.6460,2.5391
1.6465,2.5391
1.6470,2.5439
1.6476,2.5439
1.6481,2.5439
1.6486,2.5391
1.6491,2.5439
1.6497,2.5439
1.6502,2.5391
1.6507,2.5342
1.6512,2.5439
1.6518,2.5439
1.6523,2.5391
1.6528,2.5439
1.6533,2.5391
1.6539,2.5391
1.6544,2.5391
1.6549,2.5439
1.6554,2.5439
1.6560,2.5439
1.6565,2.5439
1.6570,2.5391
1.6575,2.5342
1.6581,2.5391
1.6586,2.5391
1.6591,2.5391
1.6596,2.5342
1.6602,2.5391
1.6607,2.5439
1.6612,2.5439
1.6617,2.5439
1.6623,2.5439
1.6628,2.5439
1.6633,2.5391
1.6638,2.5391
1.6644,2.5439
1.6649,2.5391
1.6654,2.5439
1.6659,2.5391
1.6665,2.5391
1.6670,2.5439
1.6675,2.5293
1.6680,2.5439
1.6686,2.5439
1.6691,2.5439
1.6696,2.5391
1.6701,2.5439
1.6706,2.5439
1.6712,2.5391
1.6717,2.5439
1.6722,2.5439
1.6727,2.5439
1.6733,2.5439
1.6738,2.5342
1.6743,2.5391
1.6748,2.5439
1.6754,2.5439
1.6759,2.5391
1.6764,2.5342
1.6769,2.5439
1.6775,2.5439
1.6780,2.5439
1.6785,2.5439
1.6790,2.5439
1.6796,2.5439
1.6801,2.5391
1.6806,2.5391
1.6811,2.5342
1.6817,2.5439
1.6822,2.5439
1.6827,2.5391
1.6832,2.5439
1.6838,2.5391
1.6843,2.5439
1.6848,2.5439
1.6853,2.5439
1.6859,2.5439
1.6864,2.5391
1.6869,2.5391
1.6874,2.5342
1.6879,2.5439
1.6885,2.5439
1.6890,2.5439
1.6895,2.5439
1.6900,2.5439
1.6906,2.5342
1.6911,2.5439
1.6916,2.5439
1.6921,2.5439
1.6927,2.5391
1.6932,2.5391
1.6937,2.5439
1.6942,2.5439
1.6948,2.5439
1.6953,2.5391
1.6958,2.5342
1.6963,2.5391
1.6969,2.5439
1.6974,2.5439
1.6979,2.5391
1.6984,2.5391
1.6990,2.5439
1.6995,2.5391
1.7000,2.5439
1.7005,2.5391
1.7011,2.5439
1.7016,2.5391
1.7021,2.5342
1.7026,2.5391
1.7032,2.5391
1.7037,2.5342
1.7042,2.5391
1.7047,2.5391
1.7052,2.5391
1.7058,2.5391
1.7063,2.5439
1.7068,2.5439
1.7073,2.5439
1.7079,2.5342
1.7084,2.5391
1.7089,2.5439
1.7094,2.5391
1.7100,2.5439
1.7105,2.5391
1.7110,2.5439
1.7115,2.5439
1.7121,2.5342
1.7126,2.5391
1.7131,2.5439
1.7136,2.5439
1.7142,2.5391
1.7147,2.5439
1.7152,2.5439
1.7157,2.5439
1.7163,2.5439
1.7168,2.5439
1.7173,2.5439
1.7178,2.5391
1.7184,2.5439
1.7189,2.5391
1.7194,2.5439
1.7199,2.5342
1.7205,2.5391
1.7210,2.5439
1.7215,2.5391
1.7220,2.5391
1.7226,2.5391
1.7231,2.5439
1.7236,2.5439
1.7241,2.5391
1.7247,2.5439
1.7252,2.5391
1.7257,2.5293
1.7262,2.5342
1.7268,2.5391
1.7273,2.5391
1.7278,2.5439
1.7283,2.5439
1.7289,2.5439
1.7294,2.5391
1.7299,2.5391
1.7304,2.5439
1.7310,2.5439
1.7315,2.5439
1.7320,2.5391
1.7325,2.5439
1.7330,2.5439
1.7336,2.5391
1.7341,2.5439
1.7346,2.5342
1.7351,2.5391
1.7357,2.5439
1.7362,2.5439
1.7367,2.5391
1.7372,2.5391
1.7378,2.5439
1.7383,2.5439
1.7388,2.5439
1.7393,2.5439
1.7399,2.5342
1.7404,2.5391
1.7409,2.5439
1.7414,2.5391
1.7420,2.5439
1.7425,2.5342
1.7430,2.5391
1.7435,2.5391
1.7441,2.5391
1.7446,2.5391
1.7451,2.5439
1.7456,2.5391
1.7462,2.5391
1.7467,2.5391
1.7472,2.5391
1.7477,2.5439
1.7483,2.5439
1.7488,2.5439
1.7493,2.5391
1.7498,2.5342
1.7504,2.5391
1.7509,2.5391
1.7514,2.5391
1.7519,2.5391
1.7525,2.5342
1.7530,2.5439
1.7535,2.5439
1.7540,2.5391
1.7545,2.5439
1.7551,2.5439
1.7556,2.5342
1.7561,2.5391
1.7566,2.5439
1.7572,2.5391
1.7577,2.5439
1.7582,2.5342
1.7587,2.5439
1.7593,2.5439
1.7598,2.5439
1.7603,2.5439
1.7608,2.5391
1.7614,2.5439
1.7619,2.5342
1.7624,2.5391
1.7629,2.5391
1.7635,2.5439
1.7640,2.5439
1.7645,2.5439
1.7650,2.5439
1.7656,2.5439
1.7661,2.5439
1.7666,2.5391
1.7671,2.5342
1.7677,2.5439
1.7682,2.5439
1.7687,2.5391
1.7692,2.5342
1.7697,2.5391
1.7703,2.5391
1.7708,2.5439
1.7713,2.5342
1.7718,2.5342
1.7724,2.5342
1.7729,2.5391
1.7734,2.5439
1.7739,2.5439
1.7745,2.5342
1.7750,2.5342
1.7755,2.5439
1.7760,2.5439
1.7766,2.5391
1.7771,2.5342
1.7776,2.5391
1.7781,2.5342
1.7787,2.5439
1.7792,2.5488
1.7797,2.5439
1.7802,2.5391
1.7808,2.5439
1.7813,2.5391
1.7818,2.5439
1.7823,2.5391
1.7829,2.5391
1.7834,2.5391
1.7839,2.5342
1.7844,2.5391
1.7850,2.5439
1.7855,2.5439
1.7860,2.5439
1.7865,2.5342
1.7871,2.5391
1.7876,2.5439
1.7881,2.5342
1.7887,2.5342
1.7892,2.5342
1.7897,2.5439
1.7902,2.5439
1.7907,2.5439
1.7913,2.5391
1.7918,2.5439
1.7923,2.5439
1.7928,2.5439
1.7934,2.5391
1.7939,2.5342
1.7944,2.5342
1.7949,2.5391
1.7955,2.5439
1.7960,2.5439
1.7965,2.5391
1.7970,2.5391
1.7976,2.5439
1.7981,2.5391
1.7986,2.5439
1.7991,2.5391
1.7996,2.5293
1.8002,2.5342
1.8007,2.5439
1.8012,2.5439
1.8017,2.5439
1.8023,2.5391
1.8028,2.5342
1.8033,2.5391
1.8038,2.5391
1.8044,2.5342
1.8049,2.5342
1.8054,2.5391
1.8059,2.5439
1.8065,2.5439
1.8070,2.5439
1.8075,2.5293
1.8080,2.5439
1.8085,2.5391
1.8091,2.5391
1.8096,2.5293
1.8101,2.5439
1.8106,2.5439
1.8112,2.5391
1.8117,2.5439
1.8122,2.5391
1.8127,2.5391
1.8133,2.5439
1.8138,2.5439
1.8143,2.5439
1.8148,2.5439
1.8154,2.5439
1.8159,2.5439
1.8164,2.5391
1.8169,2.5439
1.8174,2.5391
1.8180,2.5439
1.8185,2.5439
1.8190,2.5293
1.8195,2.5391
1.8201,2.5439
1.8206,2.5391
1.8211,2.5342
1.8216,2.5342
1.8222,2.5391
1.8227,2.5391
1.8232,2.5439
1.8237,2.5391
1.8242,2.5391
1.8248,2.5342
1.8253,2.5488
1.8258,2.5439
1.8263,2.5391
1.8269,2.5439
1.8274,2.5439
1.8279,2.5488
1.8284,2.5439
1.8290,2.5342
1.8295,2.5391
1.8300,2.5439
1.8305,2.5439
1.8311,2.5439
1.8316,2.5439
1.8321,2.5439
1.8326,2.5439
1.8332,2.5391
1.8337,2.5439
1.8342,2.5391
1.8347,2.5342
1.8353,2.5391
1.8358,2.5439
1.8363,2.5391
1.8368,2.5391
1.8374,2.5391
1.8379,2.5391
1.8384,2.5391
1.8389,2.5391
1.8395,2.5439
1.8400,2.5439
1.8405,2.5439
1.8410,2.5293
1.8415,2.5391
1.8421,2.5391
1.8426,2.5439
1.8431,2.5391
1.8436,2.5342
1.8442,2.5293
1.8447,2.5342
1.8452,2.5439
1.8457,2.5439
1.8463,2.5439
1.8468,2.5439
1.8473,2.5342
1.8478,2.5391
1.8484,2.5439
1.8489,2.5391
1.8494,2.5391
1.8499,2.5391
1.8505,2.5439
1.8510,2.5439
1.8515,2.5391
1.8520,2.5391
1.8526,2.5391
1.8531,2.5439
1.8536,2.5439
1.8541,2.5439
1.8547,2.5391
1.8552,2.5342
1.8557,2.5293
1.8562,2.5439
1.8568,2.5439
1.8573,2.5439
1.8578,2.5391
1.8583,2.5439
1.8589,2.5391
1.8594,2.5439
1.8599,2.5342
1.8604,2.5391
1.8610,2.5342
1.8615,2.5342
1.8620,2.5439
1.8625,2.5439
1.8631,2.5439
1.8636,2.5342
1.8641,2.5439
1.8646,2.5439
1.8652,2.5391
1.8657,2.5439
1.8662,2.5439
1.8667,2.5439
1.8672,2.5439
1.8678,2.5439
1.8683,2.5342
1.8688,2.5439
1.8693,2.5439
1.8699,2.5342
1.8704,2.5391
1.8709,2.5391
1.8714,2.5439
1.8720,2.5439
1.8725,2.5439
1.8730,2.5391
1.8735,2.5342
1.8741,2.5342
1.8746,2.5439
1.8751,2.5342
1.8756,2.5391
1.8762,2.5439
1.8767,2.5391
1.8772,2.5391
1.8777,2.5342
1.8783,2.5391
1.8788,2.5439
1.8793,2.5439
1.8798,2.5342
1.8804,2.5342
1.8809,2.5439
1.8814,2.5439
1.8819,2.5391
1.8825,2.5391
1.8830,2.5342
1.8835,2.5342
1.8840,2.5439
1.8845,2.5439
1.8851,2.5439
1.8856,2.5391
1.8861,2.5342
1.8866,2.5391
1.8872,2.5439
1.8877,2.5391
1.8882,2.5391
1.8887,2.5391
1.8893,2.5391
1.8898,2.5439
1.8903,2.5439
1.8908,2.5391
1.8914,2.5391
1.8919,2.5391
1.8924,2.5342
1.8929,2.5342
1.8935,2.5391
1.8940,2.5391
1.8945,2.5391
1.8950,2.5391
1.8956,2.5439
1.8961,2.5439
1.8966,2.5391
1.8971,2.5391
1.8977,2.5439
1.8982,2.5439
1.8987,2.5342
1.8992,2.5391
1.8998,2.5391
1.9003,2.5391
1.9008,2.5391
1.9013,2.5439
1.9019,2.5391
1.9024,2.5342
1.9029,2.5439
1.9034,2.5391
1.9040,2.5439
1.9045,2.5439
1.9050,2.5439
1.9055,2.5439
1.9060,2.5391
1.9066,2.5342
1.9071,2.5391
1.9076,2.5439
1.9081,2.5439
1.9087,2.5391
1.9092,2.5439
1.9097,2.5391
1.9102,2.5439
1.9108,2.5439
1.9113,2.5439
1.9118,2.5391
1.9123,2.5342
1.9129,2.5439
1.9134,2.5391
1.9139,2.5391
1.9144,2.5342
1.9150,2.5391
1.9155,2.5391
1.9160,2.5391
1.9165,2.5342
1.9171,2.5391
1.9176,2.5439
1.9181,2.5439
1.9187,2.5439
1.9192,2.5439
1.9197,2.5342
1.9202,2.5391
1.9208,2.5391
1.9213,2.5391
1.9218,2.5391
1.9223,2.5439
1.9229,2.5439
1.9234,2.5391
1.9239,2.5293
1.9244,2.5439
1.9250,2.5439
1.9255,2.5391
1.9260,2.5391
1.9265,2.5439
1.9271,2.5439
1.9276,2.5439
1.9281,2.5391
1.9286,2.5342
1.9291,2.5391
1.9297,2.5439
1.9302,2.5439
1.9307,2.5439
1.9312,2.5439
1.9318,2.5439
1.9323,2.5391
1.9328,2.5439
1.9333,2.5391
1.9339,2.5439
1.9344,2.5439
1.9349,2.5439
1.9354,2.5293
1.9360,2.5391
1.9365,2.5439
1.9370,2.5439
1.9375,2.5391
1.9381,2.5439
1.9386,2.5439
1.9391,2.5342
1.9396,2.5439
1.9402,2.5391
1.9407,2.5439
1.9412,2.5391
1.9417,2.5439
1.9422,2.5391
1.9428,2.5439
1.9433,2.5439
1.9438,2.5439
1.9443,2.5439
1.9449,2.5439
1.9454,2.5391
1.9459,2.5342
1.9464,2.5439
1.9470,2.5439
1.9475,2.5391
1.9480,2.5391
1.9485,2.5439
1.9491,2.5439
1.9496,2.5439
1.9501,2.5439
1.9506,2.5439
1.9512,2.5342
1.9517,2.5391
1.9522,2.5439
1.9527,2.5342
1.9533,2.5342
1.9538,2.5391
1.9543,2.5342
1.9548,2.5293
1.9553,2.5342
1.9559,2.5391
1.9564,2.5439
1.9569,2.5391
1.9574,2.5391
1.9580,2.5342
1.9585,2.5439
1.9590,2.5439
1.9595,2.5391
1.9601,2.5439
1.9606,2.5439
1.9612,2.5439
1.9617,2.5439
1.9623,2.5439
1.9628,2.5342
1.9634,2.5439
1.9639,2.5342
1.9645,2.5439
1.9650,2.5293
1.9655,2.5439
1.9661,2.5439
1.9666,2.5391
1.9672,2.5439
1.9677,2.5439
1.9683,2.5391
1.9688,2.5391
1.9694,2.5439
1.9699,2.5439
1.9705,2.5439
1.9710,2.5342
1.9715,2.5439
1.9721,2.5391
1.9726,2.5342
1.9732,2.5439
1.9737,2.5439
1.9743,2.5439
1.9748,2.5439
1.9754,2.5342
1.9759,2.5439
1.9765,2.5391
1.9770,2.5391
1.9775,2.5391
1.9781,2.5391
1.9786,2.5439
1.9792,2.5391
1.9797,2.5439
1.9803,2.5439
1.9808,2.5391
1.9814,2.5342
1.9819,2.5391
1.9825,2.5391
1.9830,2.5391
1.9836,2.5391
1.9841,2.5391
1.9846,2.5439
1.9852,2.5439
1.9858,2.5439
1.9863,2.5391
1.9869,2.5439
1.9874,2.5439
1.9880,2.5439
1.9885,2.5439
1.9891,2.5391
1.9896,2.5439
1.9901,2.5439
1.9907,2.5391
1.9912,2.5439
1.9918,2.5439
1.9923,2.5391
1.9929,2.5342
1.9934,2.5439
1.9940,2.5391
1.9945,2.5391
1.9950,2.5439
1.9956,2.5439
1.9961,2.5391
1.9967,2.5439
1.9972,2.5391
1.9978,2.5391
1.9983,2.5293
1.9988,2.5391
1.9994,2.5439
1.9999,2.5439
2.0005,2.5439
2.0010,2.5439
2.0016,2.5391
2.0021,2.5439
2.0026,2.5342
2.0032,2.5391
2.0037,2.5342
2.0043,2.5439
2.0048,2.5439
2.0054,2.5391
2.0059,2.5439
2.0065,2.5391
2.0070,2.5342
2.0076,2.5342
2.0081,2.5391
2.0087,2.5391
2.0092,2.5342
2.0097,2.5439
2.0103,2.5391
2.0108,2.5391
2.0114,2.5391
2.0120,2.5439
2.0125,2.5439
2.0131,2.5439
2.0136,2.5439
2.0141,2.5391
2.0147,2.5439
2.0152,2.5439
2.0158,2.5342
2.0163,2.5439
2.0169,2.5439
2.0174,2.5342
2.0180,2.5439
2.0185,2.5391
2.0191,2.5439
2.0196,2.5391
2.0201,2.5439
2.0207,2.5342
2.0212,2.5439
2.0218,2.5293
2.0223,2.5391
2.0229,2.5439
2.0234,2.5342
2.0240,2.5342
2.0245,2.5391
2.0251,2.5439
2.0256,2.5342
2.0261,2.5439
2.0267,2.5391
2.0272,2.5439
2.0278,2.5439
2.0283,2.5391
2.0289,2.5439
2.0294,2.5439
2.0300,2.5391
2.0305,2.5342
2.0311,2.5439
2.0316,2.5439
2.0321,2.5439
2.0327,2.5439
2.0332,2.5391
2.0338,2.5439
2.0343,2.5391
2.0349,2.5391
2.0354,2.5391
2.0360,2.5439
2.0365,2.5391
2.0371,2.5391
2.0376,2.5293
2.0382,2.5439
2.0387,2.5293
2.0392,2.5391
2.0398,2.5439
2.0403,2.5391
2.0409,2.5391
2.0414,2.5391
2.0420,2.5439
2.0425,2.5439
2.0431,2.5391
2.0436,2.5439
2.0442,2.5391
2.0447,2.5391
2.0453,2.5391
2.0458,2.5439
2.0463,2.5439
2.0469,2.5439
2.0474,2.5342
2.0480,2.5439
2.0485,2.5439
2.0491,2.5391
2.0496,2.5439
2.0502,2.5391
2.0507,2.5293
2.0513,2.5391
2.0518,2.5439
2.0523,2.5391
2.0529,2.5439
2.0534,2.5439
2.0540,2.5439
2.0545,2.5439
2.0551,2.5439
2.0556,2.5342
2.0562,2.5439
2.0567,2.5439
2.0573,2.5391
2.0578,2.5439
2.0584,2.5391
2.0590,2.5391
2.0596,2.5439
2.0601,2.5439
2.0607,2.5391
2.0612,2.5439
2.0617,2.5342
2.0623,2.5391
2.0628,2.5342
2.0633,2.5439
2.0639,2.5342
2.0644,2.5439
2.0650,2.5439
2.0655,2.5391
2.0660,2.5439
2.0666,2.5439
2.0671,2.5391
2.0676,2.5439
2.0682,2.5391
2.0687,2.5391
2.0692,2.5439
2.0698,2.5391
2.0703,2.5391
2.0709,2.5391
2.0715,2.5439
2.0721,2.5439
2.0727,2.5391
2.0732,2.5391
2.0738,2.5342
2.0744,2.5439
2.0750,2.5439
2.0755,2.5391
2.0761,2.5439
2.0766,2.5342
2.0771,2.5439
2.0777,2.5391
2.0783,2.5391
2.0788,2.5439
2.0794,2.5391
2.0799,2.5439
2.0805,2.5391
2.0810,2.5391
2.0815,2.5391
2.0821,2.5439
2.0827,2.5391
2.0832,2.5439
2.0838,2.5342
2.0843,2.5439
2.0849,2.5439
2.0854,2.5439
2.0861,2.5439
2.0866,2.5439
2.0872,2.5342
2.0878,2.5439
2.0883,2.5342
2.0889,2.5391
2.0895,2.5391
2.0901,2.5342
2.0906,2.5342
2.0912,2.5439
2.0917,2.5439
2.0923,2.5439
2.0928,2.5342
2.0934,2.5439
2.0939,2.5391
2.0944,2.5391
2.0950,2.5342
2.0955,2.5342
2.0961,2.5391
2.0967,2.5439
2.0972,2.5439
2.0978,2.5293
2.0985,2.5342
2.0990,2.5439
2.0996,2.5439
2.1001,2.5439
2.1007,2.5439
2.1012,2.5439
2.1017,2.5391
2.1023,2.5439
2.1028,2.5439
2.1033,2.5293
2.1039,2.5391
2.1044,2.5391
2.1049,2.5439
2.1055,2.5439
2.1060,2.5439
2.1065,2.5391
2.1071,2.5439
2.1076,2.5439
2.1081,2.5391
2.1087,2.5439
2.1092,2.5439
2.1097,2.5391
2.1103,2.5439
2.1108,2.5439
2.1113,2.5439
2.1119,2.5391
2.1124,2.5439
2.1130,2.5391
2.1135,2.5391
2.1140,2.5391
2.1146,2.5439
2.1151,2.5391
2.1156,2.5439
2.1162,2.5439
2.1167,2.5439
2.1172,2.5439
2.1178,2.5391
2.1183,2.5439
2.1188,2.5439
2.1194,2.5439
2.1199,2.5342
2.1204,2.5342
2.1210,2.5391
2.1215,2.5391
2.1221,2.5439
2.1226,2.5439
2.1231,2.5439
2.1237,2.5342
2.1242,2.5439
2.1248,2.5391
2.1253,2.5391
2.1259,2.5439
2.1264,2.5391
2.1270,2.5391
2.1275,2.5439
2.1281,2.5439
2.1286,2.5439
2.1291,2.5439
2.1297,2.5293
2.1302,2.5391
2.1308,2.5439
2.1313,2.5439
2.1319,2.5391
2.1324,2.5439
2.1329,2.5391
2.1335,2.5439
2.1340,2.5391
2.1346,2.5342
2.1351,2.5439
2.1357,2.5342
2.1362,2.5391
2.1367,2.5391
2.1376,2.5342
2.1381,2.5391
2.1386,2.5342
2.1392,2.5391
2.1397,2.5342
2.1402,2.5391
2.1408,2.5391
2.1413,2.5439
2.1418,2.5342
2.1424,2.5342
2.1429,2.5439
2.1434,2.5439
2.1440,2.5391
2.1445,2.5391
2.1450,2.5391
2.1456,2.5391
2.1461,2.5391
2.1466,2.5391
2.1472,2.5391
2.1477,2.5439
2.1482,2.5391
2.1488,2.5439
2.1493,2.5439
2.1498,2.5439
2.1504,2.5439
2.1509,2.5391
2.1515,2.5391
2.1520,2.5391
2.1525,2.5342
2.1531,2.5439
2.1536,2.5439
2.1541,2.5439
2.1547,2.5391
2.1552,2.5391
2.1557,2.5439
2.1563,2.5342
2.1568,2.5439
2.1573,2.5391
2.1579,2.5439
2.1584,2.5391
2.1589,2.5293
2.1595,2.5391
2.1600,2.5439
2.1606,2.5439
2.1611,2.5391
2.1616,2.5342
2.1622,2.5391
2.1628,2.5391
2.1633,2.5342
2.1639,2.5439
2.1644,2.5391
2.1649,2.5439
2.1655,2.5391
2.1660,2.5439
2.1666,2.5391
2.1671,2.5439
2.1677,2.5391
2.1682,2.5391
2.1688,2.5391
2.1693,2.5391
2.1699,2.5439
2.1704,2.5439
2.1710,2.5342
2.1716,2.5439
2.1721,2.5439
2.1727,2.5439
2.1732,2.5439
2.1738,2.5439
2.1743,2.5391
2.1748,2.5391
2.1754,2.5439
2.1760,2.5391
2.1765,2.5391
2.1771,2.5342
2.1777,2.5439
2.1783,2.5439
2.1792,2.5293
2.1797,2.5342
2.1803,2.5439
2.1808,2.5342
2.1814,2.5342
2.1819,2.5439
2.1824,2.5342
2.1830,2.5342
2.1835,2.5342
2.1840,2.5439
2.1846,2.5391
2.1851,2.5439
2.1857,2.5391
2.1862,2.5391
2.1867,2.5439
2.1873,2.5391
2.1878,2.5391
2.1883,2.5391
2.1889,2.5391
2.1894,2.5439
2.1900,2.5391
2.1905,2.5391
2.1910,2.5391
2.1916,2.5391
2.1921,2.5439
2.1926,2.5439
2.1932,2.5439
2.1937,2.5439
2.1943,2.5391
2.1948,2.5391
2.1954,2.5342
2.1959,2.5342
2.1964,2.5342
2.1970,2.5439
2.1975,2.5391
2.1980,2.5391
2.1986,2.5439
2.1991,2.5439
2.1997,2.5439
2.2003,2.5439
2.2008,2.5293
2.2014,2.5439
2.2020,2.5439
2.2026,2.5342
2.2031,2.5439
2.2037,2.5391
2.2043,2.5391
2.2049,2.5439
2.2054,2.5439
2.2060,2.5342
2.2065,2.5391
2.2071,2.5439
2.2076,2.5342
2.2081,2.5391
2.2087,2.5391
2.2092,2.5391
2.2098,2.5391
2.2103,2.5439
2.2109,2.5391
2.2114,2.5391
2.2119,2.5439
2.2125,2.5439
2.2131,2.5439
2.2136,2.5439
2.2141,2.5391
2.2147,2.5391
2.2152,2.5342
2.2158,2.5439
2.2163,2.5439
2.2168,2.5391
2.2174,2.5342
2.2179,2.5391
2.2185,2.5439
2.2190,2.5391
2.2195,2.5439
2.2201,2.5439
2.2206,2.5391
2.2212,2.5439
2.2217,2.5439
2.2222,2.5391
2.2228,2.5391
2.2233,2.5391
2.2239,2.5391
2.2244,2.5439
2.2249,2.5439
2.2255,2.5439
2.2260,2.5391
2.2266,2.5391
2.2271,2.5391
2.2276,2.5391
2.2282,2.5391
2.2287,2.5439
2.2293,2.5439
2.2298,2.5439
2.2304,2.5342
2.2309,2.5439
2.2315,2.5439
2.2320,2.5391
2.2325,2.5439
2.2331,2.5391
2.2336,2.5391
2.2342,2.5391
2.2347,2.5342
2.2352,2.5391
2.2358,2.5439
2.2363,2.5342
2.2369,2.5439
2.2374,2.5391
2.2380,2.5342
2.2385,2.5391
2.2390,2.5391
2.2396,2.5439
2.2401,2.5439
2.2407,2.5439
2.2412,2.5342
2.2417,2.5439
2.2423,2.5439
2.2428,2.5439
2.2434,2.5439
2.2439,2.5439
2.2444,2.5342
2.2450,2.5439
2.2455,2.5391
2.2461,2.5391
