Напряжение[B], Время[c]
0.7833,1.1084
0.7838,1.1084
0.7843,1.1084
0.7849,1.1084
0.7854,1.1035
0.7859,1.1084
0.7864,1.1084
0.7870,1.1084
0.7875,1.1084
0.7880,1.1084
0.7885,1.1084
0.7891,1.1035
0.7896,1.1084
0.7901,1.1084
0.7906,1.1084
0.7912,1.1084
0.7917,1.1084
0.7922,1.1084
0.7927,1.1084
0.7933,1.1035
0.7938,1.1084
0.7943,1.1084
0.7948,1.1084
0.7954,1.1084
0.7959,1.1084
0.7964,1.1133
0.7969,1.1084
0.7975,1.1084
0.7980,1.1084
0.7985,1.1084
0.7990,1.1084
0.7996,1.1084
0.8001,1.1084
0.8006,1.1084
0.8011,1.1035
0.8017,1.1084
0.8022,1.1035
0.8027,1.1133
0.8033,1.1133
0.8038,1.1084
0.8043,1.1084
0.8048,1.1084
0.8053,1.1084
0.8059,1.1084
0.8064,1.1084
0.8069,1.1133
0.8074,1.1084
0.8080,1.1084
0.8085,1.1084
0.8090,1.1084
0.8095,1.1084
0.8101,1.1084
0.8106,1.1084
0.8111,1.1084
0.8116,1.1084
0.8122,1.1084
0.8127,1.1084
0.8132,1.1035
0.8137,1.1084
0.8143,1.1084
0.8148,1.1084
0.8153,1.1084
0.8158,1.1035
0.8164,1.1084
0.8169,1.1035
0.8174,1.1084
0.8179,1.1084
0.8185,1.1084
0.8190,1.1084
0.8195,1.1133
0.8200,1.1084
0.8206,1.1084
0.8211,1.1084
0.8216,1.1084
0.8221,1.1084
0.8227,1.1084
0.8232,1.1084
0.8237,1.1133
0.8242,1.1084
0.8248,1.1084
0.8253,1.1035
0.8258,1.1084
0.8263,1.1133
0.8269,1.1035
0.8274,1.1084
0.8279,1.1084
0.8284,1.1035
0.8290,1.1084
0.8295,1.1084
0.8300,1.1084
0.8305,1.1084
0.8310,1.1133
0.8316,1.1084
0.8321,1.1084
0.8326,1.1133
0.8331,1.1084
0.8337,1.1133
0.8342,1.1084
0.8347,1.1084
0.8352,1.1084
0.8357,1.1035
0.8363,1.1084
0.8368,1.1084
0.8373,1.1084
0.8378,1.1133
0.8384,1.1084
0.8389,1.1133
0.8394,1.1133
0.8399,1.1035
0.8405,1.1084
0.8410,1.1084
0.8415,1.1084
0.8420,1.1035
0.8426,1.1035
0.8431,1.1084
0.8436,1.1084
0.8441,1.1084
0.8447,1.1084
0.8452,1.1084
0.8457,1.1084
0.8462,1.1084
0.8468,1.1035
0.8473,1.1084
0.8478,1.1084
0.8483,1.1084
0.8489,1.1084
0.8494,1.1084
0.8499,1.1084
0.8504,1.1084
0.8510,1.1035
0.8515,1.1084
0.8520,1.1084
0.8525,1.1084
0.8530,1.1084
0.8536,1.1084
0.8541,1.1084
0.8546,1.1084
0.8551,1.1035
0.8557,1.1035
0.8562,1.1084
0.8567,1.1133
0.8572,1.1133
0.8578,1.1084
0.8583,1.1084
0.8588,1.1133
0.8593,1.1084
0.8599,1.1084
0.8604,1.1133
0.8609,1.1084
0.8614,1.1084
0.8620,1.1035
0.8625,1.1084
0.8630,1.1084
0.8635,1.1084
0.8641,1.1084
0.8646,1.1084
0.8651,1.1084
0.8656,1.1035
0.8662,1.1035
0.8667,1.1084
0.8672,1.1084
0.8677,1.1084
0.8683,1.1133
0.8688,1.1084
0.8693,1.1133
0.8698,1.1084
0.8704,1.1084
0.8709,1.1084
0.8714,1.1084
0.8719,1.1133
0.8725,1.1084
0.8730,1.1035
0.8735,1.1084
0.8740,1.1084
0.8746,1.1084
0.8751,1.1084
0.8756,1.1035
0.8761,1.1084
0.8767,1.1084
0.8772,1.1084
0.8777,1.1084
0.8782,1.1084
0.8788,1.1133
0.8793,1.1084
0.8798,1.1084
0.8803,1.1035
0.8808,1.1084
0.8814,1.1084
0.8819,1.1084
0.8824,1.1035
0.8829,1.1035
0.8835,1.1084
0.8840,1.1084
0.8845,1.1084
0.8850,1.1084
0.8856,1.1084
0.8861,1.1084
0.8866,1.1084
0.8871,1.1084
0.8877,1.1084
0.8882,1.1084
0.8887,1.1084
0.8892,1.1084
0.8898,1.1084
0.8903,1.1084
0.8908,1.1084
0.8913,1.1084
0.8919,1.1035
0.8924,1.1035
0.8929,1.1035
0.8934,1.1084
0.8940,1.1084
0.8945,1.1084
0.8950,1.1084
0.8955,1.1084
0.8961,1.1084
0.8966,1.1084
0.8971,1.1084
0.8976,1.1035
0.8981,1.1084
0.8987,1.1035
0.8992,1.1084
0.8997,1.1035
0.9002,1.1035
0.9008,1.1084
0.9013,1.1084
0.9018,1.1084
0.9023,1.1084
0.9029,1.1084
0.9034,1.1084
0.9039,1.1035
0.9044,1.1084
0.9050,1.1035
0.9055,1.1084
0.9060,1.1084
0.9065,1.1133
0.9071,1.1035
0.9076,1.1084
0.9081,1.1084
0.9086,1.1084
0.9092,1.1084
0.9097,1.1084
0.9102,1.1084
0.9107,1.1084
0.9113,1.1035
0.9118,1.1035
0.9124,1.1133
0.9129,1.1084
0.9134,1.1035
0.9140,1.1084
0.9146,1.1133
0.9151,1.1084
0.9157,1.1084
0.9162,1.1133
0.9167,1.1084
0.9173,1.1084
0.9178,1.1035
0.9184,1.1084
0.9189,1.1084
0.9194,1.1084
0.9200,1.1084
0.9205,1.1084
0.9211,1.1084
0.9216,1.1084
0.9221,1.1133
0.9227,1.1133
0.9232,1.1035
0.9238,1.1084
0.9243,1.1084
0.9248,1.1133
0.9254,1.1084
0.9259,1.1084
0.9265,1.1084
0.9270,1.1084
0.9276,1.1084
0.9281,1.1084
0.9286,1.1035
0.9292,1.1084
0.9297,1.1084
0.9303,1.1035
0.9308,1.1084
0.9313,1.1035
0.9319,1.1084
0.9324,1.1084
0.9330,1.1133
0.9335,1.1084
0.9341,1.1133
0.9346,1.1035
0.9351,1.1035
0.9357,1.1084
0.9362,1.1084
0.9368,1.1084
0.9373,1.1084
0.9378,1.1084
0.9384,1.1084
0.9389,1.1084
0.9395,1.1084
0.9400,1.1084
0.9405,1.1084
0.9411,1.1084
0.9416,1.1133
0.9422,1.1035
0.9427,1.1084
0.9432,1.1084
0.9438,1.1084
0.9443,1.1084
0.9449,1.1084
0.9454,1.1084
0.9459,1.1035
0.9465,1.1035
0.9470,1.1035
0.9476,1.1084
0.9481,1.1035
0.9486,1.1084
0.9492,1.1084
0.9497,1.1035
0.9503,1.1035
0.9508,1.1084
0.9513,1.1084
0.9519,1.1084
0.9524,1.1084
0.9530,1.1084
0.9535,1.1084
0.9541,1.1084
0.9546,1.1084
0.9551,1.1084
0.9557,1.1084
0.9562,1.1084
0.9568,1.1035
0.9573,1.1084
0.9578,1.1084
0.9584,1.1035
0.9589,1.1084
0.9595,1.1084
0.9600,1.1084
0.9605,1.1133
0.9611,1.1084
0.9616,1.1084
0.9622,1.1084
0.9627,1.1035
0.9632,1.1084
0.9638,1.1084
0.9643,1.1084
0.9649,1.1035
0.9654,1.1133
0.9659,1.1084
0.9665,1.1035
0.9670,1.1084
0.9676,1.1084
0.9681,1.1035
0.9686,1.1084
0.9695,1.1084
0.9701,1.1084
0.9706,1.1035
0.9712,1.1084
0.9717,1.1084
0.9723,1.1084
0.9728,1.1084
0.9733,1.1084
0.9739,1.1084
0.9744,1.1035
0.9749,1.1084
0.9755,1.1084
0.9760,1.1084
0.9765,1.1084
0.9771,1.1084
0.9776,1.1035
0.9782,1.1084
0.9787,1.1084
0.9792,1.1133
0.9798,1.1084
0.9803,1.1084
0.9808,1.1084
0.9814,1.1084
0.9819,1.1084
0.9824,1.1084
0.9830,1.1084
0.9835,1.1084
0.9841,1.1084
0.9846,1.1084
0.9851,1.1084
0.9857,1.1133
0.9862,1.1084
0.9867,1.1084
0.9873,1.1035
0.9878,1.1084
0.9883,1.1035
0.9889,1.1084
0.9894,1.1035
0.9899,1.1084
0.9905,1.1084
0.9910,1.1084
0.9916,1.1084
0.9921,1.1084
0.9926,1.1084
0.9932,1.1084
0.9937,1.1035
0.9942,1.1035
0.9948,1.1084
0.9953,1.1084
0.9958,1.1084
0.9964,1.1084
0.9969,1.1035
0.9974,1.1084
0.9980,1.1084
0.9985,1.1084
0.9991,1.1133
0.9996,1.1084
1.0001,1.1084
1.0007,1.1084
1.0012,1.1084
1.0018,1.1084
1.0023,1.1035
1.0028,1.1084
1.0034,1.1084
1.0039,1.1084
1.0044,1.1084
1.0050,1.1084
1.0055,1.1084
1.0060,1.1084
1.0066,1.1084
1.0071,1.1084
1.0077,1.1133
1.0082,1.1084
1.0087,1.1084
1.0093,1.1084
1.0098,1.1084
1.0103,1.1084
1.0109,1.1084
1.0114,1.1133
1.0120,1.1084
1.0127,1.1084
1.0132,1.1035
1.0137,1.1084
1.0143,1.1084
1.0149,1.1084
1.0154,1.1084
1.0160,1.1084
1.0165,1.1133
1.0171,1.1084
1.0177,1.1084
1.0182,1.1084
1.0188,1.1133
1.0194,1.1133
1.0199,1.1133
1.0205,1.1084
1.0210,1.1133
1.0216,1.1084
1.0222,1.1035
1.0227,1.1084
1.0233,1.1084
1.0238,1.1084
1.0244,1.1084
1.0250,1.1035
1.0255,1.1084
1.0261,1.1035
1.0266,1.1035
1.0272,1.1035
1.0278,1.1084
1.0283,1.1084
1.0289,1.1035
1.0295,1.1133
1.0300,1.1084
1.0306,1.1084
1.0311,1.1084
1.0317,1.1133
1.0323,1.1084
1.0328,1.1084
1.0334,1.1084
1.0340,1.1133
1.0345,1.1084
1.0351,1.1084
1.0356,1.1133
1.0362,1.1084
1.0368,1.1084
1.0373,1.1084
1.0379,1.1084
1.0384,1.1035
1.0390,1.1133
1.0396,1.1084
1.0401,1.1084
1.0407,1.1084
1.0413,1.1084
1.0418,1.1084
1.0424,1.1084
1.0429,1.1035
1.0435,1.1084
1.0441,1.1133
1.0446,1.1084
1.0452,1.1084
1.0458,1.1084
1.0463,1.1084
1.0469,1.1084
1.0474,1.1035
1.0480,1.1084
1.0486,1.1084
1.0491,1.1035
1.0497,1.1035
1.0502,1.1035
1.0508,1.1084
1.0514,1.1084
1.0519,1.1084
1.0525,1.1084
1.0531,1.1084
1.0536,1.1084
1.0542,1.1035
1.0547,1.1084
1.0553,1.1084
1.0559,1.1084
1.0564,1.1084
1.0570,1.1133
1.0576,1.1133
1.0581,1.1133
1.0587,1.1084
1.0592,1.1084
1.0598,1.1035
1.0604,1.1084
1.0609,1.1084
1.0615,1.1084
1.0620,1.1084
1.0626,1.1084
1.0632,1.1084
1.0637,1.1084
1.0643,1.1084
1.0649,1.1133
1.0654,1.1084
1.0660,1.1035
1.0666,1.1084
1.0671,1.1084
1.0677,1.1084
1.0682,1.1084
1.0688,1.1035
1.0694,1.1084
1.0699,1.1084
1.0705,1.1084
1.0710,1.1133
1.0716,1.1084
1.0722,1.1084
1.0728,1.1035
1.0733,1.1084
1.0739,1.1084
1.0745,1.1084
1.0750,1.1084
1.0756,1.1035
1.0761,1.1084
1.0767,1.1084
1.0773,1.1084
1.0778,1.1084
1.0784,1.1133
1.0789,1.1084
1.0795,1.1084
1.0801,1.1084
1.0806,1.1084
1.0812,1.1133
1.0817,1.1084
1.0823,1.1035
1.0829,1.1035
1.0834,1.1084
1.0840,1.1084
1.0846,1.1035
1.0851,1.1035
1.0857,1.1084
1.0862,1.1084
1.0868,1.1035
1.0874,1.1084
1.0880,1.1084
1.0885,1.1084
1.0891,1.1084
1.0897,1.1084
1.0902,1.1084
1.0908,1.1084
1.0913,1.1084
1.0919,1.1084
1.0925,1.1084
1.0930,1.1084
1.0936,1.1084
1.0942,1.1084
1.0947,1.1084
1.0953,1.1084
1.0958,1.1133
1.0964,1.1084
1.0970,1.1035
1.0975,1.1084
1.0981,1.1084
1.0987,1.1084
1.0992,1.1084
1.0998,1.1084
1.1003,1.1084
1.1009,1.1084
1.1015,1.1035
1.1020,1.1084
1.1026,1.1133
1.1032,1.1084
1.1037,1.1084
1.1043,1.1133
1.1048,1.1084
1.1054,1.1084
1.1060,1.1035
1.1065,1.1084
1.1071,1.1084
1.1076,1.1133
1.1082,1.1084
1.1088,1.1084
1.1093,1.1084
1.1099,1.1084
1.1105,1.1084
1.1110,1.1084
1.1116,1.1133
1.1121,1.1084
1.1127,1.1084
1.1134,1.1084
1.1140,1.1084
1.1145,1.1084
1.1151,1.1084
1.1156,1.1084
1.1162,1.1035
1.1167,1.1084
1.1173,1.1133
1.1178,1.1084
1.1184,1.1035
1.1189,1.1084
1.1195,1.1035
1.1200,1.1084
1.1206,1.1084
1.1211,1.1084
1.1217,1.1084
1.1222,1.1035
1.1228,1.1035
1.1233,1.1133
1.1239,1.1133
1.1244,1.1084
1.1250,1.1084
1.1255,1.1084
1.1261,1.1084
1.1266,1.1084
1.1272,1.1084
1.1277,1.1084
1.1283,1.1084
1.1288,1.1084
1.1294,1.1084
1.1299,1.1084
1.1305,1.1084
1.1310,1.1084
1.1316,1.1035
1.1321,1.1084
1.1326,1.1084
1.1332,1.1035
1.1337,1.1035
1.1343,1.1084
1.1348,1.1084
1.1354,1.1084
1.1359,1.1084
1.1365,1.1133
1.1370,1.1133
1.1376,1.1084
1.1381,1.1133
1.1387,1.1084
1.1392,1.1084
1.1398,1.1084
1.1403,1.1084
1.1409,1.1084
1.1414,1.1084
1.1420,1.1084
1.1425,1.1035
1.1431,1.1084
1.1436,1.1084
1.1442,1.1133
1.1448,1.1084
1.1453,1.1035
1.1459,1.1084
1.1468,1.1084
1.1474,1.1084
1.1480,1.1035
1.1485,1.1133
1.1491,1.1084
1.1496,1.1084
1.1502,1.1084
1.1507,1.1084
1.1513,1.1084
1.1518,1.1084
1.1524,1.1084
1.1529,1.1035
1.1535,1.1133
1.1540,1.1084
1.1546,1.1084
1.1551,1.1084
1.1557,1.1133
1.1562,1.1035
1.1568,1.1084
1.1573,1.1084
1.1579,1.1035
1.1584,1.1084
1.1590,1.1084
1.1595,1.1084
1.1601,1.1084
1.1606,1.1084
1.1612,1.1084
1.1617,1.1084
1.1623,1.1035
1.1628,1.1084
1.1634,1.1084
1.1639,1.1084
1.1645,1.1084
1.1650,1.1084
1.1656,1.1084
1.1661,1.1084
1.1667,1.1084
1.1672,1.1084
1.1677,1.1133
1.1683,1.1084
1.1688,1.1084
1.1694,1.1084
1.1699,1.1084
1.1705,1.1084
1.1710,1.1035
1.1716,1.1035
1.1721,1.1084
1.1727,1.1084
1.1732,1.1084
1.1738,1.1084
1.1743,1.1084
1.1749,1.0986
1.1754,1.1084
1.1760,1.1035
1.1765,1.1084
1.1771,1.1133
1.1776,1.1084
1.1782,1.1035
1.1787,1.1084
1.1793,1.1035
1.1798,1.1084
1.1804,1.1084
1.1809,1.1084
1.1815,1.1035
1.1820,1.1084
1.1826,1.1084
1.1831,1.1133
1.1837,1.1084
1.1842,1.1084
1.1848,1.1084
1.1853,1.1084
1.1859,1.1084
1.1864,1.1133
1.1870,1.1035
1.1875,1.1133
1.1881,1.1035
1.1886,1.1084
1.1892,1.1084
1.1897,1.1084
1.1903,1.1084
1.1908,1.1084
1.1913,1.1084
1.1919,1.1133
1.1924,1.1084
1.1930,1.1035
1.1935,1.1084
1.1941,1.1035
1.1946,1.1035
1.1952,1.1084
1.1957,1.1084
1.1963,1.1035
1.1969,1.1084
1.1974,1.1084
1.1980,1.1035
1.1985,1.1084
1.1991,1.1133
1.1996,1.1084
1.2002,1.1084
1.2007,1.1035
1.2013,1.1084
1.2018,1.1084
1.2024,1.1084
1.2029,1.1084
1.2035,1.1084
1.2040,1.1084
1.2046,1.1084
1.2051,1.1084
1.2057,1.1084
1.2062,1.1035
1.2068,1.1084
1.2073,1.1035
1.2079,1.1084
1.2084,1.1133
1.2090,1.1133
1.2095,1.1035
1.2101,1.1133
1.2106,1.1084
1.2112,1.1084
1.2117,1.1084
1.2123,1.1084
1.2128,1.1084
1.2134,1.1084
1.2140,1.1084
1.2145,1.1084
1.2151,1.1084
1.2156,1.1084
1.2162,1.1084
1.2167,1.1084
1.2173,1.1035
1.2178,1.1084
1.2184,1.1084
1.2189,1.1084
1.2195,1.1084
1.2200,1.1084
1.2206,1.1035
1.2211,1.1084
1.2217,1.1084
1.2222,1.1035
1.2228,1.1084
1.2233,1.1084
1.2239,1.1084
1.2244,1.1133
1.2250,1.1133
1.2255,1.1084
1.2260,1.1084
1.2266,1.1084
1.2271,1.1084
1.2277,1.1084
1.2282,1.1084
1.2288,1.1035
1.2293,1.1084
1.2299,1.1084
1.2304,1.1084
1.2310,1.1084
1.2315,1.1084
1.2321,1.1084
1.2326,1.1084
1.2332,1.1133
1.2337,1.1084
1.2343,1.1035
1.2348,1.1035
1.2354,1.1084
1.2359,1.1035
1.2365,1.1084
1.2370,1.1084
1.2376,1.1084
1.2381,1.1035
1.2387,1.1084
1.2392,1.1084
1.2398,1.1035
1.2403,1.1084
1.2409,1.1035
1.2414,1.1084
1.2420,1.1084
1.2425,1.1084
1.2431,1.1084
1.2436,1.1084
1.2442,1.1035
1.2447,1.1084
1.2453,1.1084
1.2458,1.1084
1.2464,1.1084
1.2469,1.1035
1.2475,1.1084
1.2480,1.1084
1.2486,1.1133
1.2491,1.1133
1.2497,1.1084
1.2502,1.1084
1.2507,1.1084
1.2513,1.1084
1.2518,1.1084
1.2524,1.1084
1.2529,1.1035
1.2535,1.1084
1.2540,1.1084
1.2546,1.1035
1.2551,1.1084
1.2557,1.1133
1.2562,1.1133
1.2568,1.1084
1.2573,1.1084
1.2579,1.1084
1.2584,1.1084
1.2590,1.1084
1.2595,1.1084
1.2601,1.1084
1.2607,1.1084
1.2612,1.1084
1.2618,1.1084
1.2623,1.1035
1.2629,1.1084
1.2634,1.1133
1.2640,1.1084
1.2645,1.1084
1.2651,1.1084
1.2656,1.1084
1.2662,1.1133
1.2667,1.1084
1.2673,1.1133
1.2678,1.1084
1.2684,1.1084
1.2689,1.1035
1.2695,1.1084
1.2700,1.1084
1.2706,1.1084
1.2711,1.1084
1.2717,1.1084
1.2722,1.1084
1.2727,1.1084
1.2733,1.1035
1.2738,1.1084
1.2744,1.1084
1.2749,1.1084
1.2755,1.1035
1.2760,1.1084
1.2766,1.1084
1.2771,1.1084
1.2777,1.1084
1.2782,1.1035
1.2788,1.1084
1.2793,1.1035
1.2799,1.1035
1.2804,1.1035
1.2810,1.1133
1.2815,1.1084
1.2821,1.1084
1.2826,1.1084
1.2832,1.1084
1.2837,1.1084
1.2843,1.1133
1.2848,1.1035
1.2854,1.1133
1.2859,1.1084
1.2865,1.1084
1.2870,1.1035
1.2876,1.1133
1.2881,1.1133
1.2887,1.1035
1.2892,1.1084
1.2898,1.1084
1.2904,1.1084
1.2909,1.1084
1.2915,1.1084
1.2920,1.1084
1.2926,1.1084
1.2931,1.1084
1.2936,1.1084
1.2942,1.1084
1.2947,1.1084
1.2953,1.1084
1.2958,1.1084
1.2964,1.1084
1.2969,1.1084
1.2975,1.1133
1.2980,1.1084
1.2986,1.1035
1.2991,1.1084
1.2997,1.1084
1.3002,1.1084
1.3008,1.1084
1.3013,1.1084
1.3019,1.1084
1.3024,1.1133
1.3030,1.1084
1.3035,1.1133
1.3041,1.1133
1.3046,1.1084
1.3052,1.1084
1.3057,1.1084
1.3063,1.1084
1.3069,1.1084
1.3074,1.1084
1.3080,1.1084
1.3085,1.1084
1.3091,1.1084
1.3096,1.1084
1.3102,1.1084
1.3107,1.1084
1.3113,1.1133
1.3118,1.1133
1.3124,1.1133
1.3129,1.1035
1.3134,1.1084
1.3140,1.1084
1.3146,1.1084
1.3151,1.1084
1.3157,1.1035
1.3162,1.1084
1.3168,1.1133
1.3173,1.1084
1.3179,1.1084
1.3184,1.1084
1.3190,1.1035
1.3195,1.1084
1.3201,1.1084
1.3206,1.1084
1.3212,1.1084
1.3217,1.1035
1.3222,1.1084
1.3228,1.1084
1.3233,1.1133
1.3239,1.1084
1.3244,1.1133
1.3250,1.1133
1.3255,1.1035
1.3261,1.1084
1.3266,1.1035
1.3273,1.1084
1.3278,1.1035
1.3284,1.1133
1.3289,1.1084
1.3295,1.1084
1.3300,1.1084
1.3306,1.1133
1.3311,1.1084
1.3317,1.1084
1.3322,1.1035
1.3328,1.1133
1.3333,1.1133
1.3339,1.1084
1.3344,1.1133
1.3350,1.1084
1.3355,1.1084
1.3361,1.1084
1.3366,1.1133
1.3372,1.1084
1.3377,1.1133
1.3383,1.1133
1.3388,1.1035
1.3394,1.1133
1.3399,1.1035
1.3405,1.1084
1.3410,1.1084
1.3416,1.1084
1.3421,1.1084
1.3427,1.1035
1.3432,1.1084
1.3438,1.1084
1.3443,1.1084
1.3449,1.1035
1.3454,1.1084
1.3460,1.1133
1.3465,1.1084
1.3471,1.1035
1.3476,1.1035
1.3482,1.1084
1.3487,1.1084
1.3493,1.1133
1.3498,1.1084
1.3504,1.1084
1.3509,1.1084
1.3515,1.1084
1.3520,1.1084
1.3525,1.1084
1.3531,1.1035
1.3537,1.1084
1.3542,1.1084
1.3548,1.1084
1.3553,1.1084
1.3559,1.1084
1.3564,1.1084
1.3570,1.1035
1.3575,1.1133
1.3581,1.1084
1.3586,1.1084
1.3592,1.1084
1.3597,1.1084
1.3603,1.1084
1.3608,1.1084
1.3614,1.1084
1.3619,1.1084
1.3625,1.1133
1.3630,1.1133
1.3636,1.1084
1.3641,1.1084
1.3646,1.1084
1.3652,1.1035
1.3657,1.1084
1.3663,1.1084
1.3668,1.1084
1.3674,1.1133
1.3679,1.1035
1.3685,1.1084
1.3690,1.1084
1.3696,1.1084
1.3701,1.1084
1.3707,1.1084
1.3712,1.1084
1.3718,1.1084
1.3723,1.1035
1.3729,1.1084
1.3734,1.1084
1.3740,1.1084
1.3745,1.1035
1.3751,1.1084
1.3756,1.1084
1.3762,1.1084
1.3767,1.1133
1.3773,1.1084
1.3778,1.1084
1.3784,1.1035
1.3789,1.1084
1.3795,1.1084
1.3800,1.1133
1.3806,1.1084
1.3811,1.1035
1.3817,1.1035
1.3822,1.1084
1.3828,1.1084
1.3833,1.1084
1.3839,1.1084
1.3844,1.1084
1.3850,1.1035
1.3855,1.1133
1.3861,1.1084
1.3866,1.0986
1.3872,1.1084
1.3877,1.1084
1.3883,1.1084
1.3888,1.1084
1.3894,1.1084
1.3899,1.1035
1.3905,1.1084
1.3910,1.1084
1.3915,1.1133
1.3921,1.1084
1.3926,1.1084
1.3932,1.1035
1.3937,1.1084
1.3943,1.1084
1.3948,1.1084
1.3954,1.1084
1.3959,1.1084
1.3965,1.1035
1.3970,1.1084
1.3976,1.1084
1.3981,1.1084
1.3987,1.1084
1.3992,1.1084
1.3998,1.1133
1.4003,1.1084
1.4009,1.1084
1.4014,1.1084
1.4020,1.1133
1.4025,1.1035
1.4031,1.1084
1.4036,1.1084
1.4042,1.1084
1.4047,1.1084
1.4053,1.1084
1.4058,1.1084
1.4064,1.1084
1.4069,1.1133
1.4075,1.1084
1.4080,1.1084
1.4086,1.1084
1.4091,1.1084
1.4097,1.1035
1.4102,1.1084
1.4108,1.1133
1.4113,1.1035
1.4119,1.1133
1.4124,1.1084
1.4130,1.1035
1.4135,1.1084
1.4141,1.1084
1.4146,1.1084
1.4152,1.1084
1.4157,1.1084
1.4163,1.1035
1.4169,1.1035
1.4175,1.1084
1.4180,1.1084
1.4186,1.1084
1.4191,1.1035
1.4197,1.1084
1.4202,1.1084
1.4208,1.1084
1.4213,1.1084
1.4219,1.1084
1.4224,1.1084
1.4230,1.1084
1.4235,1.1084
1.4241,1.1035
1.4246,1.1133
1.4252,1.1084
1.4257,1.1084
1.4263,1.1084
1.4268,1.1035
1.4274,1.1084
1.4279,1.1084
1.4285,1.1084
1.4290,1.1084
1.4296,1.1084
1.4301,1.1084
1.4307,1.1084
1.4312,1.1084
1.4318,1.1035
1.4323,1.1084
1.4329,1.1133
1.4334,1.1084
1.4340,1.1084
1.4345,1.1084
1.4351,1.1084
1.4356,1.1084
1.4362,1.1084
1.4367,1.1035
1.4373,1.1084
1.4378,1.1084
1.4384,1.1084
1.4389,1.1084
1.4395,1.1133
1.4400,1.1084
1.4406,1.1084
1.4411,1.1084
1.4417,1.1084
1.4422,1.1035
1.4428,1.1084
1.4433,1.1084
1.4439,1.1084
1.4444,1.1084
1.4450,1.1035
1.4455,1.1084
1.4461,1.1084
1.4466,1.1084
1.4472,1.1084
1.4477,1.1084
1.4483,1.1133
1.4488,1.1084
1.4494,1.1084
1.4499,1.1084
1.4504,1.1084
1.4510,1.1133
1.4515,1.1084
1.4521,1.1035
1.4526,1.1084
1.4533,1.1035
1.4539,1.1084
1.4544,1.1035
1.4550,1.1084
1.4555,1.1084
1.4561,1.1084
1.4566,1.1084
1.4572,1.1084
1.4577,1.1084
1.4583,1.1084
1.4588,1.1133
1.4594,1.1133
1.4599,1.1084
1.4605,1.1084
1.4610,1.1035
1.4616,1.1133
1.4621,1.1035
1.4627,1.1084
1.4632,1.1035
1.4638,1.1084
1.4643,1.1084
1.4649,1.1084
1.4654,1.1084
1.4659,1.1084
1.4665,1.1084
1.4670,1.1084
1.4676,1.1133
1.4682,1.1084
1.4687,1.1133
1.4692,1.1084
1.4698,1.1084
1.4703,1.1084
1.4709,1.1084
1.4714,1.1084
1.4720,1.1133
1.4725,1.1084
1.4731,1.1084
1.4736,1.1084
1.4742,1.1084
1.4747,1.1084
1.4753,1.1084
1.4758,1.1084
1.4764,1.1084
1.4769,1.1084
1.4775,1.1133
1.4780,1.1084
1.4786,1.1084
1.4791,1.1084
1.4797,1.1084
1.4802,1.1084
1.4808,1.1084
1.4813,1.1035
1.4819,1.1084
1.4824,1.1084
1.4830,1.1084
1.4835,1.1084
1.4841,1.1084
1.4846,1.1084
1.4852,1.1084
1.4857,1.1084
1.4863,1.1084
1.4868,1.1133
1.4874,1.1133
1.4879,1.1084
1.4885,1.1133
1.4890,1.1035
1.4895,1.1084
1.4901,1.1084
1.4906,1.1084
1.4912,1.1084
1.4917,1.1035
1.4923,1.1035
1.4929,1.1084
1.4934,1.1084
1.4940,1.1084
1.4945,1.1084
1.4951,1.1084
1.4956,1.1084
1.4962,1.1084
1.4967,1.1084
1.4973,1.1084
1.4978,1.1084
1.4984,1.1084
1.4989,1.1084
1.4995,1.1035
1.5000,1.1084
1.5005,1.1084
1.5011,1.1133
1.5016,1.1084
1.5022,1.1084
1.5027,1.1084
1.5033,1.1084
1.5038,1.1035
1.5044,1.1035
1.5049,1.1084
1.5055,1.1035
1.5060,1.1084
1.5066,1.1084
1.5071,1.1133
1.5077,1.1084
1.5082,1.1084
1.5088,1.1035
1.5093,1.1084
1.5099,1.1084
1.5104,1.1084
1.5110,1.1035
1.5115,1.1084
1.5121,1.1084
1.5126,1.1084
1.5132,1.1084
1.5137,1.1084
1.5143,1.1084
1.5148,1.1084
1.5154,1.1035
1.5159,1.1084
1.5165,1.1084
1.5170,1.1035
1.5176,1.1084
1.5181,1.1084
1.5187,1.1133
1.5192,1.1084
1.5198,1.1084
1.5203,1.1133
1.5209,1.1084
1.5214,1.1133
1.5220,1.1084
1.5225,1.1084
1.5231,1.1084
1.5236,1.1084
1.5242,1.1084
1.5247,1.1084
1.5253,1.1084
1.5258,1.1035
1.5264,1.1084
1.5269,1.1133
1.5275,1.1084
1.5280,1.1133
1.5286,1.1084
1.5291,1.1084
1.5297,1.1084
1.5302,1.1035
1.5308,1.1084
1.5313,1.1084
1.5319,1.1084
1.5324,1.1084
1.5330,1.1084
1.5335,1.1084
1.5341,1.1084
1.5346,1.1084
1.5352,1.1084
1.5357,1.1084
1.5363,1.1084
1.5369,1.1084
1.5374,1.1035
1.5380,1.1084
1.5385,1.1084
1.5391,1.1084
1.5396,1.1084
1.5402,1.1084
1.5407,1.1035
1.5413,1.1084
1.5418,1.1084
1.5424,1.1084
1.5429,1.1084
1.5435,1.1084
1.5440,1.1084
1.5446,1.1084
1.5451,1.1084
1.5457,1.1084
1.5462,1.1084
1.5468,1.1084
