Напряжение[B], Время[c]
1.5198,2.0605
1.5204,2.0654
1.5209,2.0654
1.5215,2.0654
1.5220,2.0654
1.5226,2.0605
1.5231,2.0605
1.5237,2.0654
1.5242,2.0605
1.5248,2.0605
1.5253,2.0605
1.5259,2.0605
1.5264,2.0605
1.5270,2.0557
1.5275,2.0557
1.5281,2.0605
1.5286,2.0605
1.5292,2.0605
1.5297,2.0654
1.5303,2.0605
1.5308,2.0605
1.5314,2.0654
1.5319,2.0605
1.5325,2.0654
1.5330,2.0605
1.5336,2.0654
1.5341,2.0605
1.5347,2.0605
1.5352,2.0557
1.5358,2.0654
1.5363,2.0557
1.5369,2.0605
1.5374,2.0654
1.5380,2.0605
1.5386,2.0605
1.5391,2.0654
1.5397,2.0605
1.5402,2.0605
1.5408,2.0605
1.5413,2.0557
1.5419,2.0654
1.5424,2.0605
1.5430,2.0605
1.5435,2.0654
1.5441,2.0605
1.5446,2.0654
1.5452,2.0557
1.5457,2.0654
1.5463,2.0557
1.5468,2.0654
1.5474,2.0557
1.5479,2.0605
1.5485,2.0605
1.5490,2.0605
1.5496,2.0605
1.5501,2.0557
1.5507,2.0654
1.5512,2.0605
1.5518,2.0654
1.5523,2.0605
1.5529,2.0654
1.5534,2.0605
1.5540,2.0654
1.5545,2.0605
1.5551,2.0605
1.5556,2.0654
1.5562,2.0605
1.5567,2.0605
1.5573,2.0605
1.5578,2.0605
1.5584,2.0605
1.5589,2.0605
1.5595,2.0557
1.5600,2.0654
1.5606,2.0605
1.5611,2.0557
1.5617,2.0654
1.5622,2.0557
1.5628,2.0605
1.5633,2.0605
1.5639,2.0605
1.5644,2.0605
1.5650,2.0605
1.5655,2.0557
1.5661,2.0605
1.5666,2.0654
1.5672,2.0605
1.5677,2.0605
1.5683,2.0654
1.5688,2.0605
1.5694,2.0654
1.5699,2.0654
1.5705,2.0605
1.5710,2.0654
1.5716,2.0605
1.5721,2.0654
1.5727,2.0654
1.5732,2.0654
1.5738,2.0605
1.5743,2.0654
1.5749,2.0605
1.5754,2.0654
1.5760,2.0605
1.5765,2.0557
1.5771,2.0605
1.5776,2.0605
1.5782,2.0654
1.5787,2.0605
1.5793,2.0605
1.5798,2.0605
1.5804,2.0654
1.5809,2.0605
1.5815,2.0654
1.5820,2.0654
1.5826,2.0654
1.5831,2.0654
1.5837,2.0654
1.5842,2.0654
1.5848,2.0605
1.5853,2.0605
1.5859,2.0605
1.5865,2.0654
1.5870,2.0605
1.5876,2.0654
1.5881,2.0654
1.5887,2.0557
1.5892,2.0605
1.5898,2.0605
1.5903,2.0605
1.5909,2.0654
1.5914,2.0605
1.5920,2.0605
1.5925,2.0654
1.5931,2.0557
1.5936,2.0557
1.5942,2.0605
1.5947,2.0654
1.5953,2.0654
1.5958,2.0654
1.5964,2.0605
1.5969,2.0654
1.5975,2.0605
1.5980,2.0605
1.5986,2.0654
1.5991,2.0605
1.5997,2.0654
1.6002,2.0557
1.6008,2.0605
1.6013,2.0605
1.6019,2.0605
1.6024,2.0654
1.6030,2.0654
1.6035,2.0605
1.6041,2.0557
1.6046,2.0557
1.6052,2.0605
1.6057,2.0605
1.6062,2.0605
1.6068,2.0654
1.6073,2.0605
1.6079,2.0654
1.6085,2.0654
1.6090,2.0654
1.6096,2.0654
1.6101,2.0654
1.6107,2.0605
1.6112,2.0557
1.6118,2.0654
1.6123,2.0605
1.6129,2.0605
1.6135,2.0557
1.6140,2.0605
1.6146,2.0605
1.6151,2.0605
1.6166,2.0654
1.6171,2.0508
1.6177,2.0605
1.6182,2.0605
1.6188,2.0557
1.6193,2.0654
1.6199,2.0654
1.6205,2.0605
1.6210,2.0605
1.6216,2.0654
1.6221,2.0654
1.6227,2.0557
1.6233,2.0654
1.6238,2.0605
1.6244,2.0654
1.6249,2.0654
1.6255,2.0654
1.6260,2.0557
1.6290,2.0605
1.6296,2.0605
1.6301,2.0605
1.6307,2.0654
1.6312,2.0654
1.6318,2.0654
1.6324,2.0654
1.6329,2.0605
1.6335,2.0605
1.6340,2.0605
1.6362,2.0605
1.6368,2.0654
1.6374,2.0557
1.6379,2.0605
1.6385,2.0605
1.6391,2.0605
1.6403,2.0605
1.6409,2.0605
1.6415,2.0605
1.6421,2.0654
1.6426,2.0605
1.6432,2.0557
1.6437,2.0654
1.6443,2.0654
1.6449,2.0557
1.6454,2.0557
1.6460,2.0605
1.6466,2.0654
1.6471,2.0605
1.6477,2.0654
1.6483,2.0605
1.6488,2.0605
1.6494,2.0557
1.6500,2.0605
1.6505,2.0605
1.6511,2.0605
1.6516,2.0605
1.6522,2.0654
1.6528,2.0605
1.6533,2.0654
1.6539,2.0605
1.6545,2.0654
1.6551,2.0654
1.6556,2.0605
1.6562,2.0605
1.6568,2.0654
1.6574,2.0605
1.6580,2.0605
1.6586,2.0605
1.6592,2.0654
1.6598,2.0605
1.6603,2.0654
1.6609,2.0654
1.6614,2.0605
1.6620,2.0605
1.6625,2.0557
1.6631,2.0654
1.6636,2.0654
1.6642,2.0654
1.6647,2.0654
1.6653,2.0605
1.6658,2.0557
1.6665,2.0654
1.6670,2.0605
1.6676,2.0605
1.6681,2.0605
1.6686,2.0654
1.6692,2.0654
1.6697,2.0605
1.6703,2.0654
1.6708,2.0654
1.6714,2.0605
1.6719,2.0654
1.6724,2.0605
1.6730,2.0654
1.6735,2.0654
1.6741,2.0557
1.6746,2.0557
1.6752,2.0654
1.6757,2.0654
1.6762,2.0557
1.6768,2.0605
1.6773,2.0654
1.6779,2.0654
1.6784,2.0605
1.6790,2.0654
1.6795,2.0654
1.6800,2.0654
1.6806,2.0654
1.6811,2.0654
1.6817,2.0654
1.6822,2.0654
1.6827,2.0557
1.6833,2.0605
1.6838,2.0654
1.6844,2.0605
1.6849,2.0605
1.6855,2.0605
1.6860,2.0654
1.6866,2.0605
1.6871,2.0557
1.6877,2.0605
1.6882,2.0654
1.6887,2.0605
1.6893,2.0605
1.6898,2.0654
1.6904,2.0654
1.6909,2.0654
1.6915,2.0605
1.6920,2.0605
1.6925,2.0605
1.6931,2.0654
1.6936,2.0654
1.6942,2.0605
1.6947,2.0557
1.6953,2.0654
1.6958,2.0557
1.6963,2.0557
1.6969,2.0654
1.6974,2.0654
1.6980,2.0605
1.6985,2.0654
1.6991,2.0605
1.6996,2.0654
1.7001,2.0605
1.7007,2.0605
1.7012,2.0654
1.7018,2.0605
1.7024,2.0654
1.7029,2.0557
1.7035,2.0605
1.7040,2.0605
1.7046,2.0654
1.7051,2.0605
1.7057,2.0654
1.7062,2.0605
1.7067,2.0703
1.7073,2.0605
1.7078,2.0605
1.7084,2.0654
1.7089,2.0654
1.7095,2.0557
1.7100,2.0605
1.7106,2.0654
1.7111,2.0654
1.7117,2.0605
1.7122,2.0654
1.7127,2.0605
1.7133,2.0557
1.7138,2.0605
1.7144,2.0654
1.7149,2.0605
1.7155,2.0605
1.7160,2.0605
1.7166,2.0557
1.7171,2.0654
1.7177,2.0605
1.7182,2.0605
1.7187,2.0605
1.7193,2.0557
1.7198,2.0654
1.7204,2.0654
1.7209,2.0654
1.7215,2.0654
1.7220,2.0654
1.7226,2.0605
1.7231,2.0654
1.7236,2.0557
1.7242,2.0654
1.7247,2.0605
1.7253,2.0605
1.7258,2.0605
1.7264,2.0557
1.7269,2.0654
1.7275,2.0654
1.7280,2.0654
1.7286,2.0605
1.7291,2.0605
1.7296,2.0605
1.7302,2.0605
1.7307,2.0605
1.7313,2.0605
1.7318,2.0654
1.7324,2.0654
1.7329,2.0605
1.7335,2.0654
1.7340,2.0557
1.7346,2.0654
1.7351,2.0654
1.7357,2.0605
1.7362,2.0605
1.7368,2.0605
1.7373,2.0605
1.7378,2.0605
1.7384,2.0654
1.7389,2.0557
1.7395,2.0654
1.7400,2.0654
1.7406,2.0654
1.7411,2.0654
1.7417,2.0605
1.7422,2.0654
1.7428,2.0605
1.7433,2.0605
1.7438,2.0654
1.7444,2.0654
1.7449,2.0605
1.7455,2.0654
1.7460,2.0557
1.7466,2.0654
1.7471,2.0605
1.7477,2.0654
1.7482,2.0654
1.7488,2.0605
1.7493,2.0654
1.7498,2.0605
1.7504,2.0654
1.7509,2.0605
1.7515,2.0605
1.7520,2.0605
1.7526,2.0605
1.7531,2.0557
1.7537,2.0605
1.7546,2.0605
1.7551,2.0654
1.7619,2.0605
1.7625,2.0605
1.7630,2.0508
1.7636,2.0654
1.7641,2.0605
1.7647,2.0654
1.7652,2.0605
1.7658,2.0605
1.7663,2.0605
1.7669,2.0605
1.7674,2.0654
1.7680,2.0605
1.7685,2.0605
1.7691,2.0654
1.7696,2.0605
1.7702,2.0654
1.7707,2.0605
1.7714,2.0508
1.7720,2.0605
1.7726,2.0605
1.7732,2.0654
1.7738,2.0557
1.7743,2.0605
1.7750,2.0605
1.7756,2.0654
1.7761,2.0654
1.7767,2.0654
1.7773,2.0605
1.7778,2.0605
1.7784,2.0654
1.7789,2.0557
1.7795,2.0557
1.7800,2.0654
1.7806,2.0654
1.7811,2.0557
1.7817,2.0654
1.7823,2.0605
1.7828,2.0654
1.7833,2.0654
1.7839,2.0605
1.7844,2.0654
1.7850,2.0654
1.7855,2.0605
1.7861,2.0557
1.7866,2.0557
1.7871,2.0605
1.7877,2.0605
1.7882,2.0557
1.7888,2.0605
1.7893,2.0654
1.7898,2.0557
1.7904,2.0654
1.7909,2.0654
1.7915,2.0605
1.7920,2.0605
1.7926,2.0605
1.7931,2.0605
1.7936,2.0605
1.7942,2.0654
1.7947,2.0557
1.7953,2.0605
1.7958,2.0654
1.7964,2.0654
1.7969,2.0605
1.7975,2.0557
1.7980,2.0654
1.7986,2.0605
1.7991,2.0654
1.7996,2.0605
1.8002,2.0654
1.8007,2.0654
1.8013,2.0605
1.8018,2.0557
1.8024,2.0654
1.8029,2.0605
1.8035,2.0605
1.8040,2.0605
1.8045,2.0654
1.8051,2.0654
1.8056,2.0557
1.8062,2.0654
1.8067,2.0654
1.8072,2.0654
1.8078,2.0605
1.8083,2.0654
1.8089,2.0654
1.8094,2.0605
1.8100,2.0605
1.8105,2.0654
1.8110,2.0654
1.8116,2.0605
1.8121,2.0654
1.8127,2.0605
1.8132,2.0605
1.8138,2.0605
1.8143,2.0605
1.8149,2.0654
1.8154,2.0654
1.8159,2.0605
1.8165,2.0605
1.8170,2.0605
1.8176,2.0557
1.8181,2.0605
1.8187,2.0703
1.8192,2.0654
1.8197,2.0605
1.8203,2.0605
1.8208,2.0557
1.8214,2.0605
1.8219,2.0605
1.8225,2.0605
1.8230,2.0605
1.8235,2.0605
1.8241,2.0605
1.8246,2.0605
1.8252,2.0654
1.8257,2.0605
1.8263,2.0654
1.8268,2.0508
1.8273,2.0605
1.8279,2.0654
1.8284,2.0605
1.8290,2.0605
1.8295,2.0654
1.8301,2.0654
1.8306,2.0654
1.8312,2.0605
1.8318,2.0557
1.8323,2.0605
1.8329,2.0654
1.8334,2.0654
1.8339,2.0605
1.8345,2.0557
1.8350,2.0605
1.8356,2.0654
1.8361,2.0654
1.8367,2.0557
1.8372,2.0605
1.8377,2.0605
1.8383,2.0654
1.8388,2.0654
1.8394,2.0557
1.8399,2.0654
1.8404,2.0605
1.8410,2.0605
1.8415,2.0557
1.8421,2.0654
1.8426,2.0605
1.8432,2.0654
1.8437,2.0605
1.8443,2.0654
1.8448,2.0605
1.8454,2.0605
1.8459,2.0654
1.8464,2.0654
1.8470,2.0605
1.8475,2.0654
1.8481,2.0654
1.8486,2.0654
1.8492,2.0605
1.8497,2.0605
1.8503,2.0605
1.8508,2.0557
1.8514,2.0654
1.8519,2.0654
1.8524,2.0605
1.8530,2.0605
1.8535,2.0605
1.8541,2.0654
1.8546,2.0654
1.8552,2.0654
1.8557,2.0557
1.8563,2.0605
1.8568,2.0654
1.8574,2.0605
1.8579,2.0654
1.8584,2.0605
1.8590,2.0654
1.8595,2.0557
1.8601,2.0654
1.8606,2.0605
1.8612,2.0654
1.8617,2.0557
1.8623,2.0654
1.8628,2.0605
1.8634,2.0654
1.8639,2.0605
1.8645,2.0654
1.8650,2.0557
1.8656,2.0654
1.8661,2.0605
1.8666,2.0605
1.8672,2.0557
1.8679,2.0654
1.8684,2.0654
1.8690,2.0605
1.8695,2.0654
1.8701,2.0605
1.8706,2.0605
1.8712,2.0557
1.8718,2.0605
1.8723,2.0654
1.8729,2.0654
1.8734,2.0654
1.8740,2.0654
1.8745,2.0654
1.8751,2.0557
1.8756,2.0605
1.8762,2.0605
1.8767,2.0605
1.8773,2.0654
1.8778,2.0605
1.8784,2.0605
1.8789,2.0557
1.8795,2.0605
1.8800,2.0605
1.8806,2.0605
1.8811,2.0654
1.8817,2.0605
1.8823,2.0605
1.8828,2.0605
1.8834,2.0605
1.8839,2.0605
1.8845,2.0557
1.8850,2.0654
1.8856,2.0557
1.8861,2.0654
1.8867,2.0654
1.8872,2.0654
1.8878,2.0557
1.8883,2.0605
1.8889,2.0557
1.8894,2.0654
1.8900,2.0605
1.8905,2.0654
1.8911,2.0557
1.8916,2.0654
1.8922,2.0654
1.8927,2.0654
1.8933,2.0654
1.8938,2.0605
1.8944,2.0654
1.8949,2.0605
1.8955,2.0654
1.8961,2.0557
1.8966,2.0605
1.8972,2.0605
1.8977,2.0605
1.8983,2.0654
1.8988,2.0654
1.8994,2.0605
1.8999,2.0605
1.9005,2.0557
1.9010,2.0654
1.9016,2.0557
1.9022,2.0605
1.9027,2.0654
1.9033,2.0654
1.9038,2.0654
1.9044,2.0605
1.9049,2.0605
1.9055,2.0605
1.9060,2.0605
1.9066,2.0654
1.9071,2.0605
1.9077,2.0557
1.9082,2.0654
1.9088,2.0605
1.9094,2.0654
1.9099,2.0557
1.9105,2.0605
1.9110,2.0654
1.9116,2.0605
1.9121,2.0654
1.9127,2.0557
1.9132,2.0654
1.9138,2.0605
1.9143,2.0605
1.9149,2.0605
1.9154,2.0654
1.9160,2.0557
1.9165,2.0605
1.9171,2.0605
1.9176,2.0605
1.9182,2.0654
1.9187,2.0654
1.9193,2.0557
1.9198,2.0605
1.9204,2.0605
1.9209,2.0654
1.9215,2.0605
1.9221,2.0605
1.9226,2.0654
1.9232,2.0605
1.9237,2.0654
1.9243,2.0654
1.9248,2.0605
1.9254,2.0605
1.9259,2.0605
1.9265,2.0654
1.9270,2.0654
1.9276,2.0605
1.9281,2.0605
1.9287,2.0654
1.9292,2.0654
1.9298,2.0654
1.9303,2.0654
1.9309,2.0605
1.9314,2.0654
1.9320,2.0654
1.9325,2.0654
1.9331,2.0557
1.9337,2.0654
1.9342,2.0557
1.9348,2.0654
1.9353,2.0557
1.9359,2.0605
1.9364,2.0654
1.9370,2.0605
1.9375,2.0508
1.9381,2.0605
1.9386,2.0605
1.9392,2.0605
1.9397,2.0605
1.9403,2.0605
1.9408,2.0557
1.9414,2.0654
1.9419,2.0654
1.9425,2.0654
1.9430,2.0605
1.9436,2.0654
1.9441,2.0654
1.9447,2.0557
1.9452,2.0654
1.9458,2.0557
1.9463,2.0654
1.9469,2.0605
1.9475,2.0557
1.9480,2.0605
1.9486,2.0605
1.9491,2.0508
1.9497,2.0605
1.9502,2.0654
1.9508,2.0654
1.9513,2.0654
1.9519,2.0654
1.9524,2.0605
1.9530,2.0605
1.9535,2.0605
1.9541,2.0654
1.9546,2.0605
1.9552,2.0654
1.9557,2.0654
1.9563,2.0557
1.9568,2.0605
1.9574,2.0605
1.9579,2.0654
1.9585,2.0654
1.9590,2.0605
1.9596,2.0605
1.9601,2.0654
1.9607,2.0654
1.9612,2.0557
1.9618,2.0654
1.9623,2.0605
1.9629,2.0605
1.9634,2.0605
1.9640,2.0605
1.9646,2.0654
1.9651,2.0654
1.9657,2.0557
1.9662,2.0654
1.9668,2.0605
1.9676,2.0654
1.9683,2.0605
1.9689,2.0654
1.9695,2.0557
1.9700,2.0654
1.9707,2.0605
1.9713,2.0605
1.9719,2.0605
1.9724,2.0605
1.9730,2.0654
1.9736,2.0654
1.9741,2.0557
1.9747,2.0605
1.9752,2.0605
1.9758,2.0605
1.9763,2.0654
1.9769,2.0654
1.9774,2.0605
1.9780,2.0508
1.9785,2.0654
1.9791,2.0605
1.9796,2.0557
1.9802,2.0605
1.9808,2.0654
1.9814,2.0605
1.9819,2.0605
1.9825,2.0654
1.9830,2.0557
1.9836,2.0654
1.9841,2.0605
1.9847,2.0605
1.9852,2.0605
1.9858,2.0654
1.9863,2.0654
1.9869,2.0605
1.9874,2.0654
1.9880,2.0654
1.9885,2.0605
1.9891,2.0654
1.9896,2.0605
1.9902,2.0605
1.9908,2.0654
1.9913,2.0605
1.9919,2.0605
1.9924,2.0557
1.9930,2.0605
1.9935,2.0654
1.9941,2.0557
1.9946,2.0654
1.9952,2.0654
1.9957,2.0654
1.9963,2.0654
1.9968,2.0654
1.9975,2.0654
1.9981,2.0557
1.9987,2.0654
1.9992,2.0654
1.9998,2.0654
2.0003,2.0654
2.0009,2.0605
2.0014,2.0605
2.0020,2.0605
2.0025,2.0557
2.0031,2.0605
2.0036,2.0605
2.0042,2.0557
2.0048,2.0605
2.0053,2.0654
2.0059,2.0605
2.0064,2.0605
2.0070,2.0605
2.0075,2.0605
2.0081,2.0605
2.0086,2.0605
2.0092,2.0557
2.0097,2.0605
2.0103,2.0557
2.0108,2.0605
2.0114,2.0605
2.0119,2.0605
2.0125,2.0654
2.0130,2.0654
2.0136,2.0654
2.0141,2.0654
2.0147,2.0654
2.0153,2.0605
2.0158,2.0654
2.0164,2.0654
2.0169,2.0605
2.0175,2.0605
2.0180,2.0654
2.0186,2.0605
2.0191,2.0605
2.0197,2.0605
2.0202,2.0654
2.0208,2.0605
2.0213,2.0605
2.0219,2.0654
2.0224,2.0557
2.0230,2.0654
2.0235,2.0557
2.0241,2.0654
2.0246,2.0605
2.0252,2.0654
2.0258,2.0605
2.0263,2.0605
2.0269,2.0605
2.0274,2.0605
2.0280,2.0605
2.0285,2.0605
2.0291,2.0557
2.0296,2.0605
2.0302,2.0605
2.0307,2.0605
2.0313,2.0605
2.0318,2.0654
2.0324,2.0654
2.0329,2.0557
2.0335,2.0654
2.0340,2.0557
2.0346,2.0654
2.0351,2.0605
2.0357,2.0557
2.0362,2.0605
2.0368,2.0654
2.0373,2.0605
2.0379,2.0605
2.0385,2.0605
2.0390,2.0605
2.0396,2.0605
2.0401,2.0605
2.0407,2.0557
2.0412,2.0605
2.0418,2.0654
2.0424,2.0654
2.0429,2.0605
2.0435,2.0605
2.0440,2.0605
2.0446,2.0557
2.0451,2.0654
2.0457,2.0605
2.0462,2.0654
2.0468,2.0605
2.0473,2.0654
2.0479,2.0605
2.0484,2.0605
2.0490,2.0557
2.0495,2.0654
2.0501,2.0654
2.0506,2.0605
2.0512,2.0605
2.0518,2.0654
2.0523,2.0654
2.0529,2.0654
2.0534,2.0654
2.0540,2.0654
2.0545,2.0605
2.0551,2.0654
2.0556,2.0557
2.0562,2.0605
2.0567,2.0605
2.0573,2.0605
2.0578,2.0605
2.0584,2.0654
2.0589,2.0605
2.0595,2.0654
2.0600,2.0557
2.0606,2.0605
2.0612,2.0508
2.0617,2.0654
2.0623,2.0605
2.0628,2.0654
2.0634,2.0654
2.0639,2.0605
2.0645,2.0605
2.0650,2.0654
2.0656,2.0605
2.0661,2.0654
2.0667,2.0605
2.0673,2.0654
2.0678,2.0654
2.0684,2.0605
2.0689,2.0605
2.0695,2.0654
2.0701,2.0654
2.0706,2.0605
2.0712,2.0654
2.0717,2.0605
2.0723,2.0654
2.0728,2.0605
2.0734,2.0654
2.0739,2.0654
2.0745,2.0605
2.0750,2.0654
2.0756,2.0605
2.0761,2.0605
2.0767,2.0605
2.0772,2.0605
2.0778,2.0654
2.0783,2.0557
2.0789,2.0605
2.0794,2.0557
2.0800,2.0605
2.0805,2.0654
2.0811,2.0605
2.0816,2.0654
2.0822,2.0654
2.0828,2.0557
2.0833,2.0654
2.0839,2.0557
2.0844,2.0605
2.0850,2.0605
2.0855,2.0557
2.0861,2.0654
2.0866,2.0557
2.0872,2.0605
2.0877,2.0654
2.0883,2.0605
2.0888,2.0605
2.0894,2.0605
2.0899,2.0557
2.0905,2.0605
2.0910,2.0654
2.0916,2.0654
2.0921,2.0605
2.0927,2.0654
2.0933,2.0654
2.0938,2.0605
2.0944,2.0605
2.0949,2.0654
2.0955,2.0557
2.0960,2.0557
2.0966,2.0654
2.0971,2.0605
2.0977,2.0605
2.0982,2.0654
2.0988,2.0605
2.0994,2.0654
2.0999,2.0557
2.1005,2.0605
2.1010,2.0557
2.1016,2.0654
2.1021,2.0654
2.1027,2.0654
2.1032,2.0605
2.1038,2.0654
2.1043,2.0654
2.1049,2.0605
2.1054,2.0605
2.1060,2.0605
2.1065,2.0654
2.1071,2.0605
2.1076,2.0605
2.1082,2.0654
2.1087,2.0605
2.1093,2.0654
2.1098,2.0654
2.1104,2.0654
2.1110,2.0605
2.1115,2.0654
2.1121,2.0654
2.1126,2.0605
2.1132,2.0654
2.1138,2.0654
2.1143,2.0605
2.1149,2.0605
2.1154,2.0557
2.1160,2.0654
2.1165,2.0605
2.1171,2.0654
2.1176,2.0605
2.1182,2.0654
2.1187,2.0654
2.1193,2.0654
2.1198,2.0605
2.1204,2.0654
2.1209,2.0605
2.1215,2.0654
2.1220,2.0654
2.1226,2.0605
2.1231,2.0654
2.1237,2.0654
2.1243,2.0654
2.1248,2.0654
2.1254,2.0605
2.1259,2.0654
2.1265,2.0605
2.1270,2.0605
2.1276,2.0605
2.1281,2.0654
2.1287,2.0605
2.1292,2.0605
2.1298,2.0654
2.1303,2.0557
2.1309,2.0605
2.1314,2.0605
2.1320,2.0605
2.1325,2.0605
2.1331,2.0654
2.1336,2.0605
2.1342,2.0605
2.1348,2.0654
2.1353,2.0654
2.1359,2.0654
2.1364,2.0654
2.1370,2.0654
2.1375,2.0605
2.1381,2.0605
2.1386,2.0605
2.1392,2.0605
2.1397,2.0605
2.1403,2.0654
2.1408,2.0654
2.1414,2.0605
2.1419,2.0605
2.1425,2.0654
2.1430,2.0605
2.1436,2.0654
2.1441,2.0605
2.1447,2.0654
2.1452,2.0654
2.1458,2.0605
2.1464,2.0605
2.1469,2.0605
2.1475,2.0605
2.1480,2.0654
2.1486,2.0654
2.1491,2.0605
2.1497,2.0605
2.1502,2.0654
2.1508,2.0557
2.1513,2.0605
2.1519,2.0654
2.1524,2.0605
2.1530,2.0605
2.1535,2.0605
2.1541,2.0654
2.1546,2.0654
2.1552,2.0605
2.1558,2.0605
2.1563,2.0605
2.1569,2.0654
2.1574,2.0654
2.1580,2.0654
2.1585,2.0605
2.1591,2.0654
2.1596,2.0605
2.1602,2.0605
2.1607,2.0654
2.1613,2.0654
2.1618,2.0654
2.1624,2.0654
2.1629,2.0654
2.1635,2.0605
2.1640,2.0605
2.1646,2.0605
2.1651,2.0605
2.1657,2.0654
2.1662,2.0605
2.1668,2.0605
2.1673,2.0654
2.1679,2.0654
2.1685,2.0654
2.1690,2.0557
2.1696,2.0557
2.1701,2.0654
2.1707,2.0654
2.1712,2.0605
2.1736,2.0654
2.1742,2.0654
2.1747,2.0654
2.1753,2.0605
2.1759,2.0654
2.1764,2.0605
2.1770,2.0654
2.1775,2.0605
2.1781,2.0654
2.1786,2.0654
2.1792,2.0605
2.1797,2.0605
2.1803,2.0605
2.1808,2.0654
2.1814,2.0557
2.1819,2.0654
2.1825,2.0654
2.1832,2.0605
2.1838,2.0605
2.1844,2.0605
2.1849,2.0605
2.1855,2.0605
2.1860,2.0654
2.1866,2.0605
2.1871,2.0654
2.1877,2.0654
2.1882,2.0508
2.1888,2.0605
2.1893,2.0605
2.1900,2.0605
2.1905,2.0605
2.1912,2.0605
2.1917,2.0557
2.1926,2.0654
2.1932,2.0654
2.1937,2.0605
2.1943,2.0605
2.1948,2.0605
2.1954,2.0557
2.1959,2.0557
2.1965,2.0654
2.1973,2.0605
2.1979,2.0654
2.1984,2.0605
2.1990,2.0654
2.1996,2.0654
2.2001,2.0605
2.2007,2.0654
2.2012,2.0605
2.2018,2.0605
2.2023,2.0654
2.2031,2.0605
2.2037,2.0654
2.2042,2.0654
2.2048,2.0654
2.2053,2.0605
2.2059,2.0654
2.2064,2.0654
2.2070,2.0654
2.2076,2.0654
2.2081,2.0605
2.2087,2.0654
2.2092,2.0654
2.2098,2.0557
2.2103,2.0605
2.2109,2.0654
2.2114,2.0557
2.2120,2.0557
2.2125,2.0557
2.2131,2.0605
2.2136,2.0654
2.2142,2.0654
2.2147,2.0557
2.2152,2.0605
2.2158,2.0605
2.2163,2.0605
2.2169,2.0654
2.2174,2.0605
2.2180,2.0605
2.2185,2.0654
2.2191,2.0605
2.2196,2.0654
2.2202,2.0654
2.2207,2.0605
2.2212,2.0654
2.2218,2.0557
2.2223,2.0654
2.2229,2.0654
2.2234,2.0654
2.2240,2.0654
2.2245,2.0605
2.2251,2.0557
2.2256,2.0605
2.2262,2.0654
2.2267,2.0654
2.2273,2.0654
2.2278,2.0557
2.2283,2.0605
2.2289,2.0557
2.2294,2.0654
2.2300,2.0654
2.2305,2.0654
2.2311,2.0605
2.2316,2.0605
2.2322,2.0557
2.2327,2.0654
2.2333,2.0605
2.2338,2.0654
2.2343,2.0654
2.2349,2.0605
2.2354,2.0605
2.2360,2.0557
2.2365,2.0654
2.2371,2.0605
2.2376,2.0654
2.2382,2.0654
2.2387,2.0557
2.2393,2.0557
2.2398,2.0654
2.2403,2.0654
2.2409,2.0557
2.2414,2.0654
2.2420,2.0605
2.2425,2.0654
2.2431,2.0654
2.2436,2.0605
2.2442,2.0654
2.2447,2.0654
2.2453,2.0654
2.2458,2.0557
2.2463,2.0654
2.2469,2.0557
2.2474,2.0654
2.2480,2.0605
2.2485,2.0654
2.2491,2.0654
2.2496,2.0557
2.2502,2.0654
2.2507,2.0605
2.2513,2.0654
2.2518,2.0654
2.2524,2.0605
2.2529,2.0654
2.2535,2.0654
2.2540,2.0654
2.2547,2.0605
2.2553,2.0605
2.2619,2.0654
2.2625,2.0557
2.2631,2.0605
2.2637,2.0605
2.2643,2.0605
2.2649,2.0557
2.2654,2.0557
2.2660,2.0605
2.2666,2.0605
2.2671,2.0654
2.2677,2.0654
2.2682,2.0557
2.2688,2.0654
2.2694,2.0654
2.2700,2.0605
2.2705,2.0557
2.2711,2.0654
2.2717,2.0654
2.2722,2.0605
2.2728,2.0605
2.2734,2.0605
2.2740,2.0654
2.2746,2.0605
2.2751,2.0557
2.2757,2.0605
2.2763,2.0605
2.2769,2.0654
2.2778,2.0557
2.2783,2.0654
2.2789,2.0654
2.2794,2.0654
2.2800,2.0654
2.2805,2.0605
2.2813,2.0654
2.2820,2.0605
2.2826,2.0605
2.2831,2.0703
2.2837,2.0654
2.2842,2.0605
2.2847,2.0654
2.2853,2.0605
2.2858,2.0605
2.2864,2.0605
2.2869,2.0557
2.2875,2.0654
2.2880,2.0654
2.2885,2.0605
2.2891,2.0654
2.2896,2.0605
2.2902,2.0654
2.2907,2.0605
2.2913,2.0654
2.2918,2.0605
2.2923,2.0605
2.2929,2.0605
2.2934,2.0654
2.2940,2.0605
2.2945,2.0654
2.2951,2.0605
2.2956,2.0605
2.2961,2.0654
2.2967,2.0557
2.2972,2.0654
2.2978,2.0654
2.2984,2.0654
2.2989,2.0605
2.2994,2.0557
2.3000,2.0605
2.3005,2.0654
2.3011,2.0508
2.3016,2.0654
2.3022,2.0557
2.3027,2.0605
2.3032,2.0654
2.3038,2.0557
2.3044,2.0654
2.3049,2.0557
2.3055,2.0557
2.3060,2.0654
2.3066,2.0557
2.3071,2.0654
2.3077,2.0605
2.3082,2.0605
2.3087,2.0605
2.3093,2.0605
2.3098,2.0654
2.3104,2.0654
2.3109,2.0605
2.3114,2.0605
2.3120,2.0654
2.3125,2.0654
2.3131,2.0605
2.3136,2.0605
