Время[c], Напряжение[B]
11.2160,1.6992
11.2166,1.6943
11.2172,1.6992
11.2177,1.6992
11.2183,1.6992
11.2188,1.6992
11.2194,1.6992
11.2199,1.6992
11.2205,1.6943
11.2211,1.6943
11.2216,1.6992
11.2222,1.6943
11.2227,1.6943
11.2233,1.6992
11.2238,1.6943
11.2244,1.6992
11.2250,1.6992
11.2255,1.6943
11.2261,1.6992
11.2266,1.6943
11.2272,1.6992
11.2277,1.6943
11.2283,1.6895
11.2288,1.6943
11.2294,1.6943
11.2299,1.6992
11.2305,1.6943
11.2310,1.6943
11.2316,1.6895
11.2321,1.6992
11.2327,1.6943
11.2332,1.6943
11.2338,1.6943
11.2343,1.6992
11.2349,1.6992
11.2355,1.6943
11.2360,1.6943
11.2366,1.6943
11.2371,1.6992
11.2377,1.6895
11.2382,1.6943
11.2388,1.6943
11.2393,1.6943
11.2399,1.6943
11.2404,1.6943
11.2410,1.6943
11.2415,1.6943
11.2421,1.6943
11.2426,1.6992
11.2432,1.6895
11.2437,1.6943
11.2443,1.6895
11.2448,1.6895
11.2454,1.6943
11.2460,1.6992
11.2465,1.6943
11.2471,1.6992
11.2476,1.6943
11.2482,1.6943
11.2487,1.6943
11.2493,1.6992
11.2524,1.6943
11.2531,1.6895
11.2537,1.6992
11.2542,1.6895
11.2548,1.6943
11.2553,1.6895
11.2559,1.6895
11.2565,1.6943
11.2570,1.6943
11.2576,1.6943
11.2582,1.6943
11.2587,1.6992
11.2593,1.6943
11.2598,1.6943
11.2604,1.6943
11.2610,1.6943
11.2616,1.6943
11.2622,1.6943
11.2628,1.6943
11.2633,1.6943
11.2639,1.6943
11.2644,1.6943
11.2651,1.6943
11.2657,1.6943
11.2662,1.6943
11.2668,1.6943
11.2673,1.6943
11.2679,1.6943
11.2684,1.6943
11.2692,1.6943
11.2709,1.6943
11.2715,1.6943
11.2721,1.6943
11.2727,1.6943
11.2732,1.6943
11.2738,1.6943
11.2743,1.6895
11.2749,1.6943
11.2754,1.6943
11.2760,1.6943
11.2765,1.6895
11.2771,1.6895
11.2776,1.6895
11.2782,1.6895
11.2787,1.6943
11.2793,1.6895
11.2798,1.6895
11.2804,1.6943
11.2809,1.6992
11.2814,1.6895
11.2820,1.6943
11.2825,1.6943
11.2830,1.6943
11.2836,1.6895
11.2841,1.6943
11.2847,1.6846
11.2852,1.6895
11.2857,1.6943
11.2863,1.6895
11.2868,1.6943
11.2873,1.6943
11.2879,1.6895
11.2884,1.6943
11.2890,1.6943
11.2895,1.6895
11.2900,1.6895
11.2906,1.6895
11.2911,1.6943
11.2917,1.6895
11.2922,1.6943
11.2928,1.6895
11.2933,1.6943
11.2938,1.6943
11.2945,1.6895
11.2951,1.6943
11.2956,1.6943
11.2961,1.6943
11.2967,1.6943
11.2972,1.6895
11.2978,1.6895
11.2983,1.6895
11.2988,1.6895
11.2994,1.6943
11.2999,1.6895
11.3005,1.6895
11.3010,1.6943
11.3015,1.6895
11.3021,1.6895
11.3026,1.6943
11.3031,1.6895
11.3037,1.6895
11.3042,1.6895
11.3048,1.6943
11.3053,1.6895
11.3058,1.6943
11.3064,1.6846
11.3069,1.6943
11.3074,1.6943
11.3080,1.6846
11.3085,1.6943
11.3091,1.6943
11.3096,1.6895
11.3101,1.6895
11.3107,1.6895
11.3112,1.6895
11.3117,1.6943
11.3123,1.6895
11.3128,1.6895
11.3134,1.6895
11.3139,1.6895
11.3144,1.6895
11.3150,1.6895
11.3155,1.6895
11.3161,1.6895
11.3166,1.6846
11.3171,1.6943
11.3177,1.6895
11.3182,1.6895
11.3188,1.6943
11.3193,1.6895
11.3198,1.6846
11.3204,1.6895
11.3209,1.6895
11.3214,1.6895
11.3220,1.6895
11.3225,1.6895
11.3231,1.6895
11.3236,1.6895
11.3241,1.6895
11.3247,1.6895
11.3252,1.6846
11.3258,1.6895
11.3263,1.6943
11.3268,1.6895
11.3274,1.6943
11.3279,1.6895
11.3285,1.6895
11.3290,1.6846
11.3296,1.6895
11.3301,1.6846
11.3306,1.6895
11.3312,1.6895
11.3317,1.6895
11.3323,1.6895
11.3328,1.6895
11.3334,1.6943
11.3339,1.6846
11.3344,1.6895
11.3350,1.6895
11.3355,1.6895
11.3361,1.6846
11.3366,1.6895
11.3371,1.6895
11.3377,1.6846
11.3382,1.6895
11.3388,1.6846
11.3393,1.6895
11.3398,1.6895
11.3404,1.6943
11.3409,1.6895
11.3415,1.6846
11.3420,1.6895
11.3425,1.6895
11.3431,1.6895
11.3436,1.6846
11.3442,1.6943
11.3447,1.6895
11.3453,1.6895
11.3458,1.6797
11.3463,1.6895
11.3469,1.6846
11.3474,1.6895
11.3480,1.6895
11.3485,1.6846
11.3490,1.6895
11.3496,1.6895
11.3501,1.6895
11.3507,1.6895
11.3512,1.6895
11.3517,1.6797
11.3523,1.6895
11.3528,1.6797
11.3534,1.6895
11.3539,1.6895
11.3545,1.6846
11.3550,1.6846
11.3555,1.6846
11.3561,1.6846
11.3566,1.6846
11.3572,1.6895
11.3577,1.6846
11.3582,1.6846
11.3588,1.6846
11.3593,1.6895
11.3599,1.6895
11.3604,1.6846
11.3610,1.6846
11.3615,1.6846
11.3621,1.6846
11.3626,1.6846
11.3632,1.6846
11.3637,1.6846
11.3642,1.6895
11.3648,1.6846
11.3654,1.6846
11.3660,1.6895
11.3665,1.6797
11.3671,1.6895
11.3676,1.6846
11.3682,1.6895
11.3687,1.6895
11.3693,1.6895
11.3698,1.6846
11.3704,1.6846
11.3709,1.6895
11.3715,1.6895
11.3720,1.6846
11.3726,1.6895
11.3731,1.6846
11.3737,1.6846
11.3742,1.6846
11.3748,1.6846
11.3753,1.6846
11.3759,1.6895
11.3764,1.6846
11.3770,1.6846
11.3775,1.6846
11.3781,1.6797
11.3786,1.6846
11.3792,1.6797
11.3797,1.6846
11.3803,1.6797
11.3808,1.6846
11.3814,1.6846
11.3819,1.6797
11.3825,1.6846
11.3830,1.6846
11.3836,1.6797
11.3841,1.6846
11.3847,1.6797
11.3852,1.6846
11.3858,1.6797
11.3863,1.6846
11.3869,1.6846
11.3874,1.6846
11.3880,1.6846
11.3885,1.6846
11.3891,1.6797
11.3896,1.6846
11.3902,1.6846
11.3907,1.6797
11.3912,1.6846
11.3918,1.6846
11.3923,1.6797
11.3929,1.6797
11.3934,1.6846
11.3940,1.6846
11.3946,1.6846
11.3951,1.6846
11.3957,1.6797
11.3962,1.6846
11.3968,1.6846
11.3973,1.6797
11.3979,1.6846
11.3984,1.6846
11.3990,1.6797
11.3995,1.6846
11.4001,1.6846
11.4006,1.6797
11.4012,1.6797
11.4017,1.6895
11.4023,1.6846
11.4028,1.6846
11.4034,1.6846
11.4039,1.6846
11.4045,1.6797
11.4050,1.6846
11.4056,1.6846
11.4062,1.6846
11.4067,1.6846
11.4073,1.6797
11.4078,1.6797
11.4084,1.6846
11.4089,1.6846
11.4095,1.6846
11.4100,1.6846
11.4106,1.6748
11.4111,1.6797
11.4117,1.6846
11.4122,1.6797
11.4128,1.6846
11.4133,1.6797
11.4139,1.6846
11.4144,1.6846
11.4150,1.6846
11.4155,1.6846
11.4161,1.6797
11.4166,1.6846
11.4172,1.6846
11.4178,1.6797
11.4183,1.6797
11.4189,1.6797
11.4194,1.6846
11.4200,1.6797
11.4205,1.6846
11.4211,1.6797
11.4216,1.6797
11.4222,1.6846
11.4227,1.6846
11.4233,1.6797
11.4238,1.6846
11.4244,1.6797
11.4249,1.6797
11.4255,1.6797
11.4260,1.6748
11.4266,1.6748
11.4271,1.6846
11.4277,1.6846
11.4283,1.6748
11.4288,1.6846
11.4294,1.6846
11.4299,1.6797
11.4305,1.6846
11.4310,1.6846
11.4316,1.6797
11.4321,1.6797
11.4327,1.6846
11.4332,1.6797
11.4338,1.6846
11.4344,1.6797
11.4349,1.6846
11.4355,1.6797
11.4360,1.6797
11.4366,1.6797
11.4371,1.6797
11.4377,1.6846
11.4382,1.6797
11.4388,1.6797
11.4393,1.6797
11.4399,1.6846
11.4404,1.6748
11.4410,1.6846
11.4415,1.6797
11.4421,1.6846
11.4426,1.6797
11.4432,1.6797
11.4437,1.6797
11.4443,1.6797
11.4448,1.6846
11.4454,1.6797
11.4460,1.6797
11.4465,1.6797
11.4471,1.6797
11.4476,1.6797
11.4482,1.6846
11.4487,1.6846
11.4493,1.6797
11.4498,1.6748
11.4504,1.6797
11.4509,1.6846
11.4515,1.6748
11.4520,1.6797
11.4526,1.6846
11.4531,1.6797
11.4537,1.6797
11.4542,1.6797
11.4548,1.6748
11.4553,1.6797
11.4559,1.6797
11.4564,1.6797
11.4570,1.6797
11.4576,1.6748
11.4581,1.6797
11.4587,1.6797
11.4592,1.6748
11.4598,1.6748
11.4603,1.6748
11.4609,1.6797
11.4614,1.6797
11.4620,1.6748
11.4625,1.6797
11.4631,1.6797
11.4636,1.6699
11.4642,1.6797
11.4647,1.6797
11.4653,1.6797
11.4659,1.6797
11.4664,1.6846
11.4670,1.6748
11.4675,1.6797
11.4681,1.6797
11.4686,1.6797
11.4692,1.6797
11.4697,1.6797
11.4703,1.6797
11.4708,1.6797
11.4714,1.6797
11.4719,1.6748
11.4725,1.6797
11.4730,1.6748
11.4736,1.6797
11.4742,1.6797
11.4747,1.6748
11.4753,1.6797
11.4758,1.6797
11.4764,1.6797
11.4769,1.6748
11.4775,1.6748
11.4780,1.6797
11.4786,1.6846
11.4791,1.6797
11.4797,1.6846
11.4802,1.6797
11.4808,1.6797
11.4813,1.6797
11.4819,1.6748
11.4824,1.6797
11.4830,1.6797
11.4835,1.6748
11.4843,1.6797
11.4848,1.6797
11.4854,1.6797
11.4860,1.6797
11.4865,1.6797
11.4871,1.6748
11.4876,1.6748
11.4882,1.6797
11.4887,1.6797
11.4893,1.6797
11.4898,1.6797
11.4904,1.6748
11.4910,1.6797
11.4915,1.6797
11.4921,1.6797
11.4926,1.6797
11.4932,1.6797
11.4937,1.6846
11.4943,1.6797
11.4948,1.6797
11.4954,1.6797
11.4959,1.6797
11.4965,1.6797
11.4970,1.6797
11.4976,1.6797
11.4981,1.6797
11.4987,1.6797
11.4992,1.6748
11.4998,1.6797
11.5003,1.6797
11.5009,1.6797
11.5015,1.6797
11.5020,1.6797
11.5026,1.6797
11.5031,1.6846
11.5037,1.6797
11.5042,1.6797
11.5048,1.6797
11.5053,1.6797
11.5059,1.6797
11.5064,1.6748
11.5070,1.6797
11.5076,1.6846
11.5081,1.6797
11.5087,1.6797
11.5092,1.6797
11.5098,1.6797
11.5103,1.6797
11.5109,1.6797
11.5114,1.6797
11.5120,1.6797
11.5125,1.6846
11.5131,1.6846
11.5136,1.6797
11.5142,1.6846
11.5147,1.6846
11.5153,1.6846
11.5158,1.6797
11.5164,1.6846
11.5169,1.6797
11.5175,1.6797
11.5180,1.6797
11.5186,1.6797
11.5192,1.6797
11.5197,1.6797
11.5203,1.6748
11.5208,1.6846
11.5214,1.6846
11.5219,1.6846
11.5225,1.6846
11.5230,1.6797
11.5236,1.6846
11.5241,1.6846
11.5247,1.6846
11.5252,1.6846
11.5258,1.6846
11.5263,1.6797
11.5269,1.6846
11.5274,1.6846
11.5280,1.6797
11.5285,1.6846
11.5291,1.6748
11.5297,1.6846
11.5302,1.6748
11.5308,1.6797
11.5313,1.6846
11.5319,1.6846
11.5324,1.6797
11.5330,1.6846
11.5335,1.6846
11.5341,1.6846
11.5346,1.6846
11.5352,1.6846
11.5357,1.6846
11.5363,1.6846
11.5368,1.6797
11.5374,1.6797
11.5379,1.6797
11.5385,1.6846
11.5390,1.6797
11.5396,1.6846
11.5401,1.6797
11.5407,1.6846
11.5412,1.6846
11.5418,1.6846
11.5424,1.6797
11.5429,1.6846
11.5435,1.6846
11.5440,1.6846
11.5446,1.6846
11.5451,1.6797
11.5457,1.6846
11.5462,1.6895
11.5468,1.6846
11.5473,1.6846
11.5479,1.6846
11.5484,1.6797
11.5490,1.6797
11.5495,1.6846
11.5501,1.6846
11.5506,1.6846
11.5512,1.6846
11.5517,1.6797
11.5523,1.6846
11.5529,1.6846
11.5534,1.6846
11.5540,1.6797
11.5545,1.6846
11.5551,1.6846
11.5556,1.6797
11.5562,1.6797
11.5567,1.6797
11.5573,1.6846
11.5578,1.6797
11.5584,1.6797
11.5589,1.6846
11.5595,1.6846
11.5600,1.6797
11.5606,1.6797
11.5611,1.6846
11.5617,1.6846
11.5622,1.6846
11.5628,1.6846
11.5634,1.6846
11.5639,1.6846
11.5645,1.6797
11.5650,1.6846
11.5656,1.6846
11.5661,1.6846
11.5667,1.6846
11.5673,1.6797
11.5678,1.6797
11.5684,1.6846
11.5689,1.6797
11.5695,1.6846
11.5700,1.6797
11.5706,1.6846
11.5712,1.6846
11.5717,1.6797
11.5723,1.6846
11.5728,1.6797
11.5734,1.6846
11.5740,1.6797
11.5745,1.6797
11.5751,1.6846
11.5756,1.6846
11.5762,1.6797
11.5767,1.6797
11.5773,1.6797
11.5778,1.6846
11.5784,1.6797
11.5789,1.6797
11.5795,1.6748
11.5800,1.6748
11.5806,1.6748
11.5811,1.6797
11.5817,1.6846
11.5822,1.6797
11.5828,1.6846
11.5834,1.6797
11.5839,1.6797
11.5845,1.6846
11.5850,1.6748
11.5856,1.6846
11.5861,1.6797
11.5867,1.6797
11.5872,1.6846
11.5878,1.6797
11.5883,1.6797
11.5889,1.6797
11.5894,1.6846
11.5900,1.6797
11.5906,1.6797
11.5911,1.6797
11.5917,1.6797
11.5922,1.6748
11.5928,1.6797
11.5933,1.6797
11.5939,1.6797
11.5944,1.6797
11.5950,1.6797
11.5955,1.6748
11.5961,1.6797
11.5966,1.6797
11.5972,1.6846
11.5977,1.6748
11.5983,1.6797
11.5988,1.6797
11.5994,1.6748
11.5999,1.6797
11.6005,1.6797
11.6011,1.6797
11.6016,1.6797
11.6022,1.6797
11.6027,1.6797
11.6033,1.6748
11.6038,1.6797
11.6044,1.6797
11.6049,1.6748
11.6055,1.6797
11.6060,1.6748
11.6066,1.6797
11.6071,1.6797
11.6077,1.6748
11.6082,1.6748
11.6088,1.6797
11.6093,1.6797
11.6099,1.6699
11.6104,1.6797
11.6110,1.6797
11.6115,1.6797
11.6121,1.6797
11.6127,1.6699
11.6132,1.6748
11.6138,1.6699
11.6143,1.6748
11.6149,1.6797
11.6154,1.6748
11.6160,1.6797
11.6165,1.6748
11.6171,1.6748
11.6176,1.6797
11.6182,1.6748
11.6187,1.6748
11.6193,1.6797
11.6198,1.6748
11.6204,1.6797
11.6209,1.6748
11.6215,1.6748
11.6220,1.6797
11.6226,1.6748
11.6232,1.6748
11.6237,1.6797
11.6243,1.6748
11.6248,1.6748
11.6254,1.6748
11.6259,1.6748
11.6265,1.6748
11.6270,1.6748
11.6276,1.6748
11.6281,1.6748
11.6287,1.6748
11.6293,1.6748
11.6298,1.6699
11.6304,1.6699
11.6309,1.6748
11.6315,1.6748
11.6320,1.6748
11.6326,1.6748
11.6332,1.6748
11.6337,1.6699
11.6343,1.6748
11.6348,1.6748
11.6354,1.6748
11.6359,1.6699
11.6365,1.6748
11.6370,1.6699
11.6376,1.6699
11.6381,1.6699
11.6387,1.6699
11.6392,1.6748
11.6398,1.6699
11.6403,1.6699
11.6409,1.6650
11.6415,1.6699
11.6420,1.6699
11.6426,1.6699
11.6432,1.6650
11.6437,1.6748
11.6443,1.6699
11.6448,1.6699
11.6454,1.6699
11.6459,1.6699
11.6465,1.6699
11.6470,1.6699
11.6476,1.6699
11.6481,1.6699
11.6487,1.6699
11.6492,1.6699
11.6498,1.6748
11.6503,1.6699
11.6509,1.6650
11.6514,1.6699
11.6520,1.6650
11.6525,1.6699
11.6531,1.6748
11.6536,1.6650
11.6542,1.6699
11.6548,1.6748
11.6553,1.6650
11.6559,1.6699
11.6564,1.6699
11.6570,1.6699
11.6575,1.6699
11.6581,1.6699
11.6586,1.6650
11.6592,1.6748
11.6597,1.6699
11.6603,1.6699
11.6608,1.6699
11.6614,1.6699
11.6619,1.6699
11.6625,1.6748
11.6630,1.6748
11.6636,1.6748
11.6641,1.6699
11.6647,1.6699
11.6652,1.6650
11.6658,1.6748
11.6663,1.6748
11.6679,1.6699
11.6685,1.6699
11.6691,1.6699
11.6696,1.6650
11.6702,1.6699
11.6707,1.6699
11.6713,1.6699
11.6718,1.6699
11.6724,1.6699
11.6729,1.6699
11.6735,1.6748
11.6740,1.6699
11.6746,1.6650
11.6751,1.6699
11.6757,1.6650
11.6763,1.6650
11.6768,1.6699
11.6774,1.6602
11.6779,1.6699
11.6785,1.6650
11.6790,1.6650
11.6796,1.6650
11.6801,1.6699
11.6807,1.6650
11.6812,1.6650
11.6818,1.6699
11.6823,1.6650
11.6829,1.6699
11.6834,1.6699
11.6840,1.6650
11.6846,1.6650
11.6851,1.6650
11.6857,1.6699
11.6862,1.6699
11.6868,1.6650
11.6873,1.6650
11.6879,1.6699
11.6884,1.6650
11.6890,1.6602
11.6895,1.6650
11.6901,1.6699
11.6906,1.6699
11.6912,1.6650
11.6917,1.6699
11.6923,1.6699
11.6929,1.6699
11.6934,1.6650
11.6940,1.6650
11.6945,1.6650
11.6951,1.6699
11.6956,1.6699
11.6962,1.6650
11.6967,1.6699
11.6973,1.6650
11.6978,1.6650
11.6984,1.6650
11.6989,1.6699
11.6995,1.6602
11.7000,1.6650
11.7006,1.6650
11.7011,1.6650
11.7017,1.6650
11.7023,1.6650
11.7028,1.6699
11.7034,1.6650
11.7039,1.6699
11.7045,1.6650
11.7050,1.6650
11.7056,1.6650
11.7061,1.6650
11.7067,1.6650
11.7072,1.6650
11.7078,1.6602
11.7083,1.6650
11.7089,1.6650
11.7094,1.6650
11.7100,1.6650
11.7105,1.6602
11.7111,1.6602
11.7116,1.6602
11.7122,1.6602
11.7128,1.6602
11.7133,1.6602
11.7139,1.6650
11.7144,1.6650
11.7150,1.6650
11.7155,1.6650
11.7161,1.6650
11.7166,1.6602
11.7172,1.6650
11.7177,1.6650
11.7183,1.6650
11.7188,1.6699
11.7194,1.6650
11.7199,1.6602
11.7205,1.6650
11.7210,1.6650
11.7216,1.6650
11.7221,1.6650
11.7227,1.6650
11.7233,1.6650
11.7238,1.6602
11.7244,1.6650
11.7249,1.6602
11.7255,1.6602
11.7260,1.6650
11.7266,1.6602
11.7271,1.6650
11.7277,1.6650
11.7282,1.6650
11.7288,1.6650
11.7293,1.6650
11.7299,1.6602
11.7304,1.6602
11.7310,1.6650
11.7315,1.6650
11.7321,1.6602
11.7326,1.6602
11.7332,1.6650
11.7337,1.6602
11.7343,1.6650
11.7348,1.6650
11.7354,1.6602
11.7359,1.6650
11.7365,1.6650
11.7371,1.6602
11.7376,1.6650
11.7382,1.6650
11.7387,1.6650
11.7393,1.6650
11.7398,1.6650
11.7404,1.6602
11.7409,1.6650
11.7415,1.6602
11.7420,1.6602
11.7426,1.6650
11.7431,1.6602
11.7437,1.6602
11.7442,1.6602
11.7448,1.6602
11.7453,1.6650
11.7459,1.6602
11.7464,1.6602
11.7470,1.6602
11.7475,1.6650
11.7481,1.6602
11.7487,1.6602
11.7495,1.6650
11.7500,1.6650
11.7506,1.6553
11.7512,1.6602
11.7518,1.6650
11.7524,1.6650
11.7530,1.6650
11.7536,1.6602
11.7542,1.6602
11.7547,1.6602
11.7553,1.6602
11.7558,1.6602
11.7564,1.6602
11.7569,1.6602
11.7575,1.6650
11.7581,1.6650
11.7586,1.6650
11.7592,1.6553
11.7597,1.6602
11.7603,1.6602
11.7608,1.6602
11.7614,1.6602
11.7620,1.6602
11.7626,1.6553
11.7631,1.6650
11.7637,1.6553
11.7642,1.6650
11.7648,1.6602
11.7653,1.6650
11.7659,1.6650
11.7664,1.6602
11.7670,1.6602
11.7675,1.6650
11.7681,1.6650
11.7687,1.6650
11.7692,1.6602
11.7698,1.6553
11.7703,1.6650
11.7709,1.6602
11.7715,1.6602
11.7720,1.6650
11.7737,1.6602
11.7743,1.6553
11.7749,1.6650
11.7756,1.6650
11.7762,1.6650
11.7768,1.6553
11.7774,1.6553
11.7782,1.6602
11.7788,1.6602
11.7795,1.6602
11.7801,1.6602
11.7807,1.6602
11.7813,1.6602
11.7819,1.6602
11.7825,1.6650
11.7830,1.6602
11.7836,1.6602
11.7841,1.6602
11.7846,1.6650
11.7852,1.6602
11.7858,1.6602
11.7863,1.6602
11.7869,1.6602
11.7874,1.6602
11.7880,1.6602
11.7885,1.6602
11.7890,1.6650
11.7896,1.6650
11.7901,1.6553
11.7907,1.6602
11.7912,1.6553
11.7918,1.6602
11.7923,1.6504
11.7929,1.6602
11.7934,1.6504
11.7940,1.6553
11.7945,1.6553
11.7951,1.6602
11.7956,1.6602
11.7962,1.6553
11.7967,1.6602
11.7973,1.6602
11.7978,1.6602
11.7984,1.6553
11.7989,1.6602
11.7995,1.6602
11.8000,1.6602
11.8006,1.6553
11.8011,1.6553
11.8017,1.6553
11.8022,1.6602
11.8027,1.6602
11.8033,1.6602
11.8038,1.6553
11.8044,1.6553
11.8049,1.6602
11.8055,1.6602
11.8060,1.6553
11.8066,1.6553
11.8071,1.6602
11.8076,1.6553
11.8082,1.6553
11.8087,1.6602
11.8093,1.6602
11.8098,1.6602
11.8104,1.6553
11.8109,1.6553
11.8115,1.6602
11.8120,1.6602
11.8126,1.6553
11.8131,1.6504
11.8137,1.6602
11.8142,1.6602
11.8148,1.6553
11.8153,1.6602
11.8159,1.6602
11.8164,1.6602
11.8170,1.6504
11.8175,1.6602
11.8181,1.6504
11.8186,1.6553
11.8192,1.6553
11.8197,1.6602
11.8203,1.6553
11.8208,1.6553
11.8213,1.6504
11.8219,1.6553
11.8224,1.6553
11.8230,1.6602
11.8235,1.6553
11.8241,1.6553
11.8246,1.6602
11.8252,1.6602
11.8257,1.6504
11.8263,1.6553
11.8268,1.6602
11.8274,1.6602
11.8279,1.6553
11.8284,1.6553
11.8290,1.6553
11.8295,1.6553
11.8301,1.6553
11.8306,1.6553
11.8312,1.6602
11.8317,1.6504
11.8323,1.6553
11.8328,1.6602
11.8334,1.6553
11.8339,1.6553
11.8345,1.6553
11.8350,1.6553
11.8356,1.6553
11.8361,1.6553
11.8366,1.6602
11.8372,1.6504
11.8377,1.6504
11.8383,1.6504
11.8388,1.6553
11.8394,1.6553
11.8399,1.6504
11.8405,1.6553
11.8410,1.6553
11.8416,1.6553
11.8421,1.6553
11.8427,1.6553
11.8432,1.6553
11.8437,1.6553
11.8443,1.6553
11.8448,1.6553
11.8454,1.6504
11.8459,1.6553
11.8465,1.6553
11.8470,1.6553
11.8476,1.6504
11.8481,1.6553
11.8487,1.6553
11.8492,1.6553
11.8498,1.6553
11.8503,1.6602
11.8508,1.6504
11.8514,1.6553
11.8519,1.6504
11.8525,1.6602
11.8530,1.6553
11.8536,1.6504
11.8541,1.6602
11.8547,1.6504
11.8552,1.6504
11.8558,1.6553
11.8563,1.6553
11.8569,1.6504
11.8574,1.6504
11.8580,1.6553
11.8585,1.6455
11.8591,1.6553
11.8596,1.6553
11.8602,1.6553
11.8607,1.6553
11.8613,1.6553
11.8618,1.6553
11.8624,1.6553
11.8629,1.6504
11.8634,1.6553
11.8640,1.6553
11.8645,1.6553
11.8651,1.6553
11.8656,1.6553
11.8662,1.6553
11.8667,1.6504
11.8673,1.6553
11.8678,1.6504
11.8684,1.6553
11.8689,1.6504
11.8695,1.6553
11.8700,1.6504
11.8706,1.6504
11.8711,1.6504
11.8717,1.6504
11.8722,1.6553
11.8728,1.6504
11.8733,1.6553
11.8739,1.6504
11.8744,1.6504
11.8750,1.6504
11.8755,1.6504
11.8760,1.6553
11.8766,1.6553
11.8771,1.6553
11.8777,1.6553
11.8782,1.6553
11.8788,1.6504
11.8793,1.6504
11.8799,1.6553
11.8804,1.6504
11.8810,1.6504
11.8815,1.6553
11.8821,1.6553
11.8826,1.6553
11.8832,1.6504
11.8837,1.6553
11.8842,1.6504
11.8848,1.6553
11.8853,1.6504
11.8859,1.6504
11.8864,1.6455
11.8870,1.6504
11.8875,1.6504
11.8881,1.6455
11.8886,1.6504
11.8892,1.6504
11.8897,1.6455
11.8903,1.6504
11.8908,1.6504
11.8913,1.6504
11.8919,1.6504
11.8924,1.6553
11.8930,1.6504
11.8935,1.6553
11.8941,1.6553
11.8946,1.6504
11.8952,1.6504
11.8957,1.6504
11.8963,1.6553
11.8968,1.6504
11.8974,1.6504
11.8979,1.6504
11.8985,1.6504
11.8990,1.6553
11.8995,1.6504
11.9001,1.6504
11.9006,1.6504
11.9012,1.6455
11.9017,1.6553
11.9023,1.6504
11.9028,1.6504
11.9034,1.6504
11.9039,1.6504
11.9045,1.6504
11.9050,1.6455
11.9056,1.6553
11.9061,1.6504
11.9067,1.6504
11.9072,1.6504
11.9078,1.6504
11.9083,1.6455
11.9088,1.6504
11.9094,1.6553
11.9099,1.6504
11.9105,1.6455
11.9110,1.6504
11.9116,1.6504
11.9121,1.6504
11.9127,1.6504
11.9132,1.6504
11.9138,1.6504
11.9143,1.6504
11.9149,1.6504
11.9154,1.6504
11.9160,1.6455
11.9165,1.6504
11.9170,1.6504
11.9176,1.6504
11.9181,1.6455
11.9187,1.6504
11.9192,1.6406
11.9198,1.6553
11.9203,1.6504
11.9209,1.6455
11.9214,1.6455
11.9220,1.6504
11.9225,1.6455
11.9231,1.6504
11.9236,1.6406
11.9242,1.6504
11.9247,1.6504
11.9253,1.6504
11.9258,1.6504
11.9264,1.6455
11.9269,1.6455
11.9275,1.6504
11.9280,1.6406
11.9286,1.6504
11.9291,1.6455
11.9296,1.6504
11.9302,1.6455
11.9307,1.6504
11.9313,1.6455
11.9318,1.6455
11.9324,1.6504
11.9329,1.6504
11.9335,1.6455
11.9340,1.6504
11.9346,1.6504
11.9351,1.6504
11.9357,1.6504
11.9362,1.6455
11.9367,1.6504
11.9373,1.6504
11.9378,1.6455
11.9384,1.6504
11.9389,1.6504
11.9395,1.6504
11.9400,1.6504
11.9406,1.6455
11.9411,1.6504
11.9417,1.6553
11.9422,1.6504
11.9428,1.6504
11.9433,1.6504
11.9439,1.6455
11.9444,1.6504
11.9449,1.6504
11.9455,1.6504
11.9460,1.6455
11.9466,1.6455
11.9471,1.6455
11.9477,1.6504
11.9482,1.6504
11.9488,1.6504
11.9493,1.6455
11.9499,1.6455
11.9504,1.6504
11.9510,1.6504
11.9515,1.6504
11.9520,1.6504
11.9526,1.6455
11.9531,1.6455
11.9537,1.6455
11.9542,1.6504
11.9548,1.6455
11.9553,1.6455
11.9559,1.6455
11.9564,1.6504
11.9570,1.6504
11.9575,1.6504
11.9581,1.6406
11.9586,1.6455
11.9591,1.6455
11.9597,1.6504
11.9602,1.6455
11.9608,1.6455
11.9613,1.6504
11.9619,1.6455
11.9624,1.6406
11.9630,1.6504
11.9635,1.6406
11.9641,1.6455
11.9646,1.6504
11.9652,1.6455
11.9657,1.6455
11.9662,1.6455
11.9668,1.6455
11.9673,1.6455
11.9679,1.6406
11.9684,1.6455
11.9690,1.6455
11.9695,1.6455
11.9702,1.6504
11.9707,1.6455
11.9713,1.6406
11.9718,1.6455
11.9724,1.6455
11.9730,1.6455
11.9735,1.6406
11.9741,1.6504
11.9746,1.6455
11.9752,1.6406
11.9757,1.6406
11.9763,1.6406
11.9768,1.6455
11.9774,1.6455
11.9779,1.6406
11.9785,1.6455
11.9790,1.6455
11.9796,1.6406
11.9801,1.6455
11.9807,1.6504
11.9812,1.6455
11.9818,1.6455
11.9824,1.6455
11.9829,1.6455
11.9835,1.6455
11.9840,1.6455
11.9846,1.6504
11.9851,1.6406
11.9857,1.6455
11.9862,1.6455
11.9868,1.6455
11.9873,1.6455
11.9879,1.6455
11.9884,1.6455
11.9890,1.6406
11.9895,1.6455
11.9901,1.6455
11.9907,1.6406
11.9912,1.6406
11.9918,1.6455
11.9923,1.6455
11.9929,1.6406
11.9934,1.6455
