Напряжение[B], Время[c]
1.4836,1.6016
1.4842,1.5967
1.4847,1.5918
1.4853,1.6016
1.4858,1.5918
1.4864,1.5918
1.4869,1.5918
1.4875,1.5967
1.4880,1.5967
1.4886,1.5967
1.4891,1.5967
1.4897,1.5869
1.4902,1.5967
1.4908,1.5967
1.4913,1.6016
1.4919,1.5967
1.4924,1.5967
1.4930,1.5967
1.4935,1.5967
1.4941,1.5918
1.4946,1.5967
1.4952,1.5967
1.4957,1.6016
1.4963,1.6016
1.4968,1.5967
1.4974,1.5967
1.4980,1.5918
1.4985,1.6016
1.4991,1.5918
1.4996,1.5967
1.5002,1.6016
1.5007,1.5967
1.5013,1.5967
1.5018,1.5967
1.5024,1.5967
1.5029,1.5967
1.5035,1.5967
1.5040,1.5967
1.5046,1.6016
1.5051,1.6016
1.5057,1.6016
1.5062,1.5918
1.5068,1.5918
1.5073,1.6016
1.5079,1.6016
1.5084,1.5967
1.5090,1.6016
1.5095,1.5967
1.5100,1.6016
1.5106,1.5967
1.5111,1.5967
1.5117,1.5967
1.5122,1.5967
1.5128,1.5967
1.5133,1.5967
1.5139,1.5967
1.5144,1.5967
1.5150,1.5967
1.5155,1.5967
1.5161,1.5967
1.5166,1.5967
1.5172,1.5967
1.5178,1.5967
1.5183,1.5967
1.5189,1.5967
1.5194,1.5967
1.5200,1.5967
1.5205,1.6016
1.5211,1.5967
1.5216,1.5967
1.5222,1.5918
1.5227,1.5967
1.5233,1.5967
1.5238,1.6016
1.5244,1.5967
1.5249,1.6016
1.5255,1.5967
1.5261,1.6016
1.5266,1.6016
1.5272,1.5967
1.5277,1.5918
1.5283,1.5967
1.5289,1.5967
1.5294,1.6016
1.5300,1.5918
1.5305,1.6016
1.5311,1.5967
1.5317,1.5967
1.5322,1.5967
1.5328,1.5967
1.5333,1.5918
1.5339,1.5967
1.5345,1.5967
1.5350,1.5967
1.5356,1.5918
1.5361,1.5967
1.5367,1.5918
1.5372,1.5918
1.5378,1.6016
1.5384,1.6016
1.5389,1.5967
1.5395,1.6016
1.5400,1.5967
1.5406,1.5967
1.5412,1.5967
1.5418,1.5967
1.5423,1.6016
1.5429,1.5967
1.5434,1.5967
1.5440,1.6016
1.5446,1.5967
1.5451,1.5967
1.5457,1.6016
1.5462,1.5967
1.5468,1.6016
1.5474,1.6016
1.5479,1.6016
1.5487,1.5967
1.5493,1.5967
1.5498,1.5967
1.5504,1.5967
1.5509,1.5967
1.5515,1.5967
1.5521,1.5967
1.5526,1.5967
1.5532,1.5967
1.5537,1.5967
1.5543,1.5967
1.5549,1.6016
1.5554,1.5918
1.5560,1.6016
1.5565,1.6016
1.5571,1.5967
1.5577,1.6016
1.5582,1.5967
1.5588,1.6016
1.5593,1.5967
1.5599,1.6016
1.5605,1.5918
1.5610,1.5967
1.5616,1.5967
1.5622,1.6016
1.5628,1.5918
1.5634,1.5967
1.5640,1.5967
1.5646,1.5918
1.5652,1.5967
1.5659,1.6016
1.5666,1.5967
1.5673,1.5967
1.5679,1.5967
1.5686,1.5967
1.5692,1.5967
1.5698,1.6016
1.5704,1.5967
1.5709,1.5967
1.5715,1.6016
1.5721,1.5967
1.5726,1.5967
1.5732,1.5967
1.5738,1.5967
1.5743,1.5918
1.5749,1.5967
1.5754,1.6016
1.5760,1.5967
1.5765,1.5967
1.5771,1.5967
1.5776,1.5918
1.5782,1.5967
1.5787,1.5967
1.5793,1.5967
1.5798,1.6016
1.5804,1.5967
1.5809,1.5918
1.5815,1.6016
1.5820,1.5967
1.5826,1.5967
1.5831,1.5967
1.5837,1.5967
1.5843,1.5967
1.5849,1.5967
1.5855,1.5918
1.5860,1.5967
1.5866,1.5918
1.5872,1.6016
1.5880,1.5967
1.5885,1.5918
1.5891,1.5967
1.5897,1.5967
1.5903,1.6016
1.5909,1.5967
1.5915,1.5918
1.5921,1.6016
1.5927,1.5967
1.5932,1.6016
1.5938,1.5967
1.5943,1.5967
1.5949,1.5967
1.5955,1.6016
1.5960,1.5967
1.5966,1.5967
1.5971,1.5967
1.5977,1.5967
1.5984,1.5967
1.5989,1.5967
1.5995,1.6016
1.6000,1.5967
1.6005,1.6016
1.6011,1.5967
1.6016,1.5967
1.6023,1.6016
1.6029,1.5967
1.6034,1.6016
1.6040,1.5967
1.6045,1.5967
1.6050,1.5967
1.6056,1.5967
1.6061,1.5967
1.6066,1.5967
1.6072,1.5967
1.6077,1.6016
1.6083,1.5918
1.6089,1.5918
1.6094,1.5967
1.6100,1.5967
1.6105,1.5967
1.6110,1.5918
1.6116,1.5967
1.6121,1.5967
1.6127,1.6016
1.6132,1.5967
1.6137,1.5967
1.6143,1.5967
1.6148,1.6016
1.6154,1.6016
1.6159,1.5918
1.6164,1.5967
1.6170,1.6016
1.6175,1.5918
1.6180,1.5967
1.6186,1.5967
1.6191,1.5967
1.6197,1.5967
1.6202,1.5967
1.6207,1.5967
1.6213,1.5967
1.6218,1.5918
1.6223,1.5967
1.6229,1.5967
1.6234,1.5967
1.6240,1.5967
1.6245,1.5967
1.6250,1.5918
1.6256,1.6016
1.6261,1.5967
1.6266,1.5967
1.6272,1.5967
1.6277,1.5967
1.6283,1.5967
1.6288,1.5967
1.6293,1.5967
1.6299,1.5967
1.6304,1.5967
1.6309,1.5967
1.6315,1.5967
1.6320,1.5918
1.6326,1.5967
1.6331,1.5967
1.6336,1.5967
1.6342,1.6016
1.6347,1.5967
1.6353,1.5967
1.6358,1.5967
1.6363,1.5967
1.6369,1.5967
1.6374,1.5967
1.6379,1.5918
1.6385,1.5967
1.6390,1.5967
1.6396,1.5967
1.6401,1.5967
1.6406,1.6016
1.6412,1.5967
1.6417,1.5967
1.6422,1.5967
1.6428,1.5967
1.6433,1.5967
1.6439,1.6064
1.6444,1.5967
1.6449,1.5967
1.6455,1.6016
1.6460,1.5918
1.6465,1.5967
1.6471,1.6016
1.6476,1.5967
1.6482,1.5967
1.6487,1.5967
1.6492,1.5967
1.6498,1.5967
1.6503,1.5967
1.6509,1.5967
1.6514,1.5967
1.6519,1.5967
1.6525,1.6016
1.6530,1.5918
1.6535,1.6016
1.6541,1.5967
1.6546,1.5967
1.6552,1.5967
1.6557,1.5918
1.6562,1.5967
1.6568,1.5967
1.6573,1.6016
1.6578,1.5967
1.6584,1.6016
1.6589,1.6016
1.6595,1.5967
1.6600,1.5967
1.6606,1.5967
1.6611,1.5967
1.6616,1.6016
1.6622,1.5967
1.6627,1.5967
1.6633,1.6016
1.6638,1.6016
1.6644,1.6016
1.6649,1.5967
1.6654,1.5967
1.6660,1.5918
1.6665,1.5967
1.6671,1.5967
1.6676,1.5918
1.6681,1.5967
1.6687,1.5967
1.6692,1.5967
1.6698,1.5967
1.6703,1.5967
1.6708,1.5967
1.6714,1.5967
1.6719,1.5967
1.6725,1.6016
1.6730,1.5967
1.6736,1.6016
1.6741,1.5918
1.6746,1.6016
1.6752,1.5967
1.6757,1.5967
1.6763,1.5918
1.6768,1.5967
1.6773,1.5967
1.6779,1.5967
1.6784,1.5967
1.6790,1.5918
1.6795,1.5967
1.6800,1.5967
1.6806,1.5967
1.6811,1.5918
1.6817,1.5967
1.6822,1.5967
1.6827,1.6016
1.6833,1.5967
1.6838,1.5967
1.6844,1.5967
1.6849,1.5918
1.6855,1.5967
1.6860,1.5967
1.6865,1.5918
1.6871,1.5918
1.6876,1.5967
1.6882,1.6016
1.6887,1.5967
1.6892,1.5967
1.6898,1.5967
1.6903,1.5967
1.6909,1.5967
1.6914,1.5967
1.6919,1.6016
1.6925,1.5967
1.6930,1.6016
1.6936,1.5967
1.6941,1.6016
1.6947,1.5918
1.6952,1.5967
1.6957,1.5967
1.6963,1.5918
1.6968,1.6016
1.6974,1.5967
1.6979,1.5967
1.6984,1.5967
1.6991,1.6016
1.6996,1.5967
1.7002,1.5967
1.7007,1.5967
1.7013,1.5918
1.7019,1.6016
1.7024,1.5967
1.7030,1.5967
1.7035,1.5918
1.7040,1.6016
1.7046,1.5967
1.7051,1.5967
1.7057,1.5967
1.7062,1.5967
1.7068,1.5918
1.7073,1.5967
1.7079,1.6016
1.7084,1.5967
1.7090,1.5967
1.7095,1.5967
1.7101,1.5967
1.7106,1.6016
1.7112,1.5967
1.7118,1.5967
1.7124,1.5967
1.7129,1.5918
1.7135,1.5967
1.7140,1.6016
1.7146,1.5967
1.7151,1.5967
1.7157,1.5918
1.7162,1.5967
1.7168,1.6016
1.7174,1.6016
1.7179,1.5918
1.7185,1.6016
1.7190,1.6016
1.7196,1.5967
1.7201,1.5967
1.7207,1.5967
1.7212,1.5918
1.7218,1.5967
1.7223,1.5967
1.7229,1.5967
1.7234,1.5967
1.7240,1.5967
1.7245,1.5967
1.7251,1.5918
1.7256,1.5967
1.7262,1.5967
1.7268,1.5967
1.7273,1.5967
1.7279,1.5967
1.7284,1.5967
1.7290,1.5967
1.7295,1.5918
1.7301,1.5967
1.7306,1.5967
1.7312,1.5967
1.7318,1.5918
1.7323,1.5967
1.7329,1.5918
1.7334,1.5967
1.7340,1.5967
1.7345,1.6016
1.7351,1.5967
1.7356,1.6016
1.7362,1.5967
1.7367,1.5967
1.7373,1.5967
1.7378,1.5918
1.7384,1.5967
1.7389,1.5967
1.7395,1.5967
1.7400,1.6016
1.7406,1.6016
1.7411,1.5967
1.7417,1.5967
1.7422,1.5967
1.7428,1.5967
1.7433,1.5967
1.7439,1.5967
1.7445,1.5967
1.7450,1.5918
1.7456,1.5967
1.7461,1.5967
1.7467,1.5967
1.7472,1.5967
1.7478,1.5967
1.7483,1.5918
1.7489,1.5967
1.7494,1.5967
1.7500,1.5967
1.7505,1.5967
1.7511,1.5918
1.7516,1.6016
1.7522,1.5918
1.7527,1.6016
1.7533,1.5918
1.7538,1.5967
1.7544,1.5967
1.7549,1.6016
1.7555,1.5967
1.7560,1.5967
1.7566,1.5967
1.7571,1.5967
1.7577,1.5967
1.7582,1.5967
1.7588,1.5967
1.7594,1.5967
1.7599,1.5967
1.7605,1.5967
1.7610,1.5918
1.7616,1.5918
1.7621,1.5967
1.7627,1.5967
1.7632,1.5918
1.7638,1.5967
1.7643,1.5967
1.7649,1.5967
1.7654,1.5967
1.7660,1.5967
1.7665,1.5967
1.7671,1.5967
1.7676,1.5967
1.7682,1.5967
1.7687,1.6016
1.7693,1.5918
1.7698,1.6016
1.7704,1.5967
1.7709,1.5967
1.7715,1.5918
1.7721,1.5967
1.7726,1.5967
1.7732,1.5967
1.7737,1.5967
1.7743,1.5967
1.7748,1.5967
1.7754,1.5967
1.7759,1.5967
1.7765,1.5967
1.7770,1.5967
1.7776,1.5967
1.7781,1.5967
1.7787,1.5967
1.7792,1.6016
1.7798,1.6016
1.7803,1.5967
1.7809,1.5967
1.7814,1.5967
1.7820,1.5967
1.7825,1.5967
1.7831,1.6016
1.7836,1.5967
1.7842,1.5967
1.7848,1.5967
1.7853,1.6016
1.7859,1.5967
1.7864,1.6016
1.7870,1.5918
1.7875,1.6016
1.7881,1.5967
1.7886,1.6016
1.7892,1.5967
1.7897,1.5967
1.7903,1.5967
1.7908,1.5967
1.7914,1.5967
1.7919,1.5967
1.7925,1.5918
1.7930,1.5967
1.7936,1.5918
1.7941,1.5967
1.7947,1.5967
1.7952,1.5967
1.7958,1.5967
1.7963,1.5967
1.7969,1.5967
1.7974,1.5967
1.7980,1.5918
1.7991,1.5967
1.7997,1.5967
1.8003,1.5967
1.8008,1.5967
1.8014,1.5967
1.8019,1.6016
1.8025,1.5967
1.8030,1.5967
1.8036,1.5918
1.8041,1.5967
1.8047,1.5967
1.8052,1.5967
1.8058,1.5967
1.8063,1.5918
1.8069,1.5967
1.8074,1.5918
1.8080,1.5967
1.8085,1.5918
1.8091,1.5967
1.8096,1.5918
1.8101,1.5918
1.8107,1.6016
1.8112,1.6016
1.8118,1.6016
1.8123,1.5918
1.8129,1.5967
1.8135,1.6016
1.8140,1.6016
1.8146,1.6016
1.8151,1.5967
1.8157,1.5967
1.8162,1.5918
1.8168,1.5918
1.8173,1.5967
1.8179,1.5918
1.8184,1.5967
1.8190,1.5918
1.8195,1.6016
1.8201,1.5918
1.8206,1.5967
1.8212,1.5967
1.8217,1.5967
1.8223,1.5967
1.8228,1.5918
1.8234,1.6016
1.8239,1.5918
1.8245,1.5967
1.8250,1.5967
1.8255,1.6016
1.8261,1.5967
1.8266,1.5967
1.8272,1.5967
1.8277,1.5967
1.8283,1.6016
1.8288,1.5967
1.8294,1.5967
1.8299,1.5918
1.8305,1.5967
1.8310,1.5918
1.8316,1.5967
1.8321,1.6016
1.8327,1.5967
1.8332,1.5967
1.8338,1.5918
1.8343,1.5967
1.8349,1.5967
1.8355,1.6016
1.8360,1.5967
1.8366,1.5918
1.8371,1.5967
1.8377,1.6016
1.8383,1.6016
1.8389,1.5967
1.8394,1.5967
1.8400,1.6016
1.8405,1.6016
1.8411,1.5918
1.8416,1.5967
1.8422,1.5918
1.8427,1.5967
1.8433,1.5918
1.8438,1.6016
1.8444,1.5967
1.8449,1.5967
1.8455,1.6016
1.8460,1.5967
1.8466,1.5967
1.8471,1.5967
1.8477,1.5967
1.8482,1.5918
1.8488,1.5967
1.8493,1.5967
1.8499,1.5918
1.8504,1.5967
1.8510,1.5918
1.8515,1.5967
1.8521,1.5967
1.8526,1.5967
1.8532,1.5967
1.8537,1.5967
1.8543,1.5967
1.8548,1.6016
1.8553,1.5967
1.8559,1.5918
1.8564,1.5967
1.8570,1.5967
1.8575,1.5967
1.8581,1.5918
1.8586,1.5967
1.8592,1.5967
1.8597,1.5967
1.8603,1.5967
1.8608,1.5967
1.8614,1.5967
1.8619,1.5918
1.8625,1.5967
1.8630,1.6016
1.8636,1.5967
1.8641,1.5967
1.8647,1.5967
1.8652,1.5918
1.8658,1.5967
1.8663,1.6016
1.8669,1.6016
1.8674,1.5967
1.8680,1.5967
1.8685,1.5967
1.8691,1.5918
1.8697,1.5967
1.8702,1.5918
1.8708,1.6016
1.8713,1.5918
1.8719,1.5918
1.8724,1.5967
1.8730,1.6016
1.8736,1.5918
1.8741,1.6016
1.8747,1.5918
1.8752,1.5967
1.8758,1.5967
1.8763,1.5967
1.8769,1.5967
1.8774,1.6016
1.8780,1.5967
1.8785,1.6016
1.8791,1.5967
1.8796,1.5967
1.8802,1.5967
1.8807,1.5918
1.8813,1.5967
1.8818,1.5967
1.8824,1.5967
1.8830,1.5967
1.8835,1.5967
1.8841,1.5967
1.8847,1.5967
1.8852,1.5967
1.8858,1.6016
1.8863,1.5967
1.8869,1.5918
1.8874,1.5967
1.8880,1.5967
1.8885,1.5967
1.8891,1.5967
1.8896,1.5967
1.8902,1.5967
1.8908,1.5967
1.8914,1.6016
1.8919,1.5918
1.8925,1.5967
1.8931,1.5967
1.8937,1.5967
1.8943,1.5967
1.8949,1.5967
1.8954,1.6016
1.8960,1.5967
1.8966,1.5918
1.8971,1.5967
1.8977,1.5967
1.8982,1.6016
1.8988,1.5967
1.8993,1.5967
1.9000,1.5967
1.9006,1.5967
1.9011,1.5967
1.9017,1.6016
1.9022,1.5967
1.9028,1.5967
1.9033,1.5967
1.9039,1.6016
1.9044,1.5967
1.9049,1.5967
1.9055,1.5967
1.9060,1.5967
1.9066,1.6016
1.9071,1.5967
1.9077,1.5918
1.9082,1.5918
1.9087,1.5967
1.9093,1.5967
1.9098,1.5967
1.9104,1.5967
1.9109,1.5967
1.9115,1.6016
1.9120,1.5967
1.9126,1.6016
1.9131,1.5918
1.9136,1.6016
1.9142,1.6016
1.9147,1.5967
1.9153,1.6016
1.9158,1.6016
1.9164,1.5918
1.9169,1.6016
1.9175,1.5967
1.9180,1.5967
1.9185,1.5967
1.9191,1.5967
1.9196,1.5967
1.9202,1.5967
1.9207,1.5967
1.9213,1.6016
1.9218,1.5967
1.9223,1.5967
1.9229,1.5967
1.9234,1.5967
1.9240,1.5967
1.9245,1.5918
1.9251,1.5967
1.9256,1.5967
1.9262,1.5918
1.9267,1.5967
1.9272,1.5967
1.9278,1.5967
1.9283,1.5967
1.9289,1.5967
1.9294,1.5967
1.9300,1.5967
1.9305,1.5967
1.9311,1.5918
1.9316,1.5967
1.9321,1.6016
1.9327,1.6016
1.9332,1.5967
1.9338,1.5967
1.9343,1.5967
1.9349,1.6016
1.9354,1.5967
1.9359,1.5967
1.9365,1.5918
1.9370,1.5967
1.9376,1.5967
1.9381,1.5967
1.9387,1.5967
1.9392,1.6016
1.9398,1.5967
1.9403,1.5967
1.9409,1.5967
1.9414,1.6016
1.9419,1.6016
1.9425,1.5967
1.9430,1.5918
1.9436,1.5918
1.9441,1.5967
1.9447,1.5967
1.9452,1.6016
1.9457,1.5967
1.9463,1.5967
1.9468,1.5967
1.9474,1.5967
1.9479,1.5967
1.9485,1.5967
1.9490,1.5967
1.9495,1.6016
1.9501,1.6016
1.9506,1.5967
1.9512,1.5967
1.9517,1.5967
1.9523,1.5967
1.9529,1.5918
1.9534,1.5967
1.9539,1.5967
1.9545,1.5967
1.9550,1.5967
1.9556,1.5967
1.9561,1.5967
1.9567,1.5967
1.9572,1.5967
1.9577,1.5967
1.9583,1.6016
1.9588,1.5918
1.9594,1.5918
1.9599,1.5967
1.9605,1.5967
1.9610,1.5967
1.9615,1.6016
1.9621,1.5967
1.9626,1.5967
1.9632,1.5967
1.9637,1.5918
1.9643,1.5967
1.9648,1.5967
1.9653,1.6016
1.9659,1.5918
1.9664,1.5967
1.9670,1.5967
1.9675,1.5967
1.9681,1.5918
1.9686,1.6016
1.9691,1.5967
1.9697,1.6016
1.9702,1.5967
1.9708,1.6016
1.9713,1.5918
1.9719,1.6016
1.9724,1.5967
1.9729,1.6016
1.9735,1.5967
1.9740,1.5967
1.9746,1.5967
1.9751,1.6016
1.9757,1.5967
1.9762,1.5967
1.9767,1.5918
1.9773,1.5967
1.9778,1.5967
1.9784,1.5967
1.9789,1.5967
1.9795,1.5967
1.9800,1.5918
1.9806,1.5967
1.9811,1.5967
1.9816,1.5967
1.9822,1.5967
1.9827,1.5967
1.9833,1.5967
1.9838,1.5967
1.9844,1.6016
1.9849,1.5967
1.9854,1.6016
1.9860,1.5967
1.9865,1.5918
1.9871,1.6016
1.9876,1.5967
1.9882,1.5918
1.9887,1.5918
1.9892,1.5967
1.9898,1.6016
1.9903,1.5918
1.9909,1.5967
1.9914,1.5967
1.9920,1.5967
1.9925,1.5918
1.9931,1.5967
1.9936,1.5967
1.9941,1.6016
1.9947,1.6016
1.9952,1.5967
1.9958,1.5967
1.9963,1.6016
1.9969,1.5967
1.9974,1.6016
1.9979,1.5967
1.9985,1.5967
1.9990,1.5967
1.9996,1.5967
2.0001,1.5918
2.0008,1.5967
2.0013,1.5967
2.0019,1.5967
2.0024,1.5967
2.0030,1.5967
2.0035,1.5918
2.0041,1.5967
2.0046,1.5967
2.0052,1.5967
2.0057,1.5918
2.0063,1.5967
2.0068,1.6016
2.0074,1.5967
2.0079,1.5967
2.0085,1.5967
2.0090,1.5967
2.0096,1.5967
2.0101,1.5967
2.0107,1.6016
2.0112,1.5967
2.0118,1.5967
2.0123,1.5967
2.0129,1.5967
2.0134,1.5967
2.0140,1.6016
2.0145,1.5967
2.0151,1.5967
2.0156,1.5967
2.0162,1.5967
2.0167,1.5967
2.0173,1.5918
2.0178,1.6016
2.0184,1.5967
2.0189,1.6016
2.0195,1.5918
2.0200,1.5967
2.0206,1.5967
2.0211,1.5967
2.0217,1.5967
2.0222,1.5967
2.0228,1.5967
2.0233,1.5967
2.0239,1.5967
2.0244,1.5967
2.0250,1.5918
2.0255,1.5967
2.0261,1.5967
2.0266,1.5967
2.0272,1.5967
2.0277,1.5967
2.0283,1.5967
2.0288,1.6016
2.0294,1.5967
2.0299,1.5967
2.0305,1.5967
2.0310,1.5967
2.0316,1.5967
2.0321,1.5967
2.0327,1.5967
2.0332,1.5967
2.0338,1.5967
2.0343,1.5967
2.0349,1.5967
2.0354,1.5967
2.0360,1.5967
2.0365,1.5918
2.0371,1.5918
2.0376,1.5967
2.0382,1.5967
2.0387,1.5967
2.0393,1.5967
2.0398,1.5967
2.0404,1.6016
2.0409,1.5918
2.0415,1.5967
2.0420,1.5918
2.0426,1.5967
2.0431,1.5967
2.0437,1.5967
2.0442,1.5967
2.0448,1.6016
2.0453,1.5967
2.0459,1.6016
2.0464,1.5918
2.0470,1.5967
2.0475,1.5967
2.0481,1.5967
2.0486,1.5967
2.0492,1.5967
2.0497,1.5967
2.0503,1.5967
2.0508,1.5967
2.0514,1.5967
2.0519,1.5918
2.0525,1.5967
2.0530,1.6016
2.0536,1.5967
2.0541,1.5967
2.0547,1.6016
2.0552,1.5967
2.0558,1.6016
2.0563,1.5967
2.0569,1.5967
2.0574,1.5967
2.0580,1.6016
2.0585,1.5967
2.0591,1.5918
2.0596,1.6016
2.0602,1.6016
2.0607,1.6016
2.0613,1.5967
2.0618,1.5967
2.0624,1.5967
2.0629,1.5967
2.0635,1.5967
2.0640,1.5967
2.0646,1.5918
2.0652,1.5967
2.0658,1.5967
2.0664,1.5967
2.0670,1.5967
2.0676,1.6016
2.0681,1.5967
2.0687,1.6016
2.0692,1.5918
2.0698,1.5967
2.0704,1.5967
2.0709,1.6016
2.0715,1.5967
2.0721,1.5967
2.0726,1.5967
2.0732,1.5967
2.0737,1.5918
2.0743,1.5967
2.0748,1.5967
2.0754,1.5967
2.0759,1.5918
2.0765,1.6016
2.0770,1.5918
2.0776,1.5967
2.0781,1.5967
2.0787,1.5967
2.0793,1.5967
2.0798,1.5967
2.0804,1.6016
2.0810,1.6016
2.0815,1.6016
2.0821,1.5967
2.0827,1.5967
2.0832,1.6016
2.0838,1.5967
2.0843,1.5967
2.0849,1.5967
2.0854,1.5967
2.0860,1.5967
2.0866,1.5967
2.0871,1.5967
2.0877,1.5967
2.0882,1.5967
2.0888,1.5967
2.0893,1.6016
2.0899,1.5967
2.0904,1.5967
2.0910,1.6016
2.0915,1.5967
2.0921,1.5967
2.0927,1.5918
2.0932,1.6016
2.0938,1.6016
2.0943,1.5967
2.0949,1.5967
2.0954,1.5967
2.0960,1.5967
2.0965,1.5918
2.0971,1.6016
2.0976,1.5967
2.0982,1.6016
2.0987,1.5967
2.0993,1.6016
2.0998,1.5967
2.1004,1.6016
2.1010,1.5918
2.1016,1.5967
2.1021,1.5967
2.1027,1.6016
2.1032,1.5918
2.1038,1.5967
2.1043,1.5918
2.1049,1.5967
2.1054,1.6016
2.1060,1.5967
2.1065,1.6016
2.1071,1.5967
2.1076,1.5918
2.1082,1.5918
2.1087,1.5967
2.1093,1.5967
2.1098,1.5967
2.1103,1.5967
2.1109,1.6016
2.1114,1.6016
2.1120,1.5967
2.1125,1.5967
2.1131,1.5967
2.1136,1.5967
2.1141,1.5967
2.1147,1.6016
2.1152,1.5967
2.1158,1.5967
2.1163,1.5918
2.1169,1.5967
2.1174,1.5967
2.1180,1.5967
2.1185,1.5967
2.1190,1.5918
2.1196,1.5967
2.1201,1.6016
2.1207,1.6016
2.1212,1.5967
2.1218,1.6016
2.1223,1.5967
2.1228,1.5967
2.1234,1.5918
2.1239,1.5967
2.1245,1.5967
2.1250,1.5967
2.1256,1.5918
2.1261,1.6016
2.1266,1.5918
2.1272,1.6016
2.1277,1.6016
2.1283,1.5967
2.1288,1.5967
2.1294,1.6016
2.1299,1.6016
2.1304,1.5918
2.1310,1.5967
2.1315,1.5967
2.1321,1.5967
2.1326,1.5967
2.1332,1.5967
2.1337,1.6016
2.1342,1.5967
2.1348,1.5967
2.1353,1.5967
2.1359,1.5967
2.1364,1.5967
2.1370,1.5967
2.1375,1.5918
2.1380,1.6016
2.1386,1.5918
2.1391,1.5967
2.1397,1.5967
2.1402,1.6016
2.1408,1.5967
2.1413,1.5967
2.1418,1.6016
2.1424,1.6016
2.1429,1.5967
2.1435,1.5967
2.1440,1.5967
2.1446,1.5967
2.1451,1.5967
2.1456,1.5967
2.1462,1.5967
2.1467,1.5967
2.1473,1.5967
2.1478,1.6016
2.1484,1.5967
2.1489,1.5967
2.1495,1.5967
2.1500,1.5918
2.1506,1.6016
2.1511,1.6016
2.1516,1.5918
2.1522,1.5967
2.1527,1.5967
2.1533,1.5918
2.1538,1.5967
2.1544,1.5967
2.1549,1.5967
2.1554,1.5967
2.1560,1.5918
2.1565,1.5967
2.1571,1.5918
2.1576,1.6016
2.1582,1.6016
2.1587,1.5967
2.1592,1.6016
2.1598,1.6016
2.1603,1.5967
2.1609,1.5967
2.1614,1.5918
2.1620,1.5967
2.1625,1.6016
2.1631,1.6016
2.1636,1.6016
2.1642,1.6016
2.1647,1.5918
2.1653,1.5967
2.1658,1.5918
2.1664,1.5967
2.1669,1.6016
2.1675,1.6016
2.1680,1.6016
2.1686,1.5918
2.1691,1.6016
2.1697,1.5967
2.1702,1.5967
2.1708,1.5967
2.1713,1.5967
2.1719,1.5967
2.1724,1.5918
2.1730,1.6016
2.1735,1.5967
2.1741,1.5967
2.1746,1.5967
2.1751,1.5918
2.1757,1.6016
2.1762,1.5967
2.1768,1.5967
2.1773,1.5967
2.1779,1.5967
2.1784,1.6016
2.1790,1.5967
2.1795,1.5967
2.1800,1.5967
2.1806,1.5967
2.1811,1.5967
2.1817,1.5918
2.1822,1.5967
2.1828,1.6016
2.1833,1.5918
2.1838,1.6016
2.1844,1.5967
2.1849,1.5967
2.1855,1.5967
2.1860,1.5918
2.1866,1.6016
2.1871,1.6016
2.1876,1.5967
2.1882,1.5967
2.1887,1.5967
2.1893,1.6016
2.1898,1.5918
2.1904,1.5918
2.1909,1.6016
2.1915,1.5967
2.1920,1.5967
2.1925,1.5967
2.1931,1.6016
2.1936,1.5967
2.1942,1.5967
2.1947,1.5967
2.1953,1.6016
2.1958,1.5967
2.1963,1.5967
2.1969,1.6016
2.1974,1.5967
2.1980,1.5967
2.1985,1.6016
2.1991,1.5967
2.1996,1.6016
2.2001,1.5967
2.2007,1.5967
2.2012,1.5918
2.2019,1.6016
2.2024,1.5967
2.2030,1.5967
2.2035,1.6016
2.2040,1.5967
2.2046,1.5967
2.2051,1.5918
2.2057,1.5967
2.2062,1.5918
2.2067,1.5918
2.2073,1.5967
2.2078,1.5967
2.2083,1.6016
2.2089,1.5967
2.2094,1.6016
2.2099,1.5967
2.2105,1.5967
2.2110,1.5967
2.2116,1.5918
2.2121,1.5967
2.2126,1.5967
2.2132,1.6016
2.2137,1.5967
2.2143,1.6016
2.2149,1.5967
2.2155,1.6016
2.2160,1.5967
2.2166,1.5918
2.2172,1.5967
2.2177,1.5967
2.2183,1.5967
2.2188,1.5967
2.2194,1.5918
2.2199,1.5918
2.2205,1.5967
2.2210,1.5967
2.2215,1.5918
2.2221,1.5967
2.2226,1.5918
2.2231,1.5918
2.2237,1.5967
2.2243,1.6016
2.2248,1.5918
2.2253,1.5967
2.2259,1.5967
2.2264,1.5967
2.2269,1.5967
2.2275,1.5967
2.2280,1.5967
2.2285,1.6016
2.2291,1.5967
2.2296,1.5918
2.2302,1.5967
2.2307,1.5967
2.2312,1.5967
2.2318,1.5918
2.2323,1.5967
2.2328,1.6016
2.2334,1.6016
2.2339,1.5967
2.2344,1.6016
2.2350,1.5967
2.2355,1.6016
2.2360,1.5967
2.2366,1.5967
2.2371,1.5967
2.2376,1.5918
2.2382,1.5967
2.2387,1.5967
2.2392,1.5967
2.2398,1.5967
2.2403,1.6016
2.2408,1.5918
2.2414,1.6016
2.2419,1.6016
2.2424,1.5967
2.2430,1.5918
2.2435,1.5967
2.2441,1.5967
2.2446,1.6016
2.2451,1.5967
2.2457,1.5967
2.2462,1.5967
2.2467,1.5918
2.2473,1.6016
2.2478,1.6016
2.2483,1.5967
2.2489,1.6016
2.2494,1.5967
2.2499,1.5967
2.2505,1.5967
2.2510,1.5967
2.2515,1.6016
2.2521,1.5967
2.2526,1.5967
2.2531,1.5967
