Время[c], Напряжение[B]
31.2116,1.9922
31.2122,1.9971
31.2127,1.9971
31.2133,1.9922
31.2138,1.9971
31.2144,1.9971
31.2149,1.9971
31.2155,1.9922
31.2160,1.9971
31.2166,1.9922
31.2171,1.9922
31.2177,1.9971
31.2182,1.9922
31.2188,1.9971
31.2193,1.9971
31.2199,1.9971
31.2204,1.9971
31.2210,2.0020
31.2215,1.9971
31.2221,1.9922
31.2226,1.9922
31.2232,1.9971
31.2237,1.9922
31.2242,1.9971
31.2251,1.9922
31.2256,1.9971
31.2262,1.9922
31.2267,2.0020
31.2273,1.9971
31.2278,1.9971
31.2284,1.9971
31.2289,1.9971
31.2295,1.9971
31.2300,1.9971
31.2306,1.9971
31.2311,1.9971
31.2317,1.9971
31.2322,1.9971
31.2328,1.9971
31.2333,1.9971
31.2338,1.9971
31.2344,1.9922
31.2349,1.9971
31.2355,1.9922
31.2360,1.9971
31.2366,1.9922
31.2371,1.9971
31.2377,1.9971
31.2382,1.9922
31.2388,1.9971
31.2393,1.9922
31.2398,1.9971
31.2404,1.9971
31.2409,1.9971
31.2415,1.9971
31.2420,1.9922
31.2426,1.9971
31.2431,1.9922
31.2437,1.9971
31.2442,1.9922
31.2448,1.9971
31.2453,1.9971
31.2459,1.9922
31.2464,1.9971
31.2470,1.9971
31.2475,1.9922
31.2481,1.9922
31.2486,1.9971
31.2492,1.9922
31.2497,1.9971
31.2503,1.9971
31.2508,1.9873
31.2514,1.9971
31.2519,1.9971
31.2525,1.9922
31.2530,1.9922
31.2536,1.9971
31.2541,1.9922
31.2547,1.9971
31.2552,1.9873
31.2558,1.9971
31.2563,1.9971
31.2569,1.9922
31.2574,1.9971
31.2580,1.9922
31.2585,1.9971
31.2591,1.9922
31.2596,1.9971
31.2602,1.9971
31.2608,1.9971
31.2613,1.9971
31.2619,1.9922
31.2624,1.9971
31.2630,1.9922
31.2635,1.9922
31.2641,1.9922
31.2646,1.9922
31.2652,1.9922
31.2657,1.9971
31.2662,1.9922
31.2668,1.9922
31.2673,1.9922
31.2679,1.9922
31.2684,1.9971
31.2690,1.9971
31.2695,1.9922
31.2701,1.9922
31.2707,1.9922
31.2712,1.9971
31.2718,1.9922
31.2723,1.9971
31.2729,1.9922
31.2734,1.9922
31.2740,1.9922
31.2745,1.9971
31.2751,1.9922
31.2756,1.9971
31.2761,1.9873
31.2767,1.9971
31.2772,1.9922
31.2778,1.9922
31.2783,1.9971
31.2789,1.9922
31.2794,1.9971
31.2800,1.9922
31.2805,1.9971
31.2811,1.9873
31.2816,1.9922
31.2822,1.9873
31.2827,1.9922
31.2833,1.9971
31.2838,1.9922
31.2844,1.9922
31.2849,1.9922
31.2855,1.9922
31.2860,1.9922
31.2866,1.9971
31.2871,1.9971
31.2877,1.9971
31.2882,1.9971
31.2888,1.9873
31.2893,1.9971
31.2899,1.9922
31.2904,1.9922
31.2910,1.9922
31.2915,1.9922
31.2921,1.9922
31.2926,1.9922
31.2932,1.9971
31.2937,1.9873
31.2943,1.9971
31.2948,1.9922
31.2954,1.9971
31.2959,1.9971
31.2964,1.9922
31.2970,1.9922
31.2975,1.9873
31.2981,1.9922
31.2986,1.9971
31.2992,1.9971
31.2997,1.9971
31.3003,1.9873
31.3008,1.9922
31.3014,1.9971
31.3019,1.9922
31.3025,1.9922
31.3030,1.9922
31.3036,1.9971
31.3041,1.9922
31.3047,1.9971
31.3052,1.9922
31.3058,1.9971
31.3063,1.9922
31.3069,1.9922
31.3074,1.9971
31.3080,1.9922
31.3085,1.9971
31.3091,1.9971
31.3096,1.9873
31.3102,1.9922
31.3107,1.9922
31.3113,1.9922
31.3118,1.9922
31.3124,1.9922
31.3129,1.9873
31.3135,1.9971
31.3140,1.9922
31.3146,1.9922
31.3151,1.9922
31.3157,1.9873
31.3162,1.9922
31.3167,1.9922
31.3173,1.9922
31.3178,1.9873
31.3184,1.9922
31.3189,1.9922
31.3195,1.9922
31.3200,1.9873
31.3206,1.9922
31.3211,1.9922
31.3217,1.9922
31.3222,1.9922
31.3228,1.9922
31.3233,1.9922
31.3239,1.9873
31.3246,1.9922
31.3252,1.9922
31.3258,1.9922
31.3264,1.9873
31.3269,1.9922
31.3275,1.9922
31.3280,1.9922
31.3285,1.9922
31.3291,1.9873
31.3296,1.9922
31.3302,1.9922
31.3307,1.9922
31.3313,1.9922
31.3318,1.9922
31.3324,1.9922
31.3329,1.9873
31.3335,1.9922
31.3340,1.9922
31.3345,1.9922
31.3351,1.9873
31.3356,1.9922
31.3362,1.9922
31.3367,1.9922
31.3373,1.9922
31.3378,1.9873
31.3384,1.9922
31.3389,1.9971
31.3395,1.9922
31.3400,1.9922
31.3405,1.9922
31.3411,1.9922
31.3416,1.9922
31.3422,1.9922
31.3427,1.9922
31.3433,1.9922
31.3438,1.9922
31.3444,1.9922
31.3449,1.9873
31.3455,1.9922
31.3460,1.9873
31.3465,1.9971
31.3471,1.9922
31.3476,1.9873
31.3482,1.9922
31.3487,1.9873
31.3493,1.9922
31.3498,1.9922
31.3504,1.9922
31.3509,1.9922
31.3515,1.9922
31.3520,1.9922
31.3525,1.9971
31.3531,1.9824
31.3536,1.9922
31.3542,1.9824
31.3548,1.9922
31.3553,1.9873
31.3558,1.9922
31.3564,1.9922
31.3569,1.9922
31.3575,1.9922
31.3580,1.9922
31.3586,1.9922
31.3591,1.9922
31.3597,1.9922
31.3602,1.9922
31.3608,1.9922
31.3613,1.9873
31.3619,1.9922
31.3624,1.9922
31.3630,1.9873
31.3635,1.9922
31.3640,1.9824
31.3646,1.9922
31.3651,1.9873
31.3657,1.9922
31.3662,1.9873
31.3668,1.9873
31.3673,1.9922
31.3679,1.9873
31.3684,1.9824
31.3690,1.9922
31.3695,1.9922
31.3701,1.9922
31.3707,1.9873
31.3712,1.9922
31.3718,1.9873
31.3723,1.9922
31.3729,1.9922
31.3734,1.9922
31.3740,1.9922
31.3745,1.9922
31.3750,1.9922
31.3756,1.9922
31.3761,1.9873
31.3767,1.9922
31.3773,1.9922
31.3778,1.9922
31.3784,1.9873
31.3790,1.9922
31.3796,1.9922
31.3802,1.9922
31.3807,1.9922
31.3813,1.9922
31.3819,1.9873
31.3825,1.9922
31.3831,1.9922
31.3836,1.9873
31.3842,1.9873
31.3847,1.9922
31.3853,1.9922
31.3859,1.9922
31.3864,1.9873
31.3870,1.9922
31.3875,1.9922
31.3881,1.9922
31.3887,1.9922
31.3892,1.9873
31.3898,1.9922
31.3903,1.9873
31.3909,1.9922
31.3914,1.9873
31.3920,1.9922
31.3925,1.9873
31.3931,1.9824
31.3936,1.9873
31.3942,1.9922
31.3948,1.9824
31.3953,1.9922
31.3959,1.9922
31.3964,1.9873
31.3970,1.9922
31.3976,1.9922
31.3981,1.9922
31.3987,1.9873
31.3993,1.9873
31.3998,1.9922
31.4004,1.9873
31.4009,1.9922
31.4015,1.9922
31.4021,1.9873
31.4026,1.9873
31.4032,1.9922
31.4037,1.9922
31.4043,1.9873
31.4049,1.9922
31.4056,1.9873
31.4061,1.9922
31.4067,1.9824
31.4072,1.9922
31.4078,1.9873
31.4083,1.9922
31.4089,1.9873
31.4094,1.9922
31.4100,1.9873
31.4105,1.9922
31.4111,1.9922
31.4116,1.9873
31.4122,1.9922
31.4127,1.9922
31.4133,1.9873
31.4138,1.9873
31.4144,1.9873
31.4149,1.9873
31.4155,1.9873
31.4160,1.9873
31.4166,1.9873
31.4171,1.9824
31.4177,1.9922
31.4182,1.9922
31.4188,1.9922
31.4193,1.9922
31.4199,1.9873
31.4204,1.9873
31.4210,1.9922
31.4215,1.9922
31.4221,1.9873
31.4226,1.9873
31.4232,1.9873
31.4237,1.9873
31.4243,1.9873
31.4248,1.9873
31.4254,1.9824
31.4259,1.9824
31.4265,1.9873
31.4270,1.9873
31.4276,1.9873
31.4281,1.9922
31.4287,1.9873
31.4298,1.9922
31.4304,1.9922
31.4309,1.9824
31.4315,1.9873
31.4320,1.9922
31.4325,1.9873
31.4331,1.9873
31.4336,1.9922
31.4342,1.9873
31.4347,1.9873
31.4353,1.9922
31.4358,1.9922
31.4364,1.9873
31.4369,1.9922
31.4375,1.9824
31.4380,1.9873
31.4385,1.9873
31.4391,1.9873
31.4396,1.9873
31.4402,1.9873
31.4407,1.9873
31.4413,1.9922
31.4418,1.9824
31.4424,1.9824
31.4429,1.9873
31.4435,1.9873
31.4440,1.9873
31.4445,1.9824
31.4451,1.9873
31.4456,1.9824
31.4462,1.9873
31.4467,1.9824
31.4473,1.9922
31.4478,1.9873
31.4484,1.9873
31.4489,1.9922
31.4494,1.9873
31.4500,1.9873
31.4505,1.9824
31.4511,1.9922
31.4516,1.9824
31.4522,1.9922
31.4527,1.9873
31.4533,1.9873
31.4538,1.9873
31.4544,1.9873
31.4550,1.9824
31.4556,1.9873
31.4561,1.9824
31.4579,1.9873
31.4584,1.9824
31.4590,1.9873
31.4595,1.9873
31.4600,1.9873
31.4606,1.9873
31.4611,1.9873
31.4617,1.9922
31.4622,1.9824
31.4627,1.9873
31.4633,1.9873
31.4638,1.9824
31.4644,1.9873
31.4649,1.9873
31.4654,1.9873
31.4660,1.9824
31.4666,1.9873
31.4671,1.9873
31.4676,1.9824
31.4682,1.9922
31.4687,1.9873
31.4693,1.9824
31.4698,1.9873
31.4703,1.9873
31.4709,1.9873
31.4714,1.9873
31.4720,1.9873
31.4725,1.9824
31.4731,1.9873
31.4736,1.9824
31.4741,1.9824
31.4747,1.9873
31.4752,1.9775
31.4758,1.9873
31.4763,1.9873
31.4769,1.9873
31.4774,1.9873
31.4779,1.9824
31.4785,1.9824
31.4790,1.9873
31.4796,1.9824
31.4801,1.9824
31.4807,1.9873
31.4812,1.9873
31.4817,1.9824
31.4823,1.9824
31.4828,1.9824
31.4834,1.9873
31.4839,1.9873
31.4844,1.9824
31.4850,1.9873
31.4855,1.9873
31.4861,1.9873
31.4866,1.9873
31.4872,1.9873
31.4877,1.9873
31.4882,1.9873
31.4888,1.9824
31.4893,1.9824
31.4899,1.9873
31.4904,1.9824
31.4910,1.9824
31.4915,1.9873
31.4920,1.9873
31.4926,1.9775
31.4931,1.9824
31.4937,1.9873
31.4942,1.9873
31.4948,1.9824
31.4953,1.9824
31.4958,1.9873
31.4964,1.9873
31.4969,1.9824
31.4975,1.9873
31.4980,1.9873
31.4986,1.9824
31.4991,1.9873
31.4996,1.9873
31.5002,1.9873
31.5007,1.9824
31.5013,1.9873
31.5018,1.9824
31.5024,1.9824
31.5029,1.9873
31.5034,1.9873
31.5040,1.9824
31.5045,1.9873
31.5051,1.9824
31.5056,1.9873
31.5062,1.9824
31.5067,1.9824
31.5072,1.9824
31.5078,1.9824
31.5083,1.9873
31.5089,1.9824
31.5094,1.9873
31.5099,1.9824
31.5105,1.9873
31.5110,1.9775
31.5116,1.9873
31.5121,1.9873
31.5127,1.9824
31.5132,1.9824
31.5138,1.9873
31.5143,1.9775
31.5148,1.9824
31.5154,1.9824
31.5159,1.9873
31.5165,1.9873
31.5170,1.9824
31.5175,1.9873
31.5181,1.9824
31.5186,1.9824
31.5192,1.9824
31.5197,1.9824
31.5203,1.9824
31.5208,1.9824
31.5214,1.9824
31.5219,1.9873
31.5224,1.9824
31.5230,1.9873
31.5235,1.9873
31.5241,1.9824
31.5246,1.9873
31.5252,1.9873
31.5257,1.9873
31.5262,1.9824
31.5268,1.9824
31.5273,1.9873
31.5279,1.9824
31.5284,1.9824
31.5289,1.9824
31.5295,1.9873
31.5300,1.9824
31.5306,1.9873
31.5311,1.9824
31.5317,1.9873
31.5322,1.9873
31.5328,1.9824
31.5333,1.9824
31.5338,1.9873
31.5344,1.9824
31.5349,1.9775
31.5355,1.9824
31.5360,1.9824
31.5366,1.9824
31.5371,1.9824
31.5377,1.9775
31.5382,1.9824
31.5387,1.9775
31.5393,1.9873
31.5398,1.9775
31.5404,1.9775
31.5409,1.9824
31.5415,1.9873
31.5420,1.9824
31.5425,1.9824
31.5431,1.9824
31.5436,1.9775
31.5442,1.9824
31.5447,1.9824
31.5453,1.9824
31.5458,1.9824
31.5463,1.9824
31.5469,1.9824
31.5474,1.9775
31.5480,1.9873
31.5485,1.9775
31.5491,1.9824
31.5496,1.9824
31.5501,1.9775
31.5507,1.9824
31.5512,1.9824
31.5518,1.9824
31.5523,1.9775
31.5529,1.9824
31.5534,1.9775
31.5539,1.9824
31.5545,1.9775
31.5550,1.9873
31.5557,1.9824
31.5562,1.9824
31.5568,1.9824
31.5573,1.9824
31.5579,1.9824
31.5584,1.9775
31.5590,1.9824
31.5595,1.9775
31.5601,1.9824
31.5606,1.9824
31.5612,1.9824
31.5617,1.9873
31.5623,1.9824
31.5628,1.9873
31.5634,1.9775
31.5639,1.9873
31.5645,1.9775
31.5650,1.9824
31.5656,1.9873
31.5661,1.9824
31.5667,1.9775
31.5672,1.9824
31.5678,1.9727
31.5683,1.9824
31.5689,1.9824
31.5694,1.9824
31.5700,1.9824
31.5705,1.9824
31.5711,1.9824
31.5716,1.9824
31.5722,1.9775
31.5727,1.9824
31.5733,1.9775
31.5738,1.9873
31.5744,1.9824
31.5749,1.9824
31.5755,1.9824
31.5760,1.9824
31.5766,1.9775
31.5771,1.9824
31.5777,1.9824
31.5782,1.9824
31.5788,1.9824
31.5793,1.9824
31.5799,1.9824
31.5804,1.9824
31.5810,1.9775
31.5815,1.9775
31.5821,1.9824
31.5826,1.9824
31.5832,1.9824
31.5837,1.9873
31.5842,1.9824
31.5848,1.9775
31.5853,1.9727
31.5859,1.9824
31.5864,1.9775
31.5870,1.9824
31.5875,1.9824
31.5881,1.9824
31.5886,1.9824
31.5892,1.9824
31.5897,1.9824
31.5903,1.9775
31.5908,1.9824
31.5914,1.9775
31.5919,1.9775
31.5925,1.9824
31.5930,1.9824
31.5936,1.9824
31.5941,1.9873
31.5947,1.9824
31.5952,1.9775
31.5958,1.9824
31.5963,1.9824
31.5969,1.9873
31.5974,1.9824
31.5980,1.9824
31.5985,1.9775
31.5991,1.9824
31.5996,1.9775
31.6002,1.9824
31.6007,1.9775
31.6013,1.9824
31.6018,1.9775
31.6024,1.9824
31.6029,1.9824
31.6035,1.9824
31.6040,1.9824
31.6045,1.9824
31.6051,1.9824
31.6057,1.9775
31.6062,1.9873
31.6068,1.9824
31.6073,1.9727
31.6079,1.9824
31.6084,1.9824
31.6090,1.9824
31.6095,1.9824
31.6101,1.9775
31.6106,1.9824
31.6113,1.9824
31.6118,1.9824
31.6124,1.9775
31.6129,1.9775
31.6135,1.9775
31.6140,1.9727
31.6146,1.9775
31.6151,1.9824
31.6157,1.9824
31.6162,1.9775
31.6167,1.9824
31.6173,1.9775
31.6178,1.9824
31.6184,1.9824
31.6189,1.9775
31.6195,1.9824
31.6200,1.9775
31.6206,1.9824
31.6211,1.9824
31.6217,1.9824
31.6222,1.9824
31.6228,1.9824
31.6233,1.9824
31.6239,1.9727
31.6244,1.9775
31.6250,1.9824
31.6255,1.9775
31.6261,1.9775
31.6266,1.9775
31.6272,1.9824
31.6277,1.9775
31.6283,1.9824
31.6288,1.9775
31.6294,1.9775
31.6299,1.9824
31.6305,1.9727
31.6310,1.9824
31.6316,1.9824
31.6321,1.9727
31.6327,1.9824
31.6332,1.9824
31.6338,1.9775
31.6343,1.9824
31.6349,1.9775
31.6354,1.9775
31.6360,1.9824
31.6365,1.9824
31.6370,1.9775
31.6376,1.9824
31.6381,1.9775
31.6387,1.9775
31.6392,1.9775
31.6398,1.9775
31.6403,1.9824
31.6409,1.9727
31.6414,1.9824
31.6420,1.9824
31.6425,1.9775
31.6431,1.9775
31.6436,1.9824
31.6442,1.9775
31.6447,1.9775
31.6453,1.9824
31.6458,1.9775
31.6464,1.9775
31.6469,1.9775
31.6475,1.9775
31.6480,1.9775
31.6486,1.9727
31.6491,1.9824
31.6497,1.9775
31.6502,1.9824
31.6508,1.9775
31.6513,1.9775
31.6519,1.9824
31.6524,1.9824
31.6530,1.9775
31.6535,1.9824
31.6541,1.9775
31.6546,1.9824
31.6552,1.9727
31.6557,1.9824
31.6563,1.9727
31.6568,1.9775
31.6574,1.9775
31.6579,1.9824
31.6585,1.9824
31.6591,1.9824
31.6597,1.9727
31.6603,1.9824
31.6609,1.9824
31.6615,1.9727
31.6620,1.9727
31.6626,1.9775
31.6632,1.9775
31.6637,1.9775
31.6643,1.9824
31.6649,1.9775
31.6655,1.9824
31.6660,1.9824
31.6666,1.9775
31.6671,1.9775
31.6677,1.9824
31.6682,1.9775
31.6688,1.9775
31.6693,1.9775
31.6699,1.9775
31.6704,1.9775
31.6710,1.9727
31.6715,1.9824
31.6721,1.9727
31.6726,1.9824
31.6732,1.9824
31.6737,1.9727
31.6743,1.9824
31.6748,1.9727
31.6754,1.9775
31.6760,1.9775
31.6765,1.9775
31.6771,1.9727
31.6776,1.9775
31.6782,1.9727
31.6787,1.9775
31.6793,1.9824
31.6798,1.9775
31.6804,1.9775
31.6809,1.9775
31.6815,1.9775
31.6820,1.9824
31.6826,1.9775
31.6831,1.9824
31.6837,1.9775
31.6842,1.9775
31.6847,1.9775
31.6853,1.9775
31.6858,1.9775
31.6864,1.9775
31.6869,1.9775
31.6875,1.9775
31.6880,1.9775
31.6886,1.9824
31.6891,1.9824
31.6897,1.9775
31.6902,1.9775
31.6908,1.9775
31.6913,1.9775
31.6919,1.9775
31.6924,1.9775
31.6930,1.9775
31.6935,1.9775
31.6941,1.9775
31.6946,1.9775
31.6952,1.9775
31.6957,1.9727
31.6963,1.9824
31.6968,1.9775
31.6974,1.9824
31.6979,1.9775
31.6985,1.9775
31.6990,1.9824
31.6996,1.9775
31.7001,1.9775
31.7007,1.9775
31.7012,1.9727
31.7018,1.9824
31.7023,1.9824
31.7029,1.9775
31.7034,1.9775
31.7040,1.9824
31.7045,1.9775
31.7051,1.9775
31.7056,1.9824
31.7062,1.9727
31.7067,1.9775
31.7073,1.9824
31.7078,1.9727
31.7084,1.9775
31.7089,1.9727
31.7095,1.9775
31.7100,1.9775
31.7106,1.9775
31.7111,1.9775
31.7117,1.9775
31.7122,1.9727
31.7128,1.9775
31.7133,1.9727
31.7138,1.9775
31.7144,1.9727
31.7149,1.9775
31.7155,1.9727
31.7160,1.9824
31.7166,1.9775
31.7171,1.9775
31.7177,1.9824
31.7182,1.9727
31.7188,1.9775
31.7193,1.9775
31.7199,1.9775
31.7204,1.9775
31.7210,1.9775
31.7215,1.9775
31.7221,1.9727
31.7226,1.9727
31.7232,1.9775
31.7237,1.9727
31.7243,1.9775
31.7248,1.9775
31.7254,1.9775
31.7259,1.9727
31.7265,1.9775
31.7270,1.9775
31.7276,1.9775
31.7281,1.9775
31.7287,1.9775
31.7292,1.9824
31.7298,1.9824
31.7303,1.9727
31.7309,1.9775
31.7314,1.9727
31.7320,1.9775
31.7325,1.9727
31.7331,1.9775
31.7336,1.9775
31.7342,1.9775
31.7347,1.9775
31.7352,1.9775
31.7358,1.9727
31.7363,1.9775
31.7369,1.9727
31.7374,1.9775
31.7380,1.9775
31.7385,1.9775
31.7391,1.9775
31.7396,1.9775
31.7402,1.9775
31.7407,1.9775
31.7413,1.9727
31.7418,1.9775
31.7424,1.9727
31.7429,1.9775
31.7435,1.9727
31.7440,1.9775
31.7446,1.9775
31.7451,1.9775
31.7457,1.9775
31.7462,1.9727
31.7468,1.9775
31.7473,1.9775
31.7479,1.9775
31.7484,1.9775
31.7490,1.9824
31.7495,1.9775
31.7501,1.9727
31.7507,1.9727
31.7512,1.9775
31.7518,1.9775
31.7523,1.9775
31.7529,1.9775
31.7534,1.9775
31.7540,1.9775
31.7545,1.9775
31.7551,1.9775
31.7556,1.9775
31.7562,1.9678
31.7568,1.9775
31.7573,1.9727
31.7578,1.9775
31.7584,1.9727
31.7590,1.9775
31.7595,1.9775
31.7600,1.9775
31.7606,1.9727
31.7611,1.9727
31.7617,1.9775
31.7622,1.9727
31.7628,1.9775
31.7633,1.9775
31.7639,1.9678
31.7644,1.9824
31.7650,1.9727
31.7655,1.9775
31.7661,1.9727
31.7666,1.9727
31.7672,1.9775
31.7677,1.9727
31.7683,1.9775
31.7688,1.9775
31.7694,1.9727
31.7699,1.9727
31.7705,1.9727
31.7710,1.9775
31.7716,1.9727
31.7721,1.9727
31.7727,1.9775
31.7732,1.9775
31.7738,1.9727
31.7743,1.9775
31.7749,1.9727
31.7754,1.9775
31.7760,1.9727
31.7765,1.9775
31.7771,1.9727
31.7776,1.9775
31.7782,1.9775
31.7787,1.9727
31.7792,1.9727
31.7798,1.9775
31.7803,1.9727
31.7809,1.9727
31.7814,1.9727
31.7820,1.9775
31.7825,1.9775
31.7831,1.9727
31.7836,1.9775
31.7842,1.9775
31.7847,1.9727
31.7853,1.9775
31.7858,1.9727
31.7864,1.9727
31.7869,1.9775
31.7875,1.9775
31.7880,1.9727
31.7886,1.9775
31.7891,1.9775
31.7897,1.9727
31.7902,1.9727
31.7908,1.9775
31.7913,1.9775
31.7919,1.9775
31.7924,1.9727
31.7930,1.9727
31.7935,1.9775
31.7941,1.9727
31.7946,1.9775
31.7952,1.9775
31.7957,1.9775
31.7963,1.9678
31.7968,1.9824
31.7974,1.9727
31.7979,1.9775
31.7985,1.9727
31.7990,1.9775
31.7996,1.9775
31.8001,1.9727
31.8007,1.9775
31.8012,1.9775
31.8018,1.9775
31.8023,1.9727
31.8028,1.9775
31.8034,1.9775
31.8039,1.9678
31.8045,1.9775
31.8050,1.9775
31.8056,1.9775
31.8061,1.9727
31.8067,1.9775
31.8072,1.9727
31.8078,1.9775
31.8083,1.9727
31.8089,1.9775
31.8094,1.9727
31.8100,1.9775
31.8105,1.9775
31.8111,1.9775
31.8116,1.9727
31.8122,1.9775
31.8127,1.9775
31.8133,1.9824
31.8138,1.9727
31.8144,1.9775
31.8149,1.9727
31.8155,1.9775
31.8160,1.9775
31.8166,1.9775
31.8171,1.9775
31.8177,1.9775
31.8182,1.9775
31.8188,1.9727
31.8193,1.9775
31.8199,1.9727
31.8204,1.9824
31.8210,1.9775
31.8215,1.9775
31.8221,1.9775
31.8226,1.9775
31.8232,1.9775
31.8237,1.9775
31.8243,1.9775
31.8248,1.9824
31.8254,1.9775
31.8259,1.9775
31.8265,1.9727
31.8270,1.9824
31.8276,1.9775
31.8281,1.9775
31.8287,1.9775
31.8292,1.9824
31.8298,1.9775
31.8303,1.9824
31.8309,1.9775
31.8314,1.9824
31.8320,1.9727
31.8325,1.9775
31.8330,1.9824
31.8336,1.9727
31.8341,1.9775
31.8347,1.9824
31.8352,1.9775
31.8358,1.9775
31.8363,1.9824
31.8369,1.9727
31.8374,1.9824
31.8380,1.9824
31.8385,1.9824
31.8391,1.9775
31.8396,1.9824
31.8402,1.9775
31.8407,1.9775
31.8413,1.9775
31.8418,1.9775
31.8424,1.9775
31.8429,1.9824
31.8435,1.9775
31.8440,1.9775
31.8446,1.9824
31.8451,1.9824
31.8457,1.9824
31.8462,1.9727
31.8468,1.9824
31.8473,1.9775
31.8479,1.9775
31.8484,1.9775
31.8490,1.9775
31.8495,1.9775
31.8501,1.9775
31.8506,1.9824
31.8512,1.9824
31.8517,1.9775
31.8522,1.9775
31.8528,1.9775
31.8533,1.9824
31.8539,1.9775
31.8544,1.9824
31.8550,1.9824
31.8555,1.9727
31.8561,1.9775
31.8566,1.9775
31.8572,1.9824
31.8578,1.9775
31.8583,1.9775
31.8589,1.9775
31.8594,1.9824
31.8600,1.9775
31.8605,1.9775
31.8611,1.9775
31.8616,1.9824
31.8622,1.9824
31.8627,1.9775
31.8632,1.9775
31.8638,1.9775
31.8643,1.9824
31.8649,1.9775
31.8654,1.9775
31.8660,1.9775
31.8665,1.9775
31.8671,1.9727
31.8676,1.9775
31.8682,1.9775
31.8687,1.9775
31.8693,1.9775
31.8698,1.9775
31.8704,1.9775
31.8709,1.9775
31.8715,1.9727
31.8720,1.9775
31.8726,1.9775
31.8731,1.9775
31.8737,1.9775
31.8742,1.9775
31.8748,1.9775
31.8753,1.9775
31.8759,1.9824
31.8764,1.9775
31.8770,1.9727
31.8775,1.9775
31.8781,1.9775
31.8786,1.9775
31.8792,1.9775
31.8798,1.9775
31.8804,1.9824
31.8810,1.9775
31.8816,1.9824
31.8822,1.9775
31.8828,1.9775
31.8833,1.9775
31.8839,1.9775
31.8844,1.9775
31.8850,1.9775
31.8856,1.9727
31.8862,1.9775
31.8868,1.9727
31.8873,1.9775
31.8879,1.9775
31.8884,1.9727
31.8890,1.9775
31.8895,1.9775
31.8901,1.9727
31.8907,1.9775
31.8912,1.9775
31.8918,1.9775
31.8923,1.9775
31.8929,1.9775
31.8934,1.9775
31.8940,1.9727
31.8945,1.9775
31.8951,1.9775
31.8956,1.9727
31.8962,1.9775
31.8967,1.9775
31.8973,1.9775
31.8979,1.9775
31.8984,1.9678
31.8990,1.9775
31.8996,1.9775
31.9001,1.9727
31.9007,1.9775
31.9012,1.9727
31.9018,1.9727
31.9024,1.9727
31.9029,1.9727
31.9035,1.9775
31.9040,1.9775
31.9046,1.9678
31.9052,1.9727
31.9058,1.9775
31.9064,1.9727
31.9070,1.9775
31.9075,1.9727
31.9081,1.9775
31.9086,1.9775
31.9092,1.9775
31.9097,1.9775
31.9103,1.9727
31.9108,1.9775
31.9114,1.9727
31.9119,1.9775
31.9125,1.9775
31.9130,1.9775
31.9136,1.9775
31.9141,1.9775
31.9147,1.9775
31.9152,1.9775
31.9158,1.9727
31.9163,1.9775
31.9169,1.9727
31.9174,1.9727
31.9180,1.9775
31.9185,1.9727
31.9191,1.9775
31.9196,1.9727
31.9202,1.9727
31.9207,1.9775
31.9213,1.9727
31.9218,1.9775
31.9224,1.9727
31.9229,1.9775
31.9235,1.9775
31.9240,1.9775
31.9246,1.9727
31.9251,1.9727
31.9257,1.9678
31.9262,1.9775
31.9268,1.9775
31.9273,1.9678
31.9279,1.9678
31.9284,1.9775
31.9290,1.9727
31.9295,1.9727
31.9301,1.9727
31.9306,1.9678
31.9312,1.9727
31.9317,1.9727
31.9323,1.9775
31.9328,1.9727
31.9333,1.9727
31.9339,1.9727
31.9344,1.9727
31.9350,1.9727
31.9355,1.9727
31.9361,1.9678
31.9366,1.9678
31.9372,1.9727
31.9377,1.9727
31.9383,1.9727
31.9388,1.9775
31.9394,1.9727
31.9399,1.9775
31.9405,1.9727
31.9410,1.9678
31.9416,1.9775
31.9421,1.9727
31.9427,1.9727
31.9432,1.9727
31.9438,1.9678
31.9443,1.9727
31.9449,1.9727
31.9454,1.9678
31.9460,1.9727
31.9465,1.9727
31.9471,1.9727
31.9476,1.9727
31.9482,1.9678
31.9487,1.9727
31.9493,1.9727
31.9498,1.9727
31.9504,1.9775
31.9509,1.9727
31.9514,1.9727
31.9520,1.9678
31.9525,1.9775
31.9531,1.9775
31.9536,1.9727
31.9542,1.9727
31.9547,1.9727
31.9553,1.9775
31.9559,1.9727
31.9564,1.9727
31.9570,1.9678
31.9575,1.9727
31.9582,1.9678
31.9587,1.9678
31.9593,1.9727
31.9598,1.9678
31.9604,1.9727
31.9609,1.9727
31.9615,1.9727
31.9620,1.9678
31.9625,1.9727
31.9631,1.9678
31.9636,1.9727
31.9642,1.9678
31.9647,1.9727
31.9653,1.9629
31.9658,1.9727
31.9663,1.9727
31.9669,1.9727
31.9674,1.9727
31.9680,1.9678
31.9685,1.9727
31.9691,1.9678
31.9696,1.9727
31.9701,1.9727
31.9707,1.9678
31.9712,1.9727
31.9718,1.9727
31.9723,1.9727
31.9728,1.9678
31.9734,1.9678
31.9739,1.9727
31.9745,1.9678
31.9750,1.9727
31.9756,1.9727
31.9761,1.9775
31.9766,1.9727
31.9772,1.9727
31.9777,1.9727
31.9783,1.9678
31.9788,1.9727
31.9794,1.9678
31.9799,1.9678
31.9804,1.9678
31.9810,1.9727
31.9815,1.9727
31.9821,1.9727
