Время[c], Напряжение[B]
33.5739,1.0254
33.5744,1.0254
33.5750,1.0254
33.5755,1.0254
33.5761,1.0303
33.5766,1.0254
33.5772,1.0205
33.5777,1.0254
33.5782,1.0254
33.5788,1.0254
33.5793,1.0303
33.5799,1.0254
33.5804,1.0254
33.5810,1.0303
33.5815,1.0254
33.5821,1.0254
33.5826,1.0254
33.5832,1.0303
33.5837,1.0254
33.5843,1.0254
33.5848,1.0254
33.5854,1.0303
33.5859,1.0254
33.5865,1.0254
33.5870,1.0303
33.5876,1.0254
33.5881,1.0205
33.5887,1.0254
33.5892,1.0303
33.5898,1.0254
33.5903,1.0303
33.5908,1.0303
33.5914,1.0303
33.5920,1.0303
33.5925,1.0254
33.5931,1.0303
33.5936,1.0254
33.5942,1.0254
33.5947,1.0254
33.5953,1.0303
33.5958,1.0303
33.5964,1.0352
33.5969,1.0254
33.5975,1.0303
33.5980,1.0303
33.5986,1.0303
33.5991,1.0303
33.5997,1.0352
33.6002,1.0303
33.6008,1.0303
33.6013,1.0352
33.6019,1.0352
33.6024,1.0303
33.6030,1.0303
33.6035,1.0303
33.6041,1.0303
33.6046,1.0352
33.6052,1.0352
33.6057,1.0254
33.6063,1.0352
33.6068,1.0352
33.6074,1.0303
33.6079,1.0303
33.6084,1.0303
33.6090,1.0303
33.6095,1.0400
33.6101,1.0303
33.6106,1.0352
33.6112,1.0352
33.6117,1.0352
33.6123,1.0352
33.6128,1.0352
33.6134,1.0303
33.6139,1.0303
33.6144,1.0352
33.6150,1.0352
33.6155,1.0352
33.6161,1.0352
33.6166,1.0352
33.6172,1.0352
33.6177,1.0352
33.6183,1.0352
33.6188,1.0352
33.6194,1.0352
33.6199,1.0352
33.6204,1.0400
33.6210,1.0352
33.6215,1.0303
33.6221,1.0352
33.6226,1.0400
33.6232,1.0352
33.6237,1.0400
33.6243,1.0352
33.6248,1.0352
33.6254,1.0352
33.6259,1.0400
33.6264,1.0352
33.6270,1.0400
33.6275,1.0303
33.6281,1.0352
33.6286,1.0352
33.6292,1.0400
33.6297,1.0352
33.6303,1.0400
33.6308,1.0400
33.6314,1.0352
33.6319,1.0352
33.6325,1.0352
33.6330,1.0400
33.6336,1.0400
33.6341,1.0400
33.6347,1.0352
33.6352,1.0400
33.6358,1.0400
33.6363,1.0352
33.6369,1.0400
33.6374,1.0400
33.6380,1.0400
33.6385,1.0400
33.6391,1.0400
33.6396,1.0400
33.6401,1.0400
33.6407,1.0400
33.6412,1.0352
33.6418,1.0400
33.6423,1.0400
33.6429,1.0352
33.6434,1.0352
33.6440,1.0400
33.6445,1.0400
33.6451,1.0400
33.6456,1.0352
33.6461,1.0352
33.6467,1.0400
33.6472,1.0400
33.6478,1.0400
33.6483,1.0352
33.6489,1.0400
33.6494,1.0352
33.6500,1.0400
33.6505,1.0352
33.6511,1.0400
33.6516,1.0400
33.6521,1.0400
33.6527,1.0400
33.6532,1.0400
33.6538,1.0352
33.6543,1.0352
33.6549,1.0400
33.6554,1.0400
33.6559,1.0400
33.6565,1.0449
33.6570,1.0400
33.6576,1.0400
33.6581,1.0400
33.6587,1.0400
33.6592,1.0400
33.6597,1.0352
33.6603,1.0400
33.6608,1.0400
33.6614,1.0400
33.6619,1.0400
33.6625,1.0400
33.6630,1.0400
33.6636,1.0400
33.6641,1.0352
33.6647,1.0352
33.6652,1.0400
33.6657,1.0400
33.6663,1.0400
33.6668,1.0400
33.6674,1.0400
33.6680,1.0400
33.6685,1.0352
33.6690,1.0400
33.6696,1.0400
33.6701,1.0352
33.6707,1.0352
33.6712,1.0352
33.6718,1.0352
33.6723,1.0400
33.6729,1.0400
33.6734,1.0352
33.6739,1.0352
33.6745,1.0400
33.6750,1.0352
33.6756,1.0400
33.6761,1.0400
33.6767,1.0352
33.6772,1.0400
33.6777,1.0400
33.6783,1.0352
33.6788,1.0400
33.6794,1.0352
33.6799,1.0400
33.6804,1.0352
33.6810,1.0400
33.6817,1.0352
33.6822,1.0352
33.6827,1.0400
33.6833,1.0400
33.6838,1.0400
33.6844,1.0400
33.6849,1.0400
33.6855,1.0400
33.6860,1.0400
33.6866,1.0352
33.6871,1.0400
33.6877,1.0400
33.6882,1.0400
33.6887,1.0400
33.6893,1.0400
33.6898,1.0352
33.6904,1.0352
33.6909,1.0400
33.6915,1.0352
33.6920,1.0352
33.6926,1.0352
33.6931,1.0400
33.6936,1.0400
33.6942,1.0352
33.6947,1.0352
33.6953,1.0400
33.6958,1.0352
33.6964,1.0352
33.6969,1.0352
33.6975,1.0400
33.6980,1.0400
33.6986,1.0352
33.6991,1.0400
33.6996,1.0400
33.7002,1.0352
33.7007,1.0400
33.7013,1.0352
33.7018,1.0352
33.7024,1.0352
33.7029,1.0400
33.7035,1.0352
33.7040,1.0400
33.7046,1.0400
33.7051,1.0352
33.7057,1.0352
33.7063,1.0400
33.7068,1.0303
33.7074,1.0400
33.7079,1.0352
33.7085,1.0400
33.7090,1.0352
33.7096,1.0400
33.7101,1.0400
33.7107,1.0352
33.7112,1.0352
33.7118,1.0400
33.7123,1.0352
33.7129,1.0352
33.7134,1.0352
33.7140,1.0352
33.7145,1.0352
33.7151,1.0352
33.7156,1.0400
33.7162,1.0352
33.7167,1.0352
33.7173,1.0352
33.7178,1.0352
33.7184,1.0352
33.7189,1.0352
33.7195,1.0352
33.7200,1.0352
33.7206,1.0352
33.7211,1.0352
33.7217,1.0352
33.7222,1.0352
33.7228,1.0352
33.7233,1.0303
33.7239,1.0352
33.7244,1.0352
33.7250,1.0352
33.7256,1.0352
33.7261,1.0352
33.7267,1.0400
33.7272,1.0352
33.7278,1.0352
33.7283,1.0352
33.7289,1.0352
33.7294,1.0352
33.7300,1.0352
33.7305,1.0352
33.7311,1.0352
33.7316,1.0352
33.7322,1.0352
33.7327,1.0352
33.7333,1.0352
33.7338,1.0352
33.7344,1.0352
33.7349,1.0352
33.7355,1.0352
33.7360,1.0303
33.7366,1.0352
33.7371,1.0352
33.7377,1.0303
33.7382,1.0400
33.7388,1.0352
33.7393,1.0352
33.7399,1.0352
33.7404,1.0352
33.7410,1.0352
33.7415,1.0303
33.7421,1.0400
33.7427,1.0352
33.7432,1.0303
33.7438,1.0303
33.7443,1.0352
33.7449,1.0303
33.7454,1.0303
33.7460,1.0352
33.7465,1.0352
33.7471,1.0352
33.7476,1.0352
33.7482,1.0352
33.7487,1.0352
33.7493,1.0400
33.7498,1.0303
33.7504,1.0352
33.7509,1.0352
33.7515,1.0352
33.7520,1.0352
33.7526,1.0303
33.7531,1.0303
33.7537,1.0352
33.7542,1.0303
33.7548,1.0303
33.7553,1.0303
33.7559,1.0352
33.7564,1.0352
33.7570,1.0303
33.7575,1.0352
33.7581,1.0352
33.7586,1.0352
33.7592,1.0303
33.7597,1.0303
33.7603,1.0352
33.7608,1.0352
33.7614,1.0352
33.7619,1.0352
33.7625,1.0303
33.7631,1.0303
33.7636,1.0254
33.7642,1.0352
33.7647,1.0352
33.7653,1.0303
33.7658,1.0303
33.7664,1.0303
33.7669,1.0352
33.7675,1.0352
33.7680,1.0303
33.7686,1.0352
33.7691,1.0303
33.7697,1.0352
33.7702,1.0352
33.7708,1.0303
33.7714,1.0352
33.7719,1.0303
33.7725,1.0352
33.7730,1.0303
33.7736,1.0303
33.7741,1.0303
33.7747,1.0303
33.7752,1.0303
33.7758,1.0303
33.7763,1.0254
33.7769,1.0303
33.7774,1.0303
33.7780,1.0303
33.7785,1.0303
33.7791,1.0352
33.7797,1.0303
33.7802,1.0303
33.7808,1.0303
33.7813,1.0303
33.7819,1.0303
33.7824,1.0303
33.7830,1.0303
33.7835,1.0254
33.7841,1.0352
33.7846,1.0303
33.7852,1.0303
33.7857,1.0303
33.7863,1.0303
33.7868,1.0303
33.7874,1.0303
33.7879,1.0254
33.7885,1.0254
33.7890,1.0303
33.7896,1.0254
33.7901,1.0303
33.7907,1.0254
33.7912,1.0254
33.7918,1.0254
33.7923,1.0303
33.7929,1.0254
33.7934,1.0303
33.7940,1.0254
33.7945,1.0254
33.7951,1.0303
33.7956,1.0303
33.7962,1.0303
33.7967,1.0205
33.7973,1.0303
33.7978,1.0254
33.7984,1.0254
33.7990,1.0254
33.7995,1.0254
33.8001,1.0303
33.8006,1.0303
33.8012,1.0254
33.8017,1.0303
33.8023,1.0205
33.8028,1.0254
33.8034,1.0254
33.8039,1.0205
33.8045,1.0254
33.8050,1.0254
33.8056,1.0254
33.8061,1.0254
33.8067,1.0254
33.8072,1.0254
33.8078,1.0254
33.8083,1.0254
33.8089,1.0254
33.8094,1.0254
33.8100,1.0254
33.8105,1.0254
33.8111,1.0254
33.8116,1.0205
33.8122,1.0254
33.8127,1.0254
33.8133,1.0254
33.8139,1.0254
33.8144,1.0254
33.8150,1.0254
33.8155,1.0254
33.8161,1.0254
33.8166,1.0254
33.8172,1.0254
33.8177,1.0205
33.8183,1.0254
33.8188,1.0254
33.8194,1.0254
33.8199,1.0205
33.8205,1.0205
33.8210,1.0254
33.8216,1.0254
33.8221,1.0205
33.8227,1.0254
33.8232,1.0254
33.8238,1.0254
33.8243,1.0303
33.8249,1.0205
33.8254,1.0254
33.8260,1.0254
33.8265,1.0254
33.8271,1.0205
33.8276,1.0205
33.8282,1.0205
33.8287,1.0254
33.8293,1.0156
33.8298,1.0205
33.8304,1.0205
33.8309,1.0205
33.8315,1.0205
33.8321,1.0205
33.8326,1.0205
33.8332,1.0205
33.8337,1.0205
33.8343,1.0254
33.8348,1.0205
33.8354,1.0254
33.8359,1.0205
33.8365,1.0254
33.8370,1.0205
33.8376,1.0205
33.8381,1.0205
33.8387,1.0254
33.8392,1.0205
33.8398,1.0205
33.8403,1.0156
33.8409,1.0205
33.8415,1.0205
33.8420,1.0205
33.8426,1.0205
33.8431,1.0205
33.8437,1.0205
33.8443,1.0205
33.8448,1.0205
33.8454,1.0156
33.8459,1.0156
33.8465,1.0254
33.8470,1.0205
33.8476,1.0156
33.8481,1.0205
33.8487,1.0205
33.8492,1.0205
33.8498,1.0156
33.8503,1.0205
33.8509,1.0205
33.8514,1.0205
33.8520,1.0254
33.8526,1.0205
33.8531,1.0205
33.8537,1.0205
33.8542,1.0254
33.8548,1.0205
33.8553,1.0205
33.8559,1.0205
33.8564,1.0205
33.8570,1.0205
33.8575,1.0205
33.8581,1.0156
33.8586,1.0205
33.8592,1.0205
33.8597,1.0156
33.8603,1.0205
33.8608,1.0205
33.8614,1.0205
33.8619,1.0156
33.8625,1.0205
33.8630,1.0156
33.8636,1.0254
33.8641,1.0205
33.8647,1.0205
33.8652,1.0156
33.8658,1.0205
33.8663,1.0205
33.8669,1.0156
33.8674,1.0254
33.8680,1.0156
33.8686,1.0205
33.8691,1.0205
33.8697,1.0205
33.8702,1.0205
33.8708,1.0254
33.8713,1.0205
33.8719,1.0205
33.8724,1.0205
33.8730,1.0205
33.8735,1.0156
33.8741,1.0205
33.8746,1.0205
33.8752,1.0205
33.8757,1.0205
33.8763,1.0205
33.8768,1.0156
33.8774,1.0156
33.8779,1.0205
33.8785,1.0205
33.8790,1.0254
33.8796,1.0205
33.8801,1.0156
33.8807,1.0156
33.8812,1.0156
33.8818,1.0156
33.8824,1.0205
33.8829,1.0205
33.8835,1.0156
33.8840,1.0205
33.8846,1.0205
33.8851,1.0205
33.8857,1.0205
33.8862,1.0156
33.8868,1.0205
33.8873,1.0156
33.8879,1.0254
33.8884,1.0205
33.8890,1.0205
33.8895,1.0205
33.8901,1.0205
33.8906,1.0156
33.8912,1.0156
33.8917,1.0205
33.8923,1.0205
33.8928,1.0205
33.8934,1.0156
33.8939,1.0156
33.8945,1.0205
33.8950,1.0205
33.8956,1.0156
33.8961,1.0205
33.8967,1.0156
33.8972,1.0156
33.8978,1.0205
33.8984,1.0205
33.8989,1.0156
33.8995,1.0107
33.9000,1.0156
33.9006,1.0156
33.9011,1.0205
33.9017,1.0156
33.9022,1.0205
33.9028,1.0205
33.9034,1.0205
33.9039,1.0156
33.9045,1.0205
33.9050,1.0156
33.9056,1.0156
33.9061,1.0205
33.9067,1.0156
33.9072,1.0205
33.9078,1.0156
33.9083,1.0205
33.9089,1.0205
33.9094,1.0156
33.9100,1.0205
33.9105,1.0205
33.9111,1.0205
33.9116,1.0156
33.9122,1.0156
33.9128,1.0205
33.9133,1.0156
33.9139,1.0205
33.9144,1.0205
33.9150,1.0156
33.9155,1.0254
33.9161,1.0156
33.9166,1.0156
33.9172,1.0156
33.9177,1.0205
33.9183,1.0205
33.9189,1.0205
33.9194,1.0156
33.9200,1.0205
33.9205,1.0205
33.9211,1.0205
33.9216,1.0205
33.9222,1.0156
33.9227,1.0205
33.9233,1.0205
33.9238,1.0205
33.9244,1.0156
33.9249,1.0156
33.9255,1.0156
33.9260,1.0205
33.9266,1.0156
33.9271,1.0156
33.9277,1.0156
33.9282,1.0205
33.9288,1.0156
33.9293,1.0205
33.9299,1.0205
33.9304,1.0205
33.9310,1.0205
33.9316,1.0205
33.9321,1.0156
33.9327,1.0205
33.9332,1.0156
33.9338,1.0205
33.9343,1.0205
33.9349,1.0156
33.9354,1.0156
33.9360,1.0156
33.9365,1.0107
33.9371,1.0205
33.9376,1.0205
33.9382,1.0156
33.9387,1.0156
33.9393,1.0205
33.9398,1.0205
33.9404,1.0156
33.9409,1.0156
33.9415,1.0205
33.9420,1.0156
33.9426,1.0156
33.9432,1.0156
33.9437,1.0156
33.9443,1.0156
33.9448,1.0156
33.9454,1.0156
33.9459,1.0156
33.9465,1.0156
33.9470,1.0205
33.9476,1.0156
33.9481,1.0156
33.9487,1.0156
33.9492,1.0156
33.9498,1.0156
33.9504,1.0156
33.9510,1.0156
33.9516,1.0156
33.9522,1.0156
33.9528,1.0205
33.9534,1.0156
33.9539,1.0156
33.9545,1.0205
33.9558,1.0205
33.9567,1.0205
33.9573,1.0156
33.9578,1.0156
33.9584,1.0156
33.9589,1.0205
33.9595,1.0156
33.9600,1.0205
33.9606,1.0156
33.9611,1.0205
33.9617,1.0156
33.9622,1.0156
33.9628,1.0205
33.9633,1.0205
33.9639,1.0156
33.9644,1.0156
33.9650,1.0156
33.9655,1.0156
33.9661,1.0156
33.9667,1.0156
33.9672,1.0107
33.9678,1.0156
33.9683,1.0156
33.9689,1.0156
33.9694,1.0156
33.9700,1.0156
33.9705,1.0156
33.9711,1.0156
33.9716,1.0156
33.9722,1.0156
33.9730,1.0156
33.9735,1.0156
33.9741,1.0156
33.9747,1.0205
33.9752,1.0156
33.9758,1.0156
33.9763,1.0205
33.9769,1.0156
33.9774,1.0156
33.9780,1.0156
33.9785,1.0156
33.9791,1.0156
33.9796,1.0156
33.9802,1.0107
33.9807,1.0156
33.9813,1.0156
33.9818,1.0156
33.9824,1.0107
33.9829,1.0156
33.9835,1.0156
33.9840,1.0156
33.9846,1.0156
33.9851,1.0156
33.9857,1.0156
33.9863,1.0205
33.9868,1.0107
33.9874,1.0156
33.9879,1.0205
33.9885,1.0156
33.9890,1.0156
33.9896,1.0156
33.9902,1.0156
33.9907,1.0107
33.9913,1.0107
33.9918,1.0156
33.9924,1.0156
33.9929,1.0156
33.9935,1.0205
33.9940,1.0156
33.9946,1.0156
33.9951,1.0156
33.9957,1.0107
33.9962,1.0156
33.9968,1.0156
33.9973,1.0156
33.9979,1.0107
33.9984,1.0156
33.9990,1.0156
33.9995,1.0107
34.0001,1.0107
34.0006,1.0156
34.0012,1.0156
34.0017,1.0107
34.0023,1.0107
34.0029,1.0156
34.0036,1.0156
34.0041,1.0156
34.0047,1.0107
34.0052,1.0156
34.0057,1.0156
34.0063,1.0156
34.0068,1.0156
34.0074,1.0107
34.0079,1.0107
34.0084,1.0205
34.0090,1.0107
34.0095,1.0107
34.0101,1.0156
34.0106,1.0156
34.0111,1.0156
34.0117,1.0156
34.0122,1.0107
34.0128,1.0156
34.0133,1.0156
34.0139,1.0107
34.0144,1.0156
34.0149,1.0107
34.0155,1.0107
34.0160,1.0156
34.0166,1.0107
34.0171,1.0156
34.0176,1.0107
34.0182,1.0107
34.0187,1.0156
34.0193,1.0156
34.0198,1.0059
34.0203,1.0107
34.0209,1.0156
34.0215,1.0107
34.0220,1.0156
34.0225,1.0107
34.0231,1.0107
34.0236,1.0107
34.0242,1.0107
34.0247,1.0107
34.0252,1.0107
34.0258,1.0107
34.0263,1.0107
34.0269,1.0107
34.0274,1.0156
34.0280,1.0156
34.0285,1.0107
34.0291,1.0107
34.0297,1.0107
34.0303,1.0107
34.0308,1.0059
34.0315,1.0107
34.0320,1.0107
34.0326,1.0107
34.0331,1.0059
34.0337,1.0107
34.0342,1.0156
34.0348,1.0156
34.0354,1.0107
34.0359,1.0156
34.0364,1.0107
34.0370,1.0059
34.0375,1.0156
34.0381,1.0107
34.0386,1.0059
34.0392,1.0107
34.0397,1.0107
34.0403,1.0107
34.0408,1.0156
34.0413,1.0107
34.0419,1.0156
34.0424,1.0107
34.0430,1.0059
34.0435,1.0156
34.0441,1.0107
34.0446,1.0107
34.0452,1.0156
34.0457,1.0156
34.0463,1.0107
34.0468,1.0107
34.0474,1.0059
34.0480,1.0107
34.0485,1.0107
34.0491,1.0059
34.0496,1.0107
34.0502,1.0107
34.0507,1.0107
34.0513,1.0059
34.0518,1.0107
34.0524,1.0107
34.0529,1.0107
34.0534,1.0107
34.0540,1.0059
34.0545,1.0107
34.0551,1.0107
34.0556,1.0107
34.0562,1.0059
34.0567,1.0107
34.0573,1.0107
34.0578,1.0107
34.0583,1.0107
34.0589,1.0107
34.0594,1.0107
34.0600,1.0059
34.0605,1.0107
34.0610,1.0107
34.0616,1.0107
34.0621,1.0059
34.0626,1.0107
34.0632,1.0107
34.0637,1.0059
34.0643,1.0107
34.0648,1.0107
34.0653,1.0059
34.0659,1.0107
34.0664,1.0107
34.0669,1.0059
34.0675,1.0059
34.0680,1.0107
34.0686,1.0107
34.0691,1.0059
34.0696,1.0107
34.0702,1.0107
34.0707,1.0059
34.0712,1.0059
34.0718,1.0059
34.0723,1.0059
34.0729,1.0107
34.0734,1.0107
34.0740,1.0059
34.0745,1.0059
34.0750,1.0107
34.0756,1.0059
34.0761,1.0059
34.0766,1.0107
34.0772,1.0107
34.0777,1.0107
34.0783,1.0059
34.0788,1.0059
34.0793,1.0107
34.0799,1.0107
34.0804,1.0107
34.0809,1.0107
34.0815,1.0059
34.0821,1.0059
34.0826,1.0059
34.0831,1.0010
34.0837,1.0107
34.0842,1.0059
34.0847,1.0059
34.0853,1.0059
34.0858,1.0107
34.0864,1.0059
34.0869,1.0059
34.0874,1.0059
34.0880,1.0059
34.0885,1.0059
34.0890,1.0059
34.0896,1.0107
34.0901,1.0059
34.0906,1.0059
34.0912,1.0059
34.0917,1.0107
34.0923,1.0059
34.0928,1.0059
34.0933,1.0059
34.0939,1.0010
34.0944,1.0107
34.0949,1.0107
34.0955,1.0059
34.0960,1.0059
34.0966,1.0059
34.0971,1.0059
34.0976,1.0059
34.0982,1.0059
34.0987,1.0010
34.0992,1.0010
34.0998,1.0059
34.1003,1.0059
34.1009,1.0059
34.1014,1.0059
34.1019,1.0059
34.1025,1.0010
34.1030,1.0059
34.1035,1.0059
34.1041,1.0059
34.1046,1.0010
34.1052,1.0010
34.1057,1.0059
34.1063,1.0059
34.1068,1.0059
34.1073,1.0010
34.1079,1.0059
34.1084,1.0010
34.1089,1.0010
34.1095,1.0059
34.1100,1.0010
34.1106,1.0010
34.1111,1.0059
34.1116,1.0059
34.1122,1.0010
34.1127,1.0010
34.1132,1.0059
34.1138,1.0059
34.1143,1.0059
34.1149,0.9961
34.1154,1.0059
34.1159,1.0010
34.1165,1.0059
34.1170,1.0059
34.1175,1.0010
34.1181,1.0010
34.1186,1.0059
34.1192,1.0059
34.1197,1.0010
34.1202,1.0010
34.1208,1.0059
34.1213,1.0010
34.1218,1.0010
34.1224,1.0059
34.1229,1.0059
34.1235,1.0010
34.1240,1.0059
34.1246,1.0059
34.1251,1.0059
34.1257,1.0010
34.1262,1.0010
34.1267,1.0010
34.1273,1.0059
34.1278,1.0010
34.1284,1.0010
34.1289,1.0010
34.1294,1.0010
34.1300,1.0059
34.1305,0.9961
34.1311,0.9961
34.1316,1.0059
34.1321,1.0010
34.1327,1.0010
34.1332,1.0059
34.1338,1.0059
34.1343,1.0059
34.1348,1.0010
34.1354,1.0059
34.1359,1.0010
34.1365,0.9961
34.1370,1.0010
34.1375,0.9961
34.1381,1.0010
34.1386,1.0010
34.1392,0.9961
34.1397,1.0010
34.1402,1.0010
34.1408,0.9961
34.1413,1.0010
34.1419,1.0010
34.1424,0.9961
34.1430,1.0010
34.1435,1.0010
34.1440,1.0010
34.1446,1.0010
34.1451,1.0010
34.1457,1.0010
34.1462,1.0010
34.1467,0.9961
34.1473,1.0059
34.1478,1.0010
34.1484,0.9961
34.1489,1.0010
34.1494,0.9961
34.1500,0.9961
34.1505,0.9961
34.1511,0.9961
34.1516,1.0010
34.1521,1.0010
34.1527,0.9961
34.1532,0.9961
34.1538,1.0010
34.1543,1.0010
34.1548,0.9961
34.1554,0.9961
34.1559,1.0010
34.1564,0.9961
34.1570,1.0010
34.1575,0.9961
34.1581,1.0010
34.1586,0.9961
34.1591,0.9912
34.1597,1.0059
34.1602,1.0010
34.1607,0.9961
34.1613,0.9961
34.1618,1.0010
34.1624,1.0010
34.1630,1.0010
34.1635,0.9961
34.1640,0.9961
34.1646,1.0010
34.1651,0.9961
34.1657,0.9961
34.1662,0.9961
34.1667,0.9961
34.1673,0.9961
34.1678,0.9961
34.1684,1.0010
34.1689,0.9961
34.1694,1.0010
34.1700,1.0010
34.1705,0.9961
34.1711,0.9961
34.1716,1.0010
34.1721,0.9961
34.1727,0.9961
34.1732,1.0010
34.1738,0.9961
34.1743,1.0010
34.1749,1.0010
34.1754,0.9961
34.1759,0.9961
34.1765,0.9961
34.1770,0.9961
34.1776,0.9961
34.1781,0.9961
34.1786,0.9961
34.1792,0.9961
34.1797,0.9961
34.1803,0.9961
34.1808,1.0010
34.1813,0.9961
34.1819,0.9912
34.1824,0.9961
34.1830,0.9961
34.1835,0.9961
34.1840,0.9961
34.1846,0.9961
34.1851,0.9961
34.1857,0.9961
34.1862,0.9961
34.1867,0.9961
34.1873,0.9912
34.1878,0.9961
34.1884,0.9961
34.1889,0.9912
34.1894,0.9961
34.1900,0.9912
34.1905,0.9961
34.1911,0.9961
34.1916,0.9961
34.1921,0.9912
34.1927,1.0010
34.1932,0.9961
34.1938,0.9961
34.1943,0.9961
34.1949,0.9961
34.1954,0.9912
34.1960,0.9961
34.1965,0.9961
34.1970,0.9961
34.1976,0.9912
34.1981,0.9961
34.1987,0.9961
34.1992,0.9912
34.1997,0.9961
34.2003,1.0010
34.2008,0.9961
34.2014,0.9961
34.2019,0.9912
34.2024,0.9961
34.2030,0.9961
34.2035,0.9912
34.2041,0.9961
34.2046,0.9912
34.2052,0.9961
34.2057,0.9961
34.2062,0.9961
34.2068,0.9961
34.2073,0.9961
34.2079,0.9961
34.2084,0.9912
34.2089,0.9961
34.2095,0.9961
34.2100,0.9912
34.2106,0.9961
34.2111,0.9912
34.2116,0.9912
34.2122,0.9961
34.2127,0.9912
34.2133,0.9961
34.2138,0.9912
34.2144,0.9912
34.2149,0.9961
34.2154,0.9961
34.2160,0.9961
34.2165,0.9961
34.2171,0.9961
34.2176,0.9961
34.2181,0.9912
34.2187,0.9961
34.2192,0.9961
34.2198,0.9961
34.2203,0.9961
34.2208,0.9961
34.2214,0.9961
34.2219,0.9912
34.2225,0.9961
34.2230,0.9912
34.2235,0.9961
34.2241,0.9912
34.2246,0.9961
34.2252,0.9912
34.2257,0.9912
34.2262,0.9912
34.2268,0.9912
34.2273,0.9961
34.2279,0.9912
34.2284,0.9961
34.2289,1.0010
34.2295,0.9912
34.2300,0.9912
34.2306,0.9912
34.2311,0.9961
34.2317,0.9912
34.2322,0.9912
34.2328,0.9961
34.2333,0.9961
34.2338,0.9961
34.2344,0.9961
34.2349,0.9912
34.2355,0.9912
34.2360,0.9961
34.2365,0.9912
34.2371,0.9912
34.2376,0.9912
34.2382,0.9912
34.2387,0.9912
34.2392,0.9912
34.2398,0.9912
34.2403,0.9912
34.2409,0.9912
34.2414,0.9863
34.2419,0.9912
34.2425,0.9961
34.2430,0.9961
34.2436,1.0010
34.2441,0.9912
34.2446,0.9912
34.2452,0.9961
34.2457,0.9912
34.2463,0.9912
34.2468,0.9912
34.2473,0.9961
34.2479,0.9912
34.2484,0.9863
34.2490,0.9912
34.2495,0.9961
34.2501,0.9912
34.2506,0.9912
34.2511,0.9912
34.2517,0.9863
34.2522,0.9912
34.2528,0.9912
34.2533,0.9912
34.2538,0.9961
34.2544,0.9961
34.2549,0.9961
34.2555,0.9912
34.2560,0.9912
34.2565,0.9912
34.2571,0.9863
34.2576,0.9912
34.2582,0.9961
34.2587,0.9912
34.2592,0.9912
34.2598,0.9912
34.2603,0.9912
34.2609,0.9912
34.2614,0.9912
34.2620,0.9961
34.2625,0.9912
34.2631,0.9863
34.2636,0.9863
34.2642,0.9912
34.2647,0.9912
34.2652,0.9912
34.2658,0.9912
34.2663,0.9912
34.2669,0.9912
34.2674,0.9912
34.2679,0.9912
34.2685,0.9912
34.2690,0.9863
34.2696,0.9863
34.2701,0.9961
34.2706,0.9912
34.2712,0.9961
34.2717,0.9912
34.2723,0.9912
34.2728,0.9912
34.2733,0.9863
34.2739,0.9912
34.2744,0.9863
34.2750,0.9961
34.2755,0.9912
34.2760,0.9912
34.2766,0.9961
34.2771,0.9912
34.2777,0.9912
34.2782,0.9912
34.2787,0.9912
34.2793,0.9912
34.2798,0.9863
34.2804,0.9863
34.2809,0.9912
34.2814,0.9912
34.2820,0.9912
34.2825,0.9961
34.2831,0.9912
34.2836,0.9912
34.2842,0.9912
34.2847,0.9863
34.2852,0.9912
34.2858,0.9912
34.2863,0.9863
34.2869,0.9863
34.2874,0.9912
34.2879,0.9912
34.2885,0.9863
34.2890,0.9863
34.2896,0.9912
34.2901,0.9912
34.2906,0.9912
34.2912,0.9863
34.2917,0.9912
34.2923,0.9863
34.2928,0.9814
34.2933,0.9863
34.2939,0.9912
34.2944,0.9863
34.2950,0.9863
34.2955,0.9863
34.2960,0.9912
34.2966,0.9863
34.2971,0.9912
34.2977,0.9912
34.2982,0.9863
34.2987,0.9863
34.2993,0.9912
34.2998,0.9912
34.3004,0.9912
34.3009,0.9912
34.3014,0.9912
34.3020,0.9863
34.3025,0.9912
34.3031,0.9863
34.3036,0.9863
34.3042,0.9863
34.3047,0.9863
34.3053,0.9863
34.3059,0.9863
34.3064,0.9863
34.3070,0.9863
34.3075,0.9912
34.3080,0.9912
34.3086,0.9912
34.3091,0.9863
34.3096,0.9863
34.3102,0.9912
34.3107,0.9912
34.3112,0.9863
34.3118,0.9863
34.3123,0.9912
34.3128,0.9814
34.3134,0.9863
34.3139,0.9863
34.3145,0.9912
34.3150,0.9912
34.3155,0.9863
34.3161,0.9863
34.3166,0.9863
34.3171,0.9863
34.3177,0.9863
34.3182,0.9863
34.3187,0.9863
34.3193,0.9814
34.3198,0.9863
34.3203,0.9863
34.3209,0.9912
34.3214,0.9912
34.3219,0.9863
34.3225,0.9863
34.3230,0.9912
34.3235,0.9814
34.3241,0.9912
34.3246,0.9912
34.3252,0.9912
34.3257,0.9863
34.3262,0.9863
34.3268,0.9912
34.3273,0.9863
34.3278,0.9912
34.3284,0.9863
34.3289,0.9863
34.3294,0.9863
34.3300,0.9863
34.3305,0.9863
34.3311,0.9912
34.3316,0.9863
34.3321,0.9912
34.3327,0.9912
34.3332,0.9912
34.3337,0.9863
34.3343,0.9863
34.3348,0.9912
34.3354,0.9912
34.3359,0.9912
34.3364,0.9863
34.3370,0.9814
34.3375,0.9863
34.3380,0.9863
34.3386,0.9863
34.3391,0.9912
